uuid,local_index,global_index,vol#Dioxane,vol#SN1OH03,vol#HBr,temperature,slot_id,plate_barcode,container_id,status,plate_barcodes_for_dilution,timestamp,full_status,timestamp_dilution,is_outlier,c#SN1OH03,c#HBr,nanodrop_filepath,timestamp_nanodrop,pc#SN1Br03,pc#SN1OH03,pc#HBr,yield,conversion,HBr_relative_change,run_name,c#H2O,c#acetic_acid,product_sum
WXXU3YpZK56MZPG6aikSyh,122,19,393.0344828,38.0,68.96551724,26,2,74,14,completed,90,1702271758,"{""Dioxane"": [""completed"", 1702270315], ""SN1OH03"": [""completed"", 1702271486], ""HBr"": [""completed"", 1702271758]}",1702446095,0,0.029999999997599988,0.20689655170344828,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.08198226687002043,0.0038096471394768244,0.014423829603315862,0.9555943332951508,0.87301176200728,0.06971517642299818,simple-reactions/2023-12-11-run01/,1.006406674382118,0.39463985025938664,0.08579191400949725
KiTnoCcsaEStwPrsYegKZT,123,29,362.0,38.0,100.0,26,2,74,15,completed,90,1702271566,"{""Dioxane"": [""completed"", 1702270403], ""SN1OH03"": [""completed"", 1702271499], ""HBr"": [""completed"", 1702271566]}",1702446110,0,0.02999999999999999,0.3,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.13461728103639448,0.006852885950336173,0.014423829471967547,0.9515594976926904,0.7715704683221275,0.04807943157322515,simple-reactions/2023-12-11-run01/,1.459289678,0.5722277829333334,0.14147016698673065
5CKwWt2uSaA8R4U6cuWKFb,124,130,78.96551724,380.0,41.03448276,26,2,74,16,completed,90,1702271903,"{""Dioxane"": [""completed"", 1702270818], ""SN1OH03"": [""completed"", 1702270964], ""HBr"": [""completed"", 1702271903]}",1702446126,0,0.2999999999999999,0.12310344828,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.11883526560411682,0.1819437293563365,0.014423829603315853,0.3950916373656391,0.3935209021455447,0.11716836372047608,simple-reactions/2023-12-11-run01/,0.5988119713373694,0.2348107109357089,0.3007789949604533
VcktBpXzNBWXnBRpQeXngc,125,49,307.5344828000001,123.5,68.96551724,26,2,74,17,completed,90,1702271769,"{""Dioxane"": [""completed"", 1702270488], ""SN1OH03"": [""completed"", 1702271379], ""HBr"": [""completed"", 1702271769]}",1702446141,0,0.09749999999219996,0.20689655170344828,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.14053044339191792,0.01709423255922192,0.01442382946284009,0.8915510375766245,0.824674537840108,0.06971517574403198,simple-reactions/2023-12-11-run01/,1.006406674382118,0.39463985025938664,0.15762467595113983
cXBnZcGm2M6oNQvptRfcbA,126,136,60.34482759,380.0,59.65517241,26,2,74,18,completed,90,1702271825,"{""Dioxane"": [""completed"", 1702270842], ""SN1OH03"": [""completed"", 1702270979], ""HBr"": [""completed"", 1702271825]}",1702446157,0,0.2999999999999999,0.17896551722999998,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.15006630033126853,0.1495519662641587,0.014423829603315862,0.5008583156043092,0.5014934457861374,0.08059557967683173,simple-reactions/2023-12-11-run01/,0.8705417733722337,0.34136347048680055,0.29961826659542723
BHkK3VTf5qHaW3bUa3axXt,127,99,167.5689655,294.5,37.93103448,26,2,74,19,completed,90,1702271925,"{""Dioxane"": [""completed"", 1702270732], ""SN1OH03"": [""completed"", 1702271074], ""HBr"": [""completed"", 1702271925]}",1702446172,0,0.2325000000093,0.11379310344455175,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.11730737631538225,0.1216507274109756,0.014423829603315862,0.4909118983037981,0.4767710649199587,0.1267548662151059,simple-reactions/2023-12-11-run01/,0.553523670947402,0.21705191765726436,0.23895810372635784
GkVLf67sWCnd7SXwr2EzCQ,128,82,212.7241379,209.0,78.27586207,26,2,74,20,completed,90,1702271703,"{""Dioxane"": [""completed"", 1702270681], ""SN1OH03"": [""completed"", 1702271182], ""HBr"": [""completed"", 1702271703]}",1702446188,0,0.16500000000989995,0.2348275862240897,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1754083813216191,0.04376510528714248,0.014423829603315806,0.8003175203154662,0.7347569376695965,0.06142306291711201,simple-reactions/2023-12-11-run01/,1.1422715756215636,0.4479162301219901,0.21917348660876157
PJnJV7x6fHyu9LQeGg6GvJ,129,79,222.03448280000003,209.0,68.96551724,26,2,74,21,completed,90,1702271781,"{""Dioxane"": [""completed"", 1702270655], ""SN1OH03"": [""completed"", 1702271195], ""HBr"": [""completed"", 1702271781]}",1702446203,0,0.16499999998679996,0.20689655170344828,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1612649841764583,0.04859642281698965,0.014423829600911368,0.7684356380089129,0.7054762253280159,0.06971517641137645,simple-reactions/2023-12-11-run01/,1.006406674382118,0.39463985025938664,0.20986140699344794
bzooTYksGjJETYiiq27s29,130,115,117.9137931,294.5,87.58620690000002,26,2,74,22,completed,90,1702271657,"{""Dioxane"": [""completed"", 1702270770], ""SN1OH03"": [""completed"", 1702271088], ""HBr"": [""completed"", 1702271657]}",1702446219,0,0.2324999999999999,0.2627586207,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.20310822428708694,0.07784741841878243,0.014423829460521996,0.7229191851459614,0.6651723938977099,0.05489383915205639,simple-reactions/2023-12-11-run01/,1.2781364766434236,0.5011926098992723,0.28095564270586937
49fyYs4z939HrcBjihAVj4,131,145,32.41379310000001,380.0,87.58620690000002,26,2,74,23,completed,90,1702271669,"{""Dioxane"": [""completed"", 1702270897], ""SN1OH03"": [""completed"", 1702270994], ""HBr"": [""completed"", 1702271669]}",1702446234,0,0.2999999999999999,0.2627586207,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1928096193649975,0.13360154856872336,0.014423829603315862,0.5906955346703956,0.5546615047709219,0.054893839695497625,simple-reactions/2023-12-11-run01/,1.2781364766434236,0.5011926098992723,0.3264111679337208
bSaoM8WvoE4csHV4MM5MdU,132,72,243.7586207,209.0,47.24137931,26,2,74,24,completed,90,1702271881,"{""Dioxane"": [""completed"", 1702270603], ""SN1OH03"": [""completed"", 1702271209], ""HBr"": [""completed"", 1702271881]}",1702446250,0,0.16499999999669995,0.1417241379271655,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1344431181615562,0.06519872857913077,0.0053889039630671326,0.6734215313895747,0.6048561904216074,0.038023896577424124,simple-reactions/2023-12-11-run01/,0.6893885720018698,0.2703282974473329,0.19964184674068697
aWV8aCsgY2gzqkzzboKybi,133,77,228.2413793,209.0,62.75862069,26,2,74,25,completed,90,1702271803,"{""Dioxane"": [""completed"", 1702270642], ""SN1OH03"": [""completed"", 1702271222], ""HBr"": [""completed"", 1702271803]}",1702446265,0,0.16500000000329995,0.18827586207376554,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1589470625784766,0.051468071650966486,0.014423829459703929,0.7553974820326178,0.688072293030684,0.07661008320892852,simple-reactions/2023-12-11-run01/,0.915830073802659,0.35912226378110973,0.21041513422944308
ceCCBCJ56odvw7SRphrRW9,134,25,374.4137931,38.0,87.58620690000002,26,2,74,26,completed,90,1702271680,"{""Dioxane"": [""completed"", 1702270374], ""SN1OH03"": [""completed"", 1702271511], ""HBr"": [""completed"", 1702271680]}",1702446281,0,0.02999999999999999,0.2627586207,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.15152436335959035,0.01252515167233419,0.014423829469099056,0.923650175558905,0.5824949442555268,0.05489383918469875,simple-reactions/2023-12-11-run01/,1.2781364766434236,0.5011926098992723,0.16404951503192455
RUDngNsLQtZJM86hdunz6r,135,81,215.8275862,209.0,75.17241379,26,2,74,27,completed,90,1702271725,"{""Dioxane"": [""completed"", 1702270668], ""SN1OH03"": [""completed"", 1702271236], ""HBr"": [""completed"", 1702271725]}",1702446296,0,0.16500000000329992,0.2255172413745103,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1978429100865633,0.05134955317881065,0.014423829603056788,0.7939361708378528,0.6887905868013111,0.06395887744610856,simple-reactions/2023-12-11-run01/,1.0969832751628579,0.4301574368165914,0.24919246326537395
Y6ey8KRUgBNRchktUoeSmT,136,140,47.93103448,380.0,72.06896552,26,2,74,28,completed,90,1702271747,"{""Dioxane"": [""completed"", 1702270873], ""SN1OH03"": [""completed"", 1702271009], ""HBr"": [""completed"", 1702271747]}",1702446312,0,0.2999999999999999,0.21620689656000008,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.16630316662892514,0.14891568721109774,0.01442382960331586,0.5275800118013432,0.5036143759630073,0.0667130874768977,simple-reactions/2023-12-11-run01/,1.0516949748747393,0.41239864357808464,0.3152188538400229
Gsb3CYAz9aLQPtKenx96cP,137,142,41.72413793,380.0,78.27586207,26,2,74,29,completed,90,1702271714,"{""Dioxane"": [""completed"", 1702270885], ""SN1OH03"": [""completed"", 1702271024], ""HBr"": [""completed"", 1702271714]}",1702446327,0,0.2999999999999999,0.23482758621,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.17432128307073452,0.13965801761980592,0.014423829603315853,0.5551999214194899,0.5344732746006468,0.06142306292079761,simple-reactions/2023-12-11-run01/,1.142271575553027,0.44791623009511505,0.3139793006905405
KaM9vitLSDz3pfjSyCR2CP,138,39,338.5689655,123.5,37.93103448,26,2,74,30,completed,90,1702271936,"{""Dioxane"": [""completed"", 1702270460], ""SN1OH03"": [""completed"", 1702271391], ""HBr"": [""completed"", 1702271936]}",1702446343,0,0.09750000000389997,0.11379310344455175,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1011624579871715,0.02770661739619662,0.014423829459532637,0.7850018143315364,0.7158295651785809,0.12675486495155636,simple-reactions/2023-12-11-run01/,0.553523670947402,0.21705191765726436,0.12886907538336811
fJZACvFP6itHbEUDKt8kT8,139,58,279.6034483,123.5,96.89655172,26,2,74,31,completed,90,1702271589,"{""Dioxane"": [""completed"", 1702270549], ""SN1OH03"": [""completed"", 1702271404], ""HBr"": [""completed"", 1702271589]}",1702446358,0,0.09749999999609996,0.2906896551483724,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1987443572880841,0.01940385312469125,0.014423829598661581,0.9110519720149172,0.8009861217900778,0.04961934263295142,simple-reactions/2023-12-11-run01/,1.4140013775313311,0.5544689896240279,0.21814821041277535
LpxQCm9sBLroWLPkeNQvKW,140,88,194.1034483,209.0,96.89655172,26,2,74,32,completed,90,1702271600,"{""Dioxane"": [""completed"", 1702270720], ""SN1OH03"": [""completed"", 1702271249], ""HBr"": [""completed"", 1702271600]}",1702446374,0,0.16499999999339995,0.2906896551483725,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.2213306006955698,0.04431134551963858,0.014423829462380541,0.8331914588378297,0.7314463907793269,0.049619342164131684,simple-reactions/2023-12-11-run01/,1.4140013775313318,0.5544689896240281,0.26564194621520837
Eju7TjwDXtW7i9KbAqjF4h,141,70,249.9655172,209.0,41.03448276,26,2,74,33,completed,90,1702271914,"{""Dioxane"": [""completed"", 1702270589], ""SN1OH03"": [""completed"", 1702271262], ""HBr"": [""completed"", 1702271914]}",1702446390,0,0.16500000001319992,0.12310344828984827,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.12443260167406706,0.06674439370111362,7.255435809513724e-07,0.6508764374598041,0.5954885230559145,5.893771385209882e-06,simple-reactions/2023-12-11-run01/,0.5988119713852744,0.23481071095449377,0.19117699537518068
V4wuPovLj4D3CnQ2ty27JW,142,87,197.2068966,209.0,93.79310345,26,2,74,34,completed,90,1702271624,"{""Dioxane"": [""completed"", 1702270707], ""SN1OH03"": [""completed"", 1702271276], ""HBr"": [""completed"", 1702271624]}",1702446405,0,0.16499999998349996,0.2813793103218621,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.22167080166269226,0.04643599751020346,0.014423829462408487,0.8268003733830785,0.7185697120312298,0.05126115863284142,simple-reactions/2023-12-11-run01/,1.3687130771848404,0.5367101963626318,0.2681067991728957
GKitCq8VLYoNSa4br2fxhi,143,36,347.8793103,123.5,28.62068966,26,2,74,35,completed,90,1702271969,"{""Dioxane"": [""completed"", 1702270445], ""SN1OH03"": [""completed"", 1702271417], ""HBr"": [""completed"", 1702271969]}",1702446421,0,0.09750000000779996,0.08586206898686898,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.08095925319448957,0.039529543754112856,9.129502788222499e-10,0.6719234920158162,0.5945687820415333,1.0632754248699376e-08,simple-reactions/2023-12-11-run01/,0.417658770014206,0.16377553791474986,0.12048879694860243
LP6oPrfoyPJqY9dqEXjXZG,144,21,386.8275862,38.0,75.17241379,26,2,74,36,completed,90,1702271736,"{""Dioxane"": [""completed"", 1702270330], ""SN1OH03"": [""completed"", 1702271523], ""HBr"": [""completed"", 1702271736]}",1702446436,0,0.030000000000599988,0.2255172413745103,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.12154297127742375,0.007717047995017163,0.014423829471824325,0.9402982605259252,0.7427650668379059,0.06395887686419091,simple-reactions/2023-12-11-run01/,1.0969832751628579,0.4301574368165914,0.1292600192724409
dzMC38GwyjHFw2HPAjjH5Y,145,9,424.0689655000001,38.0,37.93103448,26,2,74,37,completed,90,1702271947,"{""Dioxane"": [""completed"", 1702270286], ""SN1OH03"": [""completed"", 1702271535], ""HBr"": [""completed"", 1702271947]}",1702446452,0,0.030000000001199987,0.11379310344455175,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.06210806329725805,0.0036665470342195344,0.014423829603315862,0.9442558912057158,0.8777817655309043,0.1267548662151059,simple-reactions/2023-12-11-run01/,0.553523670947402,0.21705191765726436,0.06577461033147758
DULxgnRVKQBrUF8gRVD6Nm,146,103,155.15517240000003,294.5,50.34482759,26,2,74,38,completed,90,1702271869,"{""Dioxane"": [""completed"", 1702270745], ""SN1OH03"": [""completed"", 1702271102], ""HBr"": [""completed"", 1702271869]}",1702446468,0,0.23250000000465,0.1510344827730207,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.1485848228798123,0.11096022839325603,0.014423829603315862,0.5724818182855108,0.5227517058450027,0.09550024165668472,simple-reactions/2023-12-11-run01/,0.7346768724424597,0.2880870907456279,0.2595450512730684
HsjYUG5RHb4YeyUzRbAsu2,147,67,259.2758621,209.0,31.72413793,26,2,74,39,completed,90,1702271958,"{""Dioxane"": [""completed"", 1702270576], ""SN1OH03"": [""completed"", 1702271289], ""HBr"": [""completed"", 1702271958]}",1702446483,0,0.16499999999009995,0.09517241378428967,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.10512196735658336,0.08161356655439422,9.056033150516443e-10,0.5629457080552123,0.5053723238830845,9.515397151786169e-09,simple-reactions/2023-12-11-run01/,0.4629470702191961,0.18153433112065967,0.18673553391097758
AnQSECpYBe9q4StCJaXGe3,148,117,111.7068966,294.5,93.79310345,26,2,74,40,completed,90,1702271635,"{""Dioxane"": [""completed"", 1702270782], ""SN1OH03"": [""completed"", 1702271116], ""HBr"": [""completed"", 1702271635]}",1702446499,0,0.2324999999767499,0.2813793103218621,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.22177552458892885,0.08314169265304126,0.014423829603315862,0.7273302786734297,0.6424013218866432,0.05126115913361519,simple-reactions/2023-12-11-run01/,1.3687130771848404,0.5367101963626318,0.30491721724197013
hD4MDWaZMLNMeh2WVJsyen,149,47,313.7413793,123.5,62.75862069,26,2,74,41,completed,90,1702271814,"{""Dioxane"": [""completed"", 1702270474], ""SN1OH03"": [""completed"", 1702271430], ""HBr"": [""completed"", 1702271814]}",1702446515,0,0.09750000000194996,0.18827586207376554,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.14454326722918096,0.019792339228146542,0.014423829463077232,0.8795614678107756,0.7970016489461466,0.07661008322684534,simple-reactions/2023-12-11-run01/,0.915830073802659,0.35912226378110973,0.1643356064573275
WA3q4QCUy2orY6AfFbJwhN,150,150,462.0,38.0,0.0,26,2,74,42,completed,90,1702271547,"{""Dioxane"": [""completed"", 1702270271], ""SN1OH03"": [""completed"", 1702271547]}",1702446530,0,0.02999999999999999,0.0,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.0013065904207038596,0.03503732191460293,1.525359286607065e-11,0.035950736636422995,0.0,1.0,simple-reactions/2023-12-11-run01/,0.0,0.0,0.03634391233530679
kucjdDLKSjVJ8BXGgVquod,151,151,376.5,123.5,0.0,26,2,74,43,completed,90,1702271442,"{""Dioxane"": [""completed"", 1702270359], ""SN1OH03"": [""completed"", 1702271442]}",1702446546,0,0.09749999999999996,0.0,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.001408429209624593,0.1001530043022786,6.58926713578068e-13,0.013867756301997472,0.0,1.0,simple-reactions/2023-12-11-run01/,0.0,0.0,0.10156143351190319
ETUwPpjtN4GqKm8pD6FxdY,152,152,291.0,209.0,0.0,26,2,74,44,completed,90,1702271303,"{""Dioxane"": [""completed"", 1702270509], ""SN1OH03"": [""completed"", 1702271303]}",1702446561,0,0.16499999999999995,0.0,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.0041049382945422055,0.16840035581550286,1.5603973520403104e-06,0.02379601342509275,0.0,1.0,simple-reactions/2023-12-11-run01/,0.0,0.0,0.17250529411004506
QCmLnfoYTfMqwjeCXsNFdr,153,153,205.5,294.5,0.0,26,2,74,45,completed,90,1702271130,"{""Dioxane"": [""completed"", 1702270694], ""SN1OH03"": [""completed"", 1702271130]}",1702446577,0,0.2324999999999999,0.0,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.011749725924465793,0.23058996227559936,8.006028335744926e-07,0.0484845301722338,0.008215216018927069,1.0,simple-reactions/2023-12-11-run01/,0.0,0.0,0.24233968820006516
KFd2bGidGSoHP4LyeEt28N,154,154,120.0,380.0,0.0,26,2,74,46,completed,90,1702271039,"{""Dioxane"": [""completed"", 1702270757], ""SN1OH03"": [""completed"", 1702271039]}",1702446593,0,0.2999999999999999,0.0,simple-reactions/2023-12-11-run01/nanodrop_spectra/2023-12-13_17-49-49_UV-Vis_plate_90.csv,1702457389.0,0.016888275320502612,0.26588028025078003,0.014423829603315844,0.05972472889138224,0.1137323991640662,1.0,simple-reactions/2023-12-11-run01/,0.0,0.0,0.28276855557128266
3Fm4PWQsbpQaPvBn6cbc6s,54,123,100.6896552,380.0,19.31034483,66,1,60,0,completed,51,1702276713,"{""Dioxane"": [""completed"", 1702275319], ""SN1OH03"": [""completed"", 1702275481], ""HBr"": [""completed"", 1702276713]}",1702453422,0,0.3000000000299999,0.057931034486524126,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.07660154128948063,0.2172098829965771,0.014423829603315862,0.2607166874998728,0.2759670566346341,0.24898277289819715,simple-reactions/2023-12-11-run02/,0.28179386887348895,0.1104991580908606,0.2938114242860577
6G9XKm56yEYns63hZg8tZ7,55,133,69.65517241,380.0,50.34482759,66,1,60,1,completed,51,1702276464,"{""Dioxane"": [""completed"", 1702275379], ""SN1OH03"": [""completed"", 1702275495], ""HBr"": [""completed"", 1702276464]}",1702453438,0,0.3000000000299999,0.15103448277,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.1518422949390906,0.15651532912822758,0.014423829603315862,0.4924227036654738,0.4782822362392412,0.09550024165859472,simple-reactions/2023-12-11-run02/,0.7346768724277661,0.28808709073986616,0.30835762406731815
nqePrqEgDMDqhzQJG3D529,56,106,145.84482759999997,294.5,59.65517241,66,1,60,2,completed,51,1702276409,"{""Dioxane"": [""completed"", 1702275244], ""SN1OH03"": [""completed"", 1702275675], ""HBr"": [""completed"", 1702276409]}",1702453453,0,0.2324999999767499,0.17896551722999998,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.18937616333838184,0.06322628495135893,0.014423829459319762,0.7497004269775054,0.7280589894510818,0.08059557887384114,simple-reactions/2023-12-11-run02/,0.8705417733722337,0.34136347048680055,0.25260244828974077
H7FhLet74B5tfkdmiEDgfK,57,146,29.31034483,380.0,90.68965517,66,1,60,3,completed,51,1702276255,"{""Dioxane"": [""completed"", 1702275424], ""SN1OH03"": [""completed"", 1702275510], ""HBr"": [""completed"", 1702276255]}",1702453468,0,0.3000000000299999,0.27206896551,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.2206614116603093,0.0954561908904088,0.014423829603194426,0.6980358255276413,0.6818126970319706,0.05301534328311427,simple-reactions/2023-12-11-run02/,1.3234247769096033,0.5189514031291762,0.3161176025507181
W9SBJPwvZ4u3bWyjNjxyEL,58,50,304.4310345,123.5,72.06896552,66,1,60,4,completed,51,1702276332,"{""Dioxane"": [""completed"", 1702275027], ""SN1OH03"": [""completed"", 1702275912], ""HBr"": [""completed"", 1702276332]}",1702453483,0,0.09750000000974997,0.21620689656000008,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.1230346788463828,0.011971342533959857,0.01442382946007133,0.911327343687628,0.8772169996467823,0.06671308681703178,simple-reactions/2023-12-11-run02/,1.0516949748747393,0.41239864357808464,0.13500602138034265
hXjAc5i2nrLtsfGBHpWRQT,59,147,26.20689655,380.0,93.79310345,66,1,60,5,completed,51,1702276244,"{""Dioxane"": [""completed"", 1702275436], ""SN1OH03"": [""completed"", 1702275524], ""HBr"": [""completed"", 1702276244]}",1702453499,0,0.3000000000299999,0.28137931035,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.2264810081473351,0.09625999632247552,0.01442382946014924,0.7017422794459954,0.6791333455917482,0.051261158619686116,simple-reactions/2023-12-11-run02/,1.3687130773217118,0.5367101964163028,0.32274100446981063
nKUDPyu9MUV3GAv3xcgNdf,60,85,203.4137931,209.0,87.58620690000002,66,1,60,6,completed,51,1702276266,"{""Dioxane"": [""completed"", 1702275103], ""SN1OH03"": [""completed"", 1702275862], ""HBr"": [""completed"", 1702276266]}",1702453514,0,0.16499999999009995,0.2627586207,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.18823559319393185,0.030878708633008036,0.01442382960238864,0.8590748829467254,0.8128563113151027,0.054893839691968815,simple-reactions/2023-12-11-run02/,1.2781364766434236,0.5011926098992723,0.2191143018269399
b5vyU6RFXCtFqPh39pvrTC,61,30,366.5,123.5,10.0,66,1,60,7,completed,51,1702276755,"{""Dioxane"": [""completed"", 1702274912], ""SN1OH03"": [""completed"", 1702275924], ""HBr"": [""completed"", 1702276755]}",1702453529,0,0.09750000000974997,0.03,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.04494423551753708,0.0705264587715894,3.5742130805372054e-08,0.3892263382863312,0.27665170490677504,1.1914043601790686e-06,simple-reactions/2023-12-11-run02/,0.14592896779999998,0.05722277829333334,0.11547069428912649
b9KMjzfq6k6uUgNAxWP7U4,62,101,161.362069,294.5,44.13793103,66,1,60,8,completed,51,1702276519,"{""Dioxane"": [""completed"", 1702275194], ""SN1OH03"": [""completed"", 1702275688], ""HBr"": [""completed"", 1702276519]}",1702453544,0,0.2324999999767499,0.13241379308999998,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.14608712871635365,0.10881579610000484,0.014423829459204729,0.573108875944049,0.5319750705095319,0.1089299620793014,simple-reactions/2023-12-11-run02/,0.644100271603549,0.25256950416561275,0.2549029248163585
9oo2SCo7AeDotfa6i879WK,63,94,183.0862069,294.5,22.4137931,66,1,60,9,completed,51,1702276659,"{""Dioxane"": [""completed"", 1702275142], ""SN1OH03"": [""completed"", 1702275702], ""HBr"": [""completed"", 1702276659]}",1702453560,0,0.2324999999767499,0.0672413793,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.08170202800656473,0.16397630503536653,0.014423829603315862,0.3325569129151498,0.2947255697403587,0.2145082351592372,simple-reactions/2023-12-11-run02/,0.3270821691565762,0.12825795132739445,0.24567833304193126
VWNcCRZQyaLHSXWHVj5jtF,64,64,268.5862069,209.0,22.4137931,66,1,60,10,completed,51,1702276670,"{""Dioxane"": [""completed"", 1702275077], ""SN1OH03"": [""completed"", 1702275875], ""HBr"": [""completed"", 1702276670]}",1702453575,0,0.16499999999009995,0.0672413793,simple-reactions/2023-12-11-run02/nanodrop_spectra/2023-12-13_22-14-24_2023_12_13_UV-Vis_plate_51.csv,1702473264.0,0.08239826592381637,0.09631625853406893,4.3969513012745164e-10,0.4610608240923016,0.4162650997935216,6.539055782388622e-09,simple-reactions/2023-12-11-run02/,0.3270821691565762,0.12825795132739445,0.1787145244578853
