ic001,am001,ald001,ptsa,yield
0.15,0.15,0.12,0.044401253918495295,0.00046532168228928164
0.27,0.12,0.18,0.04721003134796238,0.0042374798854695
0.27,0.3,0.12,0.04721003134796238,-0.0002350256343811981
0.3,0.3,0.27,0.04721003134796238,-0.0007164705821528853
0.21,0.21,0.12,0.04721003134796238,-0.00031253642355906367
0.27,0.18,0.12,0.04721003134796238,-0.0009125952739856613
0.27,0.12,0.15,0.04721003134796238,0.002768003780454378
0.24,0.18,0.18,0.04721003134796238,0.0012326659270723696
0.24,0.3,0.18,0.04721003134796238,0.0001739554138366441
0.27,0.12,0.24,0.04721003134796238,0.010813820805819541
0.24,0.12,0.21,0.04721003134796238,0.013138597186423377
0.12,0.12,0.21,0.04721003134796238,0.0047126508046839285
0.15,0.12,0.21,0.04721003134796238,0.009132188043131435
0.3,0.24,0.18,0.04721003134796238,-0.0010483226228296119
0.21,0.12,0.12,0.04721003134796238,0.00246606555700182
0.12,0.3,0.12,0.04721003134796238,0.0007668633838008225
0.15,0.18,0.12,0.04721003134796238,0.00012204233384225684
0.3,0.27,0.15,0.04721003134796238,-5.3672782440194284e-05
0.12,0.18,0.18,0.04721003134796238,0.0011743338256400544
0.18,0.12,0.27,0.04721003134796238,0.012131293713137028
0.12,0.15,0.12,0.04721003134796238,-0.0006027631158421557
0.3,0.27,0.27,0.04721003134796238,0.001024469935513752
0.12,0.12,0.3,0.04721003134796238,0.009255428849748115
0.3,0.21,0.15,0.04721003134796238,-7.372728956749237e-05
0.3,0.18,0.15,0.04721003134796238,-9.889379453414383e-05
0.12,0.18,0.24,0.04721003134796238,0.002511821047443375
0.18,0.12,0.12,0.04721003134796238,0.00011516819503415691
0.18,0.15,0.12,0.04721003134796238,-0.0009661732906322967
0.3,0.3,0.12,0.04721003134796238,-3.334208205099345e-05
0.18,0.3,0.18,0.04721003134796238,-0.0003481171468869826
0.3,0.21,0.21,0.04721003134796238,-0.0007108968253671273
0.18,0.12,0.27,0.050018808777429466,0.012775380253521871
0.27,0.12,0.21,0.050018808777429466,0.013370671496639331
0.12,0.12,0.27,0.050018808777429466,0.007116334206156575
0.3,0.18,0.3,0.050018808777429466,0.010198235443231687
0.3,0.3,0.24,0.050018808777429466,-3.7329494205107706e-05
0.24,0.3,0.12,0.050018808777429466,-0.00017366102566413862
0.12,0.18,0.24,0.050018808777429466,0.0029026081620611524
0.3,0.3,0.12,0.050018808777429466,-2.8948629184056677e-05
0.24,0.3,0.24,0.050018808777429466,-0.00016121413534730326
0.3,0.12,0.3,0.050018808777429466,0.02372388552672325
0.3,0.12,0.12,0.050018808777429466,0.00603937045947696
0.27,0.12,0.3,0.050018808777429466,0.012492961483988213
0.24,0.12,0.21,0.050018808777429466,0.014704521703547812
0.3,0.18,0.27,0.050018808777429466,0.0029879933778428672
0.12,0.18,0.3,0.050018808777429466,0.007314471045721478
0.24,0.18,0.12,0.050018808777429466,-0.0009653784956410037
0.24,0.18,0.24,0.050018808777429466,0.003634145058374454
0.12,0.12,0.3,0.050018808777429466,0.010372646787082551
0.3,0.21,0.27,0.050018808777429466,0.00634938066332854
0.27,0.12,0.27,0.050018808777429466,0.03253915480069048
0.18,0.3,0.18,0.050018808777429466,-0.00035288486280833176
0.3,0.21,0.15,0.050018808777429466,-0.00023929294364328994
0.3,0.15,0.21,0.050018808777429466,0.01261165956742024
0.12,0.3,0.18,0.050018808777429466,2.262253089536051e-05
0.15,0.12,0.3,0.050018808777429466,0.013083289890274763
0.3,0.24,0.21,0.050018808777429466,2.7217516904918995e-05
0.3,0.3,0.3,0.050018808777429466,-0.00025541945018844837
0.3,0.27,0.15,0.050018808777429466,-4.8263463904798965e-06
0.3,0.3,0.27,0.050018808777429466,-0.0006453262100631409
0.3,0.24,0.24,0.050018808777429466,6.459563289333732e-05
0.21,0.21,0.12,0.050018808777429466,-0.00013489889778052968
0.3,0.15,0.24,0.05282758620689655,0.009334894408396972
0.3,0.15,0.15,0.05282758620689655,0.0038971081441171243
0.15,0.12,0.3,0.05282758620689655,0.014084867221276913
0.3,0.18,0.15,0.05282758620689655,0.0005117219468348594
0.18,0.3,0.24,0.05282758620689655,-0.0005376354228315143
0.3,0.15,0.21,0.05282758620689655,0.013738729649566827
0.12,0.21,0.12,0.05282758620689655,4.3479719976221005e-05
0.24,0.27,0.12,0.05282758620689655,0.00017103292015914083
0.3,0.18,0.18,0.05282758620689655,0.0021567298464253873
0.27,0.12,0.21,0.05282758620689655,0.015025162905599491
0.24,0.3,0.12,0.05282758620689655,-0.0001689366333148356
0.3,0.3,0.18,0.05282758620689655,0.0007713392964728745
0.24,0.12,0.24,0.05282758620689655,0.0023421849435978108
0.24,0.18,0.3,0.05282758620689655,0.009488429378329357
0.21,0.12,0.18,0.05282758620689655,0.005563113503200894
