ic001,ald001,am001,ptsa,IIO029A,yield,reaction_plate_id,diluted_plate_id,vial_id,is_outlier
0.15,0.12,0.24,0.2702068965517241,0.003760054136122653,0.03133378446768878,52,47,39,0
0.18,0.18,0.24,0.061655172413793084,3.083380923920544e-10,1.7129894021780796e-09,52,47,40,0
0.24,0.12,0.18,0.041793103448275866,8.525675564650457e-11,7.104729637208714e-10,52,47,41,0
0.24,0.12,0.12,0.08151724137931034,0.002029993349975598,0.01691661124979665,52,47,42,0
0.12,0.12,0.21,0.23048275862068965,0.003009916680570059,0.02508263900475049,52,47,43,0
0.18,0.21,0.12,0.02193103448275862,0.0002226523805143,0.0018554365042858327,52,47,44,0
0.21,0.12,0.3,0.2106206896551724,5.514929932684353e-09,4.595774943903628e-08,52,47,45,0
0.3,0.15,0.27,0.2801379310344828,0.015875040975207325,0.10583360650138217,52,47,46,0
0.27,0.18,0.12,0.25034482758620685,0.006072168426080047,0.050601403550667064,52,47,47,0
0.12,0.12,0.24,0.09144827586206897,2.245675484479197e-11,1.8713962370659969e-10,52,47,48,0
0.21,0.12,0.15,0.12124137931034484,0.0027556128513610586,0.022963440428008824,52,47,49,0
0.3,0.3,0.18,0.2106206896551724,0.014803416465396534,0.0822412025855363,52,47,50,0
0.27,0.12,0.27,0.041793103448275866,1.9604352854166048e-10,1.633696071180504e-09,52,47,51,0
0.3,0.3,0.3,0.2801379310344828,0.020266251181587067,0.06755417060529023,52,47,52,0
0.18,0.24,0.3,0.2602758620689655,0.00657037956771349,0.03650210870951938,52,47,53,0
0.27,0.24,0.12,0.2702068965517241,0.005848605919291712,0.04873838266076426,53,48,0,0
0.15,0.12,0.21,0.23048275862068965,0.0044655413033623656,0.03721284419468639,53,48,1,0
0.27,0.12,0.3,0.09144827586206897,4.586078538113039e-09,3.821732115094198e-08,53,48,2,0
0.24,0.24,0.3,0.1510344827586207,0.0028011238525242504,0.011671349385517707,53,48,3,0
0.15,0.12,0.15,0.1510344827586207,0.0046184771425756286,0.038487309521463585,53,48,4,0
0.3,0.3,0.24,0.2106206896551724,0.01995743771924377,0.08315599049684906,53,48,5,0
0.24,0.18,0.3,0.1113103448275862,-1.2497631170049342e-11,-6.943128427805191e-11,53,48,6,0
0.12,0.24,0.18,0.10137931034482756,0.0011908693486295694,0.009923911238579743,53,48,7,0
0.3,0.15,0.12,0.25034482758620685,0.0050618517058473155,0.042182097548727635,53,48,8,0
0.18,0.12,0.3,0.2801379310344828,0.005317973460181104,0.04431644550150921,53,48,9,0
0.3,0.21,0.18,0.1510344827586207,0.012082537041621063,0.06712520578678367,53,48,10,0
0.18,0.3,0.3,0.2702068965517241,0.013074298438261193,0.07263499132367328,53,48,11,0
0.27,0.18,0.12,0.2900689655172414,0.0025319069182348076,0.0210992243186234,53,48,12,0
0.3,0.12,0.18,0.12124137931034484,0.0023494597291428827,0.01957883107619069,53,48,13,0
0.3,0.21,0.24,0.02193103448275862,-1.3825315579186088e-11,-6.58348360913623e-11,53,48,14,0
0.18,0.15,0.12,0.25034482758620685,0.000978861088245356,0.00815717573537797,53,48,15,0
0.12,0.12,0.15,0.2106206896551724,0.0019366724465103879,0.016138937054253233,53,48,16,0
0.18,0.12,0.18,0.2702068965517241,0.002217845318635502,0.01848204432196252,53,48,17,0
0.15,0.12,0.3,0.2702068965517241,0.002814211595226844,0.02345176329355704,53,48,18,0
0.12,0.12,0.21,0.061655172413793084,-1.1077436542206924e-11,-9.231197118505771e-11,53,48,19,0
0.3,0.15,0.12,0.041793103448275866,0.0005078257240885,0.0042318810340708345,53,48,20,0
0.3,0.3,0.18,0.2801379310344828,0.01085320421973651,0.06029557899853617,53,48,21,0
0.24,0.27,0.12,0.23048275862068965,0.00546128919688977,0.04551074330741475,53,48,22,0
0.3,0.3,0.24,0.23048275862068965,0.02070996922553052,0.08629153843971048,53,48,23,0
0.24,0.18,0.12,0.02193103448275862,1.72347582334997e-08,1.4362298527916418e-07,53,48,24,0
0.12,0.18,0.3,0.10137931034482756,5.5848262923911855e-11,4.654021910325988e-10,53,48,25,0
0.12,0.18,0.3,0.1907586206896552,0.0007146935467157166,0.0059557795559643046,53,48,26,0
0.15,0.15,0.12,0.12124137931034484,0.005579121650945896,0.04649268042454913,53,48,27,0
0.12,0.24,0.24,0.2900689655172414,0.002818393533583234,0.02348661277986028,53,48,28,0
0.3,0.21,0.21,0.3,0.008650577714265445,0.04119322721078784,53,48,29,0
0.12,0.12,0.18,0.2801379310344828,0.001553913375743804,0.012949278131198366,53,48,30,0
0.3,0.21,0.12,0.1113103448275862,0.013764569878825229,0.11470474899021026,53,48,31,0
0.18,0.24,0.18,0.1113103448275862,0.002373401378393609,0.013185563213297826,53,48,32,0
0.3,0.12,0.12,0.2602758620689655,0.002226395496615195,0.018553295805126626,53,48,33,0
0.12,0.18,0.18,0.09144827586206897,0.0006072059550103928,0.005060049625086607,53,48,34,0
0.21,0.12,0.3,0.2702068965517241,0.002921515999638394,0.024345966663653285,53,48,35,0
0.12,0.15,0.12,0.2602758620689655,0.0009093679972511254,0.00757806664375938,53,48,36,0
0.15,0.27,0.12,0.07158620689655172,0.0020253074165096406,0.016877561804247,53,48,37,0
0.24,0.12,0.27,0.2602758620689655,0.00882871432506657,0.07357261937555476,53,48,38,0
0.27,0.21,0.12,0.041793103448275866,0.0012445942177572735,0.010371618481310615,53,48,39,0
0.18,0.12,0.24,0.041793103448275866,3.1486459654252837e-09,2.6238716378544043e-08,53,48,40,0
0.12,0.18,0.18,0.041793103448275866,1.6582041460888415e-09,1.3818367884073681e-08,53,48,41,0
0.3,0.18,0.15,0.061655172413793084,0.0010848944051926961,0.0072326293679513065,53,48,42,0
0.18,0.12,0.24,0.02193103448275862,5.474852859568972e-09,4.5623773829741434e-08,53,48,43,0
0.3,0.27,0.24,0.2801379310344828,0.012437304345431702,0.05182210143929876,53,48,44,0
0.12,0.12,0.15,0.10137931034482756,0.0006488544827729907,0.005407120689774923,53,48,45,0
0.27,0.24,0.12,0.2801379310344828,0.0025465751733498732,0.02122145977791561,53,48,46,0
0.18,0.12,0.18,0.02193103448275862,7.697957806318577e-11,6.414964838598814e-10,53,48,47,0
0.3,0.24,0.12,0.1510344827586207,0.00970641367634489,0.0950328677463528,53,48,48,0
0.24,0.12,0.15,0.02193103448275862,4.348582828748548e-12,3.623819023957125e-11,53,48,49,0
0.18,0.18,0.12,0.02193103448275862,8.941625963990734e-05,0.0007451354969992279,53,48,50,0
0.12,0.3,0.3,0.17089655172413792,0.0017046326605468327,0.014205272171223606,53,48,51,0
0.27,0.12,0.18,0.25034482758620685,0.006168741248029431,0.05140617706691193,53,48,52,0
0.12,0.15,0.12,0.25034482758620685,0.0016120413420147946,0.013433677850123288,53,48,53,0
0.12,0.12,0.15,0.02193103448275862,5.602940390588161e-09,4.6691169921568e-08,54,47,0,0
0.24,0.12,0.27,0.3,0.008047657366246934,0.06706381138539111,54,47,1,0
0.3,0.18,0.18,0.1907586206896552,0.01409507050090604,0.07830594722725577,54,47,2,0
0.24,0.12,0.24,0.08151724137931034,4.142857023014373e-10,3.4523808525119782e-09,54,47,3,0
0.3,0.27,0.27,0.10137931034482756,0.0022224804044286366,0.008231408905291246,54,47,4,0
0.27,0.12,0.21,0.2602758620689655,0.011357449159244564,0.09464540966037137,54,47,5,0
0.18,0.3,0.12,0.041793103448275866,0.001900860492788848,0.015840504106573727,54,47,7,0
0.3,0.15,0.18,0.041793103448275866,6.211094257903047e-11,4.1407295052686965e-10,54,47,8,0
0.12,0.24,0.3,0.02193103448275862,1.2051339014645594e-09,1.004278251220466e-08,54,47,9,0
0.24,0.3,0.12,0.061655172413793084,0.003943489887593834,0.03286241572994862,54,47,10,0
0.3,0.27,0.27,0.2801379310344828,0.019766631249849783,0.073209745369814,54,47,11,0
0.27,0.12,0.15,0.2801379310344828,0.003765913619645768,0.03138261349704806,54,47,12,0
0.18,0.12,0.24,0.2602758620689655,0.0056021131062660035,0.04668427588555004,54,47,13,0
0.24,0.12,0.3,0.1510344827586207,8.543247978899356e-09,7.119373315749464e-08,54,47,14,0
0.24,0.12,0.21,0.09144827586206897,-1.3989089232651427e-11,-1.1657574360542854e-10,54,47,15,0
0.21,0.18,0.12,0.2702068965517241,0.003071890923174565,0.02559909102645471,54,47,16,0
0.3,0.3,0.24,0.2900689655172414,0.01669702965453299,0.06957095689388748,54,47,17,0
0.21,0.24,0.12,0.23048275862068965,0.004564621555864143,0.03803851296553454,54,47,18,0
0.3,0.18,0.24,0.08151724137931034,9.444152462716789e-10,5.2467513681759935e-09,54,47,19,0
0.27,0.3,0.12,0.10137931034482756,0.014261225823690491,0.11884354853075407,54,47,20,0
0.15,0.12,0.12,0.2702068965517241,0.001299157664812571,0.010826313873438092,54,47,21,0
0.3,0.21,0.24,0.2801379310344828,0.01337800630927265,0.06370479194891739,54,47,22,0
0.15,0.18,0.12,0.07158620689655172,0.0016770136691862938,0.013975113909885782,54,47,23,0
0.3,0.27,0.15,0.1113103448275862,0.014336141096034241,0.0955742739735616,54,47,24,0
0.18,0.27,0.12,0.25034482758620685,0.003935056895950854,0.03279214079959045,54,47,25,0
0.12,0.15,0.12,0.1510344827586207,0.003087293582578521,0.02572744652148768,54,47,26,0
0.27,0.12,0.15,0.12124137931034484,0.005761424127245027,0.0480118677270419,54,47,27,0
0.21,0.12,0.24,0.3,0.005692934208082658,0.04744111840068882,54,47,28,0
0.3,0.12,0.27,0.1907586206896552,0.002379151984336495,0.01982626653613746,54,47,29,0
0.24,0.12,0.21,0.07158620689655172,9.639234024985348e-10,8.03269502082112e-09,54,47,30,0
0.15,0.12,0.3,0.13117241379310346,5.179452329579633e-10,4.3162102746496965e-09,54,47,31,0
0.24,0.18,0.12,0.041793103448275866,0.0011880221133094893,0.009900184277579079,54,47,32,0
0.3,0.18,0.21,0.25034482758620685,0.01443868830356407,0.08021493501980037,54,47,33,0
0.21,0.27,0.12,0.061655172413793084,0.0035307568537087993,0.029422973780906664,54,47,34,0
0.3,0.3,0.24,0.2801379310344828,0.015715926777777306,0.06548302824073877,54,47,35,0
0.24,0.27,0.12,0.061655172413793084,0.003733373036969511,0.031111441974745926,54,47,36,0
0.3,0.24,0.15,0.2900689655172414,0.006152061653822976,0.04101374435881984,54,47,37,0
0.27,0.12,0.18,0.10137931034482756,0.001287655149553485,0.010730459579612377,54,47,38,0
0.3,0.15,0.3,0.1510344827586207,1.084471644571381e-10,7.229810963809207e-10,54,47,39,0
0.27,0.12,0.12,0.10137931034482756,0.008179383491691889,0.06816152909743241,54,47,40,0
0.12,0.3,0.24,0.07158620689655172,0.0009675528806936367,0.008062940672446972,54,47,41,0
0.12,0.18,0.3,0.061655172413793084,3.324645049829339e-10,2.770537541524449e-09,54,47,42,0
0.12,0.24,0.3,0.2801379310344828,0.007778522328492777,0.06482101940410648,54,47,43,0
0.18,0.24,0.3,0.09144827586206897,0.0001132763532292385,0.0006293130734957695,54,47,44,0
0.3,0.12,0.12,0.3,0.0029293062694153572,0.024410885578461303,54,47,45,0
0.3,0.18,0.27,0.1907586206896552,0.005544056737732553,0.030800315209625288,54,47,46,0
0.21,0.12,0.27,0.17089655172413792,0.0006604540002498403,0.005503783335415337,54,47,47,0
0.27,0.12,0.21,0.2702068965517241,0.00882231643908303,0.07351930365902527,54,47,48,0
0.18,0.12,0.12,0.2106206896551724,0.004057179560547144,0.0338098296712262,54,47,49,0
0.12,0.24,0.18,0.07158620689655172,0.0011570289736838153,0.009641908114031794,54,47,50,0
0.24,0.27,0.12,0.02193103448275862,0.0009381626414521426,0.007818022012101189,54,47,51,0
0.27,0.15,0.12,0.09144827586206897,0.006996134817565332,0.05830112347971109,54,47,52,0
0.15,0.12,0.21,0.2801379310344828,0.004399921026544824,0.0366660085545402,54,47,53,0
0.12,0.12,0.15,0.041793103448275866,1.1710475143607933e-10,9.758729286339944e-10,55,49,0,0
0.21,0.12,0.15,0.2602758620689655,0.0005483966202179865,0.004569971835149888,55,49,1,0
0.21,0.24,0.12,0.061655172413793084,0.002076936143415139,0.01730780119512616,55,49,2,0
0.3,0.21,0.15,0.13117241379310346,0.014957478743464012,0.09971652495642676,55,49,3,0
0.3,0.24,0.21,0.3,0.009244353115925058,0.04402072912345266,55,49,4,0
0.24,0.3,0.12,0.1510344827586207,0.011996052891333452,0.09996710742777876,55,49,5,0
0.15,0.12,0.15,0.13117241379310346,0.003773995010792833,0.03144995842327361,55,49,6,0
0.24,0.3,0.12,0.02193103448275862,0.0011173467238744183,0.009311222698953486,55,49,7,0
0.15,0.12,0.3,0.23048275862068965,0.0016040596073571562,0.013367163394642969,55,49,8,0
0.24,0.12,0.27,0.12124137931034484,8.754089529591767e-10,7.295074607993138e-09,55,49,9,0
0.12,0.24,0.12,0.08151724137931034,0.001789760163822087,0.014914668031850728,55,49,10,0
0.24,0.3,0.18,0.3,0.005210772002510572,0.02894873334728096,55,49,11,0
0.15,0.27,0.12,0.09144827586206897,0.004251483558034555,0.03542902965028796,55,49,12,0
0.3,0.24,0.24,0.2106206896551724,0.016315480286581068,0.06798116786075445,55,49,13,0
0.3,0.24,0.15,0.08151724137931034,0.005447696308922909,0.0363179753928194,55,49,14,0
0.27,0.3,0.12,0.09144827586206897,0.011260662677013105,0.09383885564177588,55,49,15,0
0.3,0.18,0.3,0.2900689655172414,0.019657434137497827,0.10920796743054348,55,49,16,0
0.12,0.3,0.3,0.1113103448275862,0.0010453432911451922,0.0087111940928766,55,49,17,0
0.21,0.12,0.18,0.1907586206896552,0.006128917769037759,0.051074314741981326,55,49,18,0
0.18,0.18,0.3,0.08151724137931034,9.976368891769372e-11,5.542427162094093e-10,55,49,19,0
0.15,0.18,0.12,0.2801379310344828,0.0016700547840106602,0.013917123200088836,55,49,20,0
0.3,0.27,0.21,0.2106206896551724,0.01824647458377163,0.08688797420843634,55,49,21,0
0.27,0.12,0.12,0.17089655172413792,0.008395814359079995,0.06996511965899994,55,49,22,0
0.21,0.12,0.24,0.25034482758620685,0.006863852613834461,0.05719877178195384,55,49,23,0
0.24,0.27,0.12,0.1510344827586207,0.010462667570341895,0.0871888964195158,55,49,24,0
0.3,0.3,0.3,0.2702068965517241,0.0235147978258586,0.07838265941952867,55,49,25,0
0.3,0.3,0.21,0.13117241379310346,0.010014023853565986,0.04768582787412375,55,49,26,0
0.18,0.18,0.18,0.09144827586206897,0.0012682545710806007,0.007045858728225559,55,49,27,0
0.3,0.3,0.15,0.2801379310344828,0.006639128998834483,0.04426085999222989,55,49,28,0
0.24,0.15,0.12,0.25034482758620685,0.002659224696977817,0.02216020580814848,55,49,29,0
0.12,0.18,0.12,0.2106206896551724,0.0023315214206088607,0.0194293451717405,55,49,30,0
0.3,0.3,0.24,0.10137931034482756,0.0042326971140695295,0.01763623797528971,55,49,31,0
0.3,0.24,0.18,0.3,0.007182836936303435,0.03990464964613018,55,49,32,0
0.3,0.18,0.3,0.041793103448275866,3.3169168129077456e-10,1.8427315627265253e-09,55,49,33,0
0.3,0.27,0.27,0.12124137931034484,0.0036249404336926453,0.013425705309972757,55,49,34,0
0.12,0.12,0.3,0.23048275862068965,0.0013968751327483118,0.011640626106235931,55,49,35,0
0.15,0.3,0.12,0.23048275862068965,0.003532423369365713,0.029436861411380945,55,49,36,0
0.18,0.3,0.12,0.07158620689655172,0.0035268792769955594,0.02939066064162966,55,49,37,0
0.12,0.18,0.24,0.02193103448275862,9.320193599945117e-12,7.766827999954264e-11,55,49,38,0
0.12,0.12,0.24,0.2702068965517241,0.0029061203781171586,0.024217669817642992,55,49,39,0
0.3,0.27,0.24,0.25034482758620685,0.018010884119996243,0.07504535049998436,55,49,40,0
0.15,0.18,0.12,0.2106206896551724,0.0020732779170855985,0.017277315975713317,55,49,41,0
0.15,0.12,0.12,0.02193103448275862,3.340704330426205e-10,2.7839202753551712e-09,55,49,42,0
0.24,0.18,0.24,0.08151724137931034,0.00016480964756057062,0.0009156091531142814,55,49,43,0
0.3,0.3,0.24,0.041793103448275866,0.0007484125671214278,0.0031183856963392827,55,49,44,0
0.3,0.3,0.21,0.2702068965517241,0.01123437595459032,0.053497028355192,55,49,45,0
0.3,0.12,0.15,0.12124137931034484,0.006251713774410449,0.05209761478675374,55,49,46,0
0.3,0.3,0.3,0.2900689655172414,0.022391949415517733,0.07463983138505909,55,49,47,0
0.3,0.24,0.21,0.07158620689655172,0.0015571013389810956,0.007414768280862359,55,49,48,0
0.3,0.3,0.27,0.12124137931034484,0.004052418539135433,0.015008957552353453,55,49,49,0
0.21,0.24,0.12,0.17089655172413792,0.005740991724977136,0.0478415977081428,55,49,50,0
0.21,0.27,0.12,0.2900689655172414,0.0023619163359006753,0.019682636132505628,55,49,51,0
0.12,0.24,0.3,0.08151724137931034,1.4439934393934338e-10,1.2033278661611948e-09,55,49,52,0
0.3,0.15,0.3,0.041793103448275866,6.346982180593197e-10,4.2313214537287985e-09,55,49,53,0
0.18,0.18,0.24,0.12124137931034484,0.0012399059559614074,0.006888366422007818,56,48,0,0
0.3,0.24,0.12,0.2801379310344828,0.004734657510678543,0.03945547925565452,56,48,1,0
0.24,0.24,0.24,0.2801379310344828,0.00847159565969766,0.03529831524874025,56,48,2,0
0.21,0.12,0.12,0.2900689655172414,0.0011756443221720815,0.00979703601810068,56,48,3,0
0.27,0.21,0.12,0.07158620689655172,0.003203983896344303,0.0266998658028692,56,48,4,0
0.3,0.12,0.21,0.2801379310344828,0.006813058405143661,0.05677548670953051,56,48,5,0
0.3,0.15,0.21,0.1907586206896552,0.011377698622397492,0.07585132414931663,56,48,6,0
0.12,0.18,0.3,0.08151724137931034,1.2202213973887415e-09,1.016851164490618e-08,56,48,7,0
0.3,0.21,0.12,0.12124137931034484,0.014373419729698475,0.11977849774748728,56,48,8,0
0.3,0.18,0.12,0.02193103448275862,8.930943232271595e-05,0.0007442452693559664,56,48,9,0
0.24,0.3,0.12,0.13117241379310346,0.010584995241107491,0.10031063897791805,56,48,10,0
0.27,0.3,0.12,0.13117241379310346,0.010877363031934569,0.09953875179024951,56,48,11,0
0.18,0.12,0.18,0.041793103448275866,-9.669591419485282e-12,-8.057992849571071e-11,56,48,12,0
0.18,0.12,0.27,0.12124137931034484,9.388165075979109e-11,7.823470896649257e-10,56,48,13,0
0.12,0.12,0.12,0.09144827586206897,0.0008611973040049457,0.007176644200041216,56,48,14,0
0.21,0.12,0.12,0.07158620689655172,0.0009221856748371873,0.007684880623643226,56,48,15,0
0.3,0.18,0.3,0.09144827586206897,2.366267748071201e-09,1.3145931933728892e-08,56,48,16,0
0.3,0.18,0.3,0.061655172413793084,4.862461927351183e-10,2.7013677374173238e-09,56,48,17,0
0.15,0.12,0.27,0.09144827586206897,2.0603517157999326e-11,1.7169597631666096e-10,56,48,18,0
0.18,0.12,0.18,0.09144827586206897,0.0005537947567875881,0.004614956306563235,56,48,19,0
0.12,0.24,0.12,0.23048275862068965,0.0019336293896173406,0.016113578246811176,56,48,20,0
0.3,0.21,0.27,0.17089655172413792,0.006215715362070014,0.02959864458128578,56,48,21,0
0.3,0.15,0.21,0.2801379310344828,0.007594109808606606,0.05062739872404405,56,48,22,0
0.15,0.12,0.3,0.08151724137931034,2.0887381365167387e-09,1.7406151137639485e-08,56,48,23,0
0.21,0.21,0.12,0.13117241379310346,0.005764268333126065,0.04803556944271721,56,48,24,0
0.24,0.12,0.12,0.1907586206896552,0.004754848719134452,0.039623739326120434,56,48,25,0
0.12,0.3,0.24,0.02193103448275862,5.1809599304143085e-06,4.317466608678592e-05,56,48,26,0
0.18,0.3,0.3,0.08151724137931034,0.0008601534832567568,0.0047786304625375385,56,48,27,0
0.24,0.12,0.24,0.12124137931034484,0.0002695974839428873,0.0022466456995240613,56,48,28,0
0.18,0.24,0.24,0.2900689655172414,0.00607987604596944,0.033777089144274665,56,48,29,0
0.24,0.24,0.18,0.08151724137931034,0.00267223173483746,0.014845731860208112,56,48,30,0
0.27,0.21,0.12,0.1907586206896552,0.006705609077683514,0.055880075647362616,56,48,31,0
0.3,0.27,0.15,0.2602758620689655,0.00505125941549673,0.0336750627699782,56,48,32,0
0.3,0.18,0.27,0.061655172413793084,-1.4128405479276655e-11,-7.849114155153698e-11,56,48,33,0
0.21,0.12,0.3,0.061655172413793084,8.038106978886749e-09,6.698422482405624e-08,56,48,34,0
0.15,0.24,0.12,0.09144827586206897,0.003964672339877624,0.03303893616564687,56,48,35,0
0.3,0.3,0.21,0.1510344827586207,0.014928116290412624,0.07108626804958391,56,48,36,0
0.18,0.3,0.3,0.3,0.009495781565041413,0.06959067707118652,56,48,37,0
0.21,0.12,0.3,0.09144827586206897,-1.0474632299542282e-11,-8.72886024961857e-11,56,48,38,0
0.18,0.3,0.24,0.23048275862068965,0.012623684335003651,0.07013157963890919,56,48,39,0
0.12,0.12,0.3,0.1113103448275862,1.0820345763879726e-11,9.016954803233109e-11,56,48,40,0
0.3,0.12,0.27,0.02193103448275862,-1.1888449666980795e-11,-9.907041389150664e-11,56,48,41,0
0.18,0.18,0.12,0.2106206896551724,0.0028223474289617565,0.02351956190801464,56,48,42,0
0.27,0.12,0.21,0.07158620689655172,1.0450533289976194e-11,8.708777741646826e-11,56,48,43,0
0.3,0.21,0.15,0.1907586206896552,0.009109973621090912,0.06073315747393944,56,48,44,0
0.15,0.15,0.12,0.07158620689655172,0.001290104590432191,0.010750871586934926,56,48,45,0
0.3,0.12,0.18,0.17089655172413792,0.011979171911253866,0.09982643259378222,56,48,46,0
0.18,0.3,0.24,0.02193103448275862,2.51250599185989e-05,0.00013958366621443833,56,48,47,0
0.3,0.18,0.24,0.1907586206896552,0.010908468511965336,0.060602602844251875,56,48,48,0
0.15,0.12,0.27,0.2106206896551724,0.002762777026122903,0.023023141884357525,56,48,49,0
0.24,0.18,0.18,0.3,0.0031632420572771146,0.01757356698487286,56,48,50,0
0.24,0.3,0.12,0.2900689655172414,0.0022558670364414392,0.018798891970345327,56,48,51,0
0.12,0.3,0.3,0.08151724137931034,0.0005135371100653234,0.004279475917211028,56,48,52,0
0.3,0.21,0.12,0.07158620689655172,0.005981185337669968,0.04984321114724975,56,48,53,0
0.12,0.12,0.3,0.07158620689655172,1.5906717813948898e-12,1.3255598178290753e-11,57,47,0,0
0.27,0.12,0.27,0.17089655172413792,0.001888522484026132,0.015737687366884433,57,47,1,0
0.3,0.24,0.12,0.1113103448275862,0.010236273366170105,0.13048998481530585,57,47,2,0
0.21,0.12,0.24,0.2106206896551724,0.003749886056513305,0.031249050470944208,57,47,3,0
0.12,0.24,0.24,0.02193103448275862,3.563249067422537e-09,2.9693742228521143e-08,57,47,4,0
0.21,0.12,0.27,0.10137931034482756,1.587368902976347e-09,1.3228074191469558e-08,57,47,5,0
0.3,0.18,0.15,0.041793103448275866,0.0007678670810909237,0.00511911387393949,57,47,6,0
0.3,0.12,0.24,0.08151724137931034,9.471085272022088e-12,7.892571060018407e-11,57,47,7,0
0.12,0.12,0.12,0.17089655172413792,0.002316900700515059,0.01930750583762549,57,47,8,0
0.21,0.12,0.24,0.041793103448275866,2.140796232957289e-11,1.783996860797741e-10,57,47,9,0
0.12,0.15,0.12,0.10137931034482756,0.002291231521276023,0.01909359601063352,57,47,10,0
0.24,0.3,0.3,0.2702068965517241,0.015175312872233513,0.06323047030097298,57,47,11,0
0.12,0.18,0.24,0.12124137931034484,0.0007822167083525671,0.006518472569604726,57,47,12,0
0.3,0.12,0.3,0.23048275862068965,0.004025272267752006,0.03354393556460005,57,47,13,0
0.3,0.21,0.3,0.2602758620689655,0.01834452526414701,0.08735488221022385,57,47,14,0
0.27,0.21,0.12,0.13117241379310346,0.009425788091971374,0.08505085395424367,57,47,15,0
0.18,0.3,0.3,0.09144827586206897,0.001487031793513608,0.008261287741742267,57,47,16,0
0.12,0.18,0.24,0.3,0.0025856730836101892,0.02154727569675157,57,47,17,0
0.12,0.3,0.18,0.2900689655172414,0.001814565155038864,0.015121376291990538,57,47,18,0
0.3,0.21,0.15,0.23048275862068965,0.006657430653118666,0.04438287102079111,57,47,19,0
0.18,0.18,0.24,0.1510344827586207,0.0023776479595132662,0.013209155330629257,57,47,20,0
0.24,0.3,0.18,0.08151724137931034,0.0036338368873367133,0.020187982707426187,57,47,21,0
0.21,0.12,0.24,0.1907586206896552,0.006133661062859632,0.05111384219049694,57,47,22,0
0.3,0.15,0.27,0.09144827586206897,1.9901113409889385e-10,1.3267408939926258e-09,57,47,23,0
0.12,0.3,0.24,0.1510344827586207,0.003284334468922373,0.027369453907686445,57,47,24,0
0.27,0.21,0.12,0.2801379310344828,0.003066255482638961,0.02555212902199135,57,47,25,0
0.18,0.21,0.12,0.23048275862068965,0.0030127479079342817,0.02510623256611901,57,47,26,0
0.12,0.18,0.12,0.041793103448275866,0.0004272581532040416,0.00356048461003368,57,47,27,0
0.24,0.24,0.18,0.041793103448275866,0.0008475316257867821,0.004708509032148789,57,47,28,0
0.3,0.15,0.15,0.3,0.0034567822576441897,0.023045215050961267,57,47,29,0
0.12,0.18,0.3,0.12124137931034484,4.157838570892387e-05,0.00034648654757436564,57,47,30,0
0.3,0.3,0.24,0.1907586206896552,0.01656790188559961,0.0690329245233317,57,47,31,0
0.12,0.27,0.12,0.041793103448275866,0.0008846768652305393,0.007372307210254493,57,47,32,0
0.24,0.18,0.18,0.1510344827586207,0.008219364766414482,0.04566313759119157,57,47,33,0
0.3,0.24,0.3,0.1907586206896552,0.009623281933357777,0.040097008055657406,57,47,34,0
0.24,0.12,0.27,0.1113103448275862,-5.356393794561947e-12,-4.46366149546829e-11,57,47,35,0
0.24,0.21,0.12,0.07158620689655172,0.003506813236731675,0.029223443639430625,57,47,36,0
0.15,0.12,0.3,0.07158620689655172,1.1476214336999973e-09,9.563511947499975e-09,57,47,37,0
0.3,0.24,0.15,0.2106206896551724,0.00853878262923573,0.0569252175282382,57,47,38,0
0.24,0.3,0.12,0.10137931034482756,0.011494053216604178,0.09578377680503483,57,47,39,0
0.3,0.18,0.21,0.08151724137931034,0.0014165406387898055,0.00786967021549892,57,47,40,0
0.27,0.12,0.18,0.13117241379310346,0.004877513769370306,0.040645948078085886,57,47,41,0
0.3,0.15,0.3,0.09144827586206897,6.943757358990063e-10,4.6291715726600435e-09,57,47,42,0
0.18,0.24,0.18,0.09144827586206897,0.0021636970266199727,0.012020539036777626,57,47,43,0
0.21,0.27,0.12,0.09144827586206897,0.00809732413703922,0.0674777011419935,57,47,44,0
0.3,0.12,0.27,0.3,0.006647478158020118,0.05539565131683432,57,47,45,0
0.24,0.18,0.3,0.09144827586206897,1.8546717269701224e-09,1.030373181650068e-08,57,47,46,0
0.24,0.18,0.24,0.061655172413793084,6.678946334527178e-09,3.710525741403988e-08,57,47,47,0
0.15,0.12,0.18,0.1113103448275862,0.0011103668725657748,0.009253057271381458,57,47,48,0
0.3,0.18,0.12,0.10137931034482756,0.010783925043982387,0.08986604203318656,57,47,49,0
0.12,0.3,0.12,0.12124137931034484,0.004908179748711728,0.040901497905931054,57,47,50,0
0.24,0.18,0.12,0.1907586206896552,0.005556183992571247,0.04630153327142706,57,47,51,0
0.18,0.12,0.15,0.1907586206896552,0.004069687810528298,0.03391406508773582,57,47,52,0
0.15,0.12,0.18,0.2801379310344828,0.0018666781241330288,0.01555565103444191,57,47,53,0
0.27,0.3,0.12,0.061655172413793084,0.002281806642823432,0.01901505535686193,58,49,0,0
0.24,0.18,0.12,0.061655172413793084,0.0006769943145108801,0.005641619287590668,58,49,1,0
0.3,0.12,0.27,0.1113103448275862,1.826656824243241e-11,1.522214020202701e-10,58,49,2,0
0.24,0.3,0.3,0.07158620689655172,0.0008360435627022168,0.0034835148445925704,58,49,3,0
0.24,0.24,0.18,0.23048275862068965,0.0048786565796837605,0.02710364766490977,58,49,4,0
