reactions,DMF,SN1OH01,SN1OH01_dil_x_100,HBr,HBr_dil_x_10,HBr_dil_x_10000,vial_id,reaction_plate_id,diluted_plate_id,craic_folder,is_outlier,craic_folder_undil,c#SN1OH01,c#HBr,Temperature,pc#SN1OH01,pc#SN1Br01s1,pc#carbocat,yield,yield#SN1Br01,yield#SN1Br01s1,run_name
131,121.8013215,285.095,0,93.1036785,0.0,0.0,23,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.017180725031728076,0.063869123451,36,0.001269877287338376,2.0889759839971802e-05,0.01335473066277676,0.926087095560854,0.9248712120749426,0.0012158834859112833,simple-reactions/2023-07-06-run01/
132,197.660858,285.095,0,17.24414195,0.0,0.0,24,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.017180725031728076,0.01182948137888295,36,0.0047733633819073895,2.1172775623813165e-05,0.026085898865906062,0.7221675236002962,0.7209351672483546,0.0012323563519416596,simple-reactions/2023-07-06-run01/
133,33.79264301,380.0,0,86.20735699,0.0,0.0,25,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.022900000037710002,0.05913824689514,36,0.0017260036307772118,2.0913797577921488e-05,0.018355716137525683,0.9246286625431284,0.9237153962749456,0.0009132662681830057,simple-reactions/2023-07-06-run01/
134,176.9718935,285.095,0,37.93310646,0.0,0.0,26,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.017180725031728076,0.02602211103156,36,0.001754986973546931,0.006428813635995402,0.017443865008408332,0.8978514020600963,0.5236638387150264,0.3741875633450699,simple-reactions/2023-07-06-run01/
135,180.3900106,285.095,0,0.0,34.51498944,0.0,27,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.017180725031728076,0.0023677282755840004,36,0.014962537299431219,2.3024410144338e-05,0.044110776142839085,0.12910908739341412,0.1277689570958881,0.001340130297526015,simple-reactions/2023-07-06-run01/
136,380.5745365,95.285,0,24.14046346,0.0,0.0,28,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0057421750106042176,0.01656035793356,36,0.0008688668378706018,8.263295080240021e-06,0.012769805610927054,0.8486868066049151,0.8472477534473319,0.00143905315758319,simple-reactions/2023-07-06-run01/
138,201.1090188,285.095,0,13.7959812,0.0,0.0,30,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.017180725031728076,0.0094640431032,36,0.006519345895139164,2.0639499369809315e-05,0.029916577331785463,0.6205430280880662,0.6193417109530933,0.0012013171349729295,simple-reactions/2023-07-06-run01/
139,309.81,190.19,0,0.0,0.0,0.0,31,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.011461450020707687,0.0,36,0.0126486077615172,1.1442810952854456e-06,0.012593877452905272,0.0,-0.10367815769530456,9.983737601147337e-05,simple-reactions/2023-07-06-run01/
141,71.72241128,380.0,0,48.27758872,0.0,0.0,33,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.022900000037710002,0.03311842586192,36,0.0020802132872886165,0.0006070311036244782,0.02323410996105871,0.9091609919801286,0.8826530835712132,0.02650790840891536,simple-reactions/2023-07-06-run01/
142,109.65217959999998,380.0,0,10.34782045,0.0,0.0,34,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.022900000037710002,0.0070986048279901405,36,0.011820495069882864,0.004080136647613086,0.040444090383840725,0.4838211768376523,0.3056492711217473,0.17817190571590494,simple-reactions/2023-07-06-run01/
143,159.7310898,285.095,0,55.17391022,0.0,0.0,35,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.017180725031728076,0.03784930241092,36,0.00138930348309766,0.005002680856314631,0.01445448641399058,0.9191359223358444,0.6279560770280107,0.29117984530783364,simple-reactions/2023-07-06-run01/
144,296.0140188000001,190.19,0,13.7959812,0.0,0.0,36,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.011461450020707687,0.0094640431032,36,0.003956365476646592,1.6247473932009704e-05,0.02093361101693124,0.6548110867529057,0.6533935109746551,0.0014175757782505561,simple-reactions/2023-07-06-run01/
146,271.8768935,190.19,0,37.93310646,0.0,0.0,38,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.011461450020707687,0.02602211103156,36,0.0011935364742373898,2.1107544933897966e-05,0.007922269723677322,0.8958651416655723,0.8940235295750131,0.0018416120905592477,simple-reactions/2023-07-06-run01/
147,299.4621796,190.19,0,10.34782045,0.0,0.0,39,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.011461450020707687,0.0070986048279901405,36,0.0055512735607255404,0.0027973094783381924,0.02794595862819771,0.5156569586235494,0.27159451680931185,0.24406244181423756,simple-reactions/2023-07-06-run01/
150,209.81,190.19,0,100.0,0.0,0.0,42,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.011461450020707687,0.06860000000000001,36,0.0007305942670939669,2.0775552286681706e-05,0.008792923596689678,0.9362563841557726,0.9344437380900136,0.0018126460657589161,simple-reactions/2023-07-06-run01/
152,404.715,95.285,0,0.0,0.0,0.0,44,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.0057421750106042176,0.0,36,0.007329498548760734,0.0012911585234159275,0.0064029461415186645,0.0,-0.5012877624103665,0.2248553067714984,simple-reactions/2023-07-06-run01/
153,240.84344680000004,190.19,0,68.96655323,0.0,0.0,45,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.011461450020707687,0.04731105551578002,36,0.0008030078424414683,0.002037301343459928,0.01352433555199256,0.9299383724496452,0.7521858769081944,0.17775249554145076,simple-reactions/2023-07-06-run01/
154,82.06689354,380.0,0,37.93310646,0.0,0.0,46,58,62,2023-07-06_19-53-25__plate0000062__simple_reactions_2023-07-06-run01_dil,0,2023-07-06_18-04-29__plate0000058__simple_reactions_2023-07-06-run01,0.022900000037710002,0.02602211103156,36,0.0025055523414106093,2.1156762940534705e-05,0.026956126601371342,0.8905872341906508,0.8896633580813241,0.0009238761093266226,simple-reactions/2023-07-06-run01/
1,384.0226973,95.285,0,20.6923027,0.0,0.0,1,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.014194919652200001,46,0.00034080594764766603,0.00028734934140460083,0.009889697120197022,0.9406486310409607,0.890606732125884,0.050041898915076696,simple-reactions/2023-07-07-run01/
3,318.5076430000001,95.285,0,86.20735699,0.0,0.0,3,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.05913824689514,46,0.000220088422692692,2.064357319201904e-05,0.005255680415710284,0.9616715926798024,0.9580765136103648,0.0035950790694375435,simple-reactions/2023-07-07-run01/
4,23.44816075,380.0,0,96.55183925,0.0,0.0,4,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.06623456171887654,46,0.0015973157583625765,0.00030461994798145403,0.011272968671099864,0.9302482202806768,0.9169460391693508,0.013302181111326056,simple-reactions/2023-07-07-run01/
5,114.905,285.095,0,100.0,0.0,0.0,5,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.06860000000000001,46,0.0011612860897302626,0.0006850121243995406,0.009091575067848913,0.9324076203011332,0.8925366530862447,0.039870967214888364,simple-reactions/2023-07-07-run01/
6,78.61873278,380.0,0,41.38126722,0.0,0.0,6,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.028387549311784506,46,0.0016674320884707394,0.0010151211678398363,0.005705493106778398,0.927186371809686,0.8828579366102668,0.04432843519941916,simple-reactions/2023-07-07-run01/
7,370.2300543,95.285,0,34.48494571,0.0,0.0,7,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.02365667275706,46,0.0002760249037995766,2.062782181185792e-05,0.004418959259835986,0.9519302523307008,0.9483379163645836,0.0035923359661172547,simple-reactions/2023-07-07-run01/
10,261.5324113,190.19,0,48.27758872,0.0,0.0,10,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.03311842586192,46,0.0007402547443668285,0.00019929549485608576,-0.000625390470408993,0.9354135172161099,0.9180251855027628,0.017388331713347194,simple-reactions/2023-07-07-run01/
11,125.24948229999998,285.095,0,89.65551774,0.0,0.0,11,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.06150368516964,46,0.0011542561602856894,2.5786853029591103e-05,0.012311848534361848,0.9328167956613088,0.9313158780349214,0.0015009176263872169,simple-reactions/2023-07-07-run01/
12,220.15448230000004,190.19,0,89.65551774,0.0,0.0,12,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.06150368516964,46,0.0006954751997485104,2.066409191034825e-05,0.005064367828280042,0.9393204874959674,0.9375175662359256,0.0018029212600418703,simple-reactions/2023-07-07-run01/
14,156.282929,285.095,0,58.62207098,0.0,0.0,14,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.04021474069228,46,0.0012327042048205336,6.303506626491145e-05,0.008791380983886099,0.928250745959904,0.9245818049721232,0.0036689409877805,simple-reactions/2023-07-07-run01/
15,335.718403,95.285,0,0.0,68.99659696,0.0,15,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.004733166551834653,46,0.0036841808516804493,2.0835415691670667e-05,0.009574283232322069,0.35839976229382337,0.3547712738458729,0.0036284884479504892,simple-reactions/2023-07-07-run01/
17,315.0594823,95.285,0,89.65551774,0.0,0.0,17,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.06150368516964,46,0.00023624615362775083,0.00795612595666192,-0.0001876979306027482,0.9588577232087157,-0.4267019198535819,1.3855596430622974,simple-reactions/2023-07-07-run01/
19,371.3330758,95.285,0,0.0,0.0,33.3819242,19,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,2.29000000012e-06,46,0.007161422564336802,2.1158662004277795e-05,0.004754062719528607,0.0,-0.2508467982593855,0.0036847818060786095,simple-reactions/2023-07-07-run01/
21,390.9190188,95.285,0,13.7959812,0.0,0.0,21,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.0094640431032,46,0.0005031589706756249,2.093093948167608e-05,0.009642466509660856,0.9123748458037686,0.9087297218838052,0.0036451239199633383,simple-reactions/2023-07-07-run01/
22,30.34448226,380.0,0,89.65551774,0.0,0.0,22,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.06150368516964,46,0.0016805468576772682,0.001935098707329657,0.010822044952795623,0.926613674465423,0.842111547655398,0.08450212681002496,simple-reactions/2023-07-07-run01/
23,335.7484468,95.285,0,68.96655323,0.0,0.0,23,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.04731105551578002,46,0.000244591641522018,0.003382274098683589,-0.004141169225557907,0.9574043561700124,0.3683811910838518,0.5890231650861605,simple-reactions/2023-07-07-run01/
24,88.96321504,380.0,0,31.03678496,0.0,0.0,24,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.02129123448256,46,0.001667197935698848,0.00259159349883732,0.014740858531319316,0.9271965968215409,0.8140265752359289,0.11317002158561215,simple-reactions/2023-07-07-run01/
25,20.0,380.0,0,100.0,0.0,0.0,25,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.06860000000000001,46,0.0016526385253625676,0.002489957900534309,0.011484280438533612,0.9278323789311852,0.8191005930715765,0.1087317858596086,simple-reactions/2023-07-07-run01/
26,356.4374113,95.285,0,48.27758872,0.0,0.0,26,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.03311842586192,46,0.0001956849674589002,0.01038827424331298,0.0045576855250404206,0.9659214553501208,-0.8431969058254014,1.8091183611755224,simple-reactions/2023-07-07-run01/
27,247.7397683,190.19,0,62.07023173,0.0,0.0,27,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.04258017896422519,46,0.000763986428208263,2.327042852616388e-05,0.0010863765210286924,0.9333429516405316,0.9313126301291248,0.0020303215114067653,simple-reactions/2023-07-07-run01/
28,227.0508038,190.19,0,82.75919624,0.0,0.0,28,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.05677280862064,46,0.0006746549777311079,0.001946742818975504,0.02160556813552428,0.9411370309510017,0.7712856756922151,0.16985135525878653,simple-reactions/2023-07-07-run01/
29,57.92976827,380.0,0,62.07023173,0.0,0.0,29,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.04258017896422519,46,0.0016544430414537493,2.060062226531549e-05,0.005073927143180057,0.9277535791020136,0.9268539886116496,0.0008995904903638369,simple-reactions/2023-07-07-run01/
30,40.68896451,380.0,0,79.31103549,0.0,0.0,30,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.05440737034614,46,0.0015998207859320047,0.0014129462721460821,0.01234010008961553,0.9301388304306744,0.8684381199643838,0.06170071046629054,simple-reactions/2023-07-07-run01/
31,244.29160750000003,190.19,0,65.51839248,0.0,0.0,31,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.04494561724128,46,0.0006856261873040763,2.063917764168597e-05,0.013362087175022271,0.94017980394461,0.9383790564296959,0.0018007475149138586,simple-reactions/2023-07-07-run01/
32,214.905,285.095,0,0.0,0.0,0.0,32,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.0,46,0.01643171933515296,2.0736145636338868e-05,0.0043453655351148035,0.0435956977105877,0.042388755302737134,0.0012069424078505722,simple-reactions/2023-07-07-run01/
33,128.697643,285.095,0,86.20735699,0.0,0.0,33,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.05913824689514,46,0.0011629253948618036,0.002560131972178397,0.005250090159819615,0.9323122049385438,0.7833003345049419,0.14901187043360206,simple-reactions/2023-07-07-run01/
34,166.6274113,285.095,0,48.27758872,0.0,0.0,34,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.03311842586192,46,0.0011507579695063505,0.00032891929521105964,0.006747532428685171,0.9330204070234336,0.9138757379451676,0.019144669078265602,simple-reactions/2023-07-07-run01/
36,230.4989645,190.19,0,79.31103549,0.0,0.0,36,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.05440737034614,46,0.0007224154503506872,0.0010069126768229787,0.002786149372799695,0.9369699777013922,0.8491178582013253,0.08785211950006684,simple-reactions/2023-07-07-run01/
37,254.6360898,190.19,0,55.17391022,0.0,0.0,37,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.03784930241092,46,0.0007687402257192268,2.7358713162334134e-05,5.1187619302173186e-05,0.9329281875847124,0.9305411673459432,0.002387020238769121,simple-reactions/2023-07-07-run01/
38,282.2213758,190.19,0,27.58862421,0.0,0.0,38,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.01892579620806,46,0.00080612890821058,0.0009584783638059727,0.00675040413732214,0.9296660625995301,0.8460397882493436,0.08362627435018644,simple-reactions/2023-07-07-run01/
39,308.1631608,95.285,0,96.55183925,0.0,0.0,39,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.06623456171887654,46,0.00024358092200815897,2.0602142357986168e-05,0.0037422015257817243,0.9575803730107411,0.9539925091222212,0.003587863888519613,simple-reactions/2023-07-07-run01/
40,47.58528602,380.0,0,72.41471398,0.0,0.0,40,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.04967649379226707,46,0.0016571345485613595,2.175429027168473e-05,0.010334668368334105,0.927636046040751,0.9266860770349132,0.0009499690058378151,simple-reactions/2023-07-07-run01/
41,139.0421253,285.095,0,75.86287474,0.0,0.0,41,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.05204193206747665,46,0.0011336602784421776,0.00140202999995367,0.004846068096283518,0.9340155740486692,0.8524107525049409,0.0816048215437283,simple-reactions/2023-07-07-run01/
42,377.1263758,95.285,0,27.58862421,0.0,0.0,42,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.01892579620806,46,0.00027147210374105235,2.0626010115754604e-05,0.007955867800453653,0.9527231226369286,0.9491311021777578,0.0035920204591708116,simple-reactions/2023-07-07-run01/
43,180.4200543,285.095,0,34.48494571,0.0,0.0,43,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.02365667275706,46,0.0012358952157987164,0.0006947002340037737,0.008600303789662006,0.9280650139231804,0.8876301526001444,0.04043486132303599,simple-reactions/2023-07-07-run01/
44,204.5571796,285.095,0,10.34782045,0.0,0.0,44,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.0070986048279901405,46,0.0033094260176630783,0.008973165100260016,0.0212694799491904,0.807375648454104,0.28509471528721625,0.5222809331668878,simple-reactions/2023-07-07-run01/
46,95.85953654,380.0,0,24.14046346,0.0,0.0,46,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.01656035793356,46,0.001819259689209029,0.001508205653759812,0.02187260260663024,0.9205563455881536,0.8546958368053853,0.06586050878276818,simple-reactions/2023-07-07-run01/
47,37.24080376,380.0,0,82.75919624,0.0,0.0,47,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.05677280862064,46,0.0016783144442532956,0.003004528030008701,0.010140625899931144,0.9267111597676096,0.795509062616491,0.13120209715111866,simple-reactions/2023-07-07-run01/
48,183.868215,285.095,0,31.03678496,0.0,0.0,48,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.02129123448256,46,0.001214322861922505,0.0003618362486680186,0.008381768585228627,0.9293206276391552,0.9082600351433764,0.02106059249577904,simple-reactions/2023-07-07-run01/
49,44.13712526,380.0,0,75.86287474,0.0,0.0,49,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.022900000037710002,0.05204193206747665,46,0.0016213267861663974,0.0014003194618419413,0.006214521553744745,0.9291997037845248,0.8680503824135216,0.061149321371002985,simple-reactions/2023-07-07-run01/
50,275.32505430000003,190.19,0,34.48494571,0.0,0.0,50,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.011461450020707687,0.02365667275706,46,0.0007086932423642963,0.0013528366221793467,0.003902743143024495,0.9381672265602888,0.8201335903411916,0.11803363621909704,simple-reactions/2023-07-07-run01/
52,190.7645365,285.095,0,24.14046346,0.0,0.0,52,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.01656035793356,46,0.001231702969796007,0.0018540391325607703,0.0278988521756941,0.9283090226084156,0.8203951173934758,0.10791390521494004,simple-reactions/2023-07-07-run01/
53,142.490286,285.095,0,72.41471398,0.0,0.0,53,63,52,2023-07-07_20-50-13__plate0000052__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-16-28__plate0000063__simple_reactions_2023-07-07-run01,0.017180725031728076,0.04967649379226707,46,0.0011898527071931332,0.001302375017368797,0.01769645304335211,0.9307449071522191,0.8549404800956302,0.07580442705658877,simple-reactions/2023-07-07-run01/
54,86.61807579999999,380.0,0,0.0,0.0,33.3819242,0,64,54,2023-07-07_22-29-29__plate0000054__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-58-21__plate0000064__simple_reactions_2023-07-07-run01,0.022900000037710002,2.29000000012e-06,46,0.014604021549255759,0.01965705112398796,0.041034274123407925,0.3622698024564825,-0.4961167080086919,0.8583865104651744,simple-reactions/2023-07-07-run01/
55,51.00340304,380.0,0,0.0,68.99659696,0.0,1,64,54,2023-07-07_22-29-29__plate0000054__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-58-21__plate0000064__simple_reactions_2023-07-07-run01,0.022900000037710002,0.004733166551834653,46,0.018251308477775476,0.006853473027398858,0.06976476944362554,0.2029996311836046,-0.09627866643332664,0.2992782976169312,simple-reactions/2023-07-07-run01/
56,311.6113215,95.285,0,93.1036785,0.0,0.0,2,64,54,2023-07-07_22-29-29__plate0000054__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-58-21__plate0000064__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.063869123451,46,0.00030677338354375447,0.0026937048748593363,0.03188079982401637,0.9465754033954196,0.4774665952949743,0.4691088081004454,simple-reactions/2023-07-07-run01/
58,170.075572,285.095,0,44.82942797,0.0,0.0,4,64,54,2023-07-07_22-29-29__plate0000054__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-58-21__plate0000064__simple_reactions_2023-07-07-run01,0.017180725031728076,0.03075298758742,46,0.0013473823007085258,0.003015757867723903,0.03839600556022742,0.9215759347597858,0.7460444678237134,0.17553146693607266,simple-reactions/2023-07-07-run01/
59,332.300286,95.285,0,72.41471398,0.0,0.0,5,64,54,2023-07-07_22-29-29__plate0000054__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-58-21__plate0000064__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.04967649379226707,46,0.0002838552995092514,2.265863288353695e-05,0.03254184247991858,0.950566588618062,0.9466205868255264,0.003946001792535444,simple-reactions/2023-07-07-run01/
60,349.5410898,95.285,0,55.17391022,0.0,0.0,6,64,54,2023-07-07_22-29-29__plate0000054__simple_reactions_2023-07-07-run01_dil,0,2023-07-07_19-58-21__plate0000064__simple_reactions_2023-07-07-run01,0.0057421750106042176,0.03784930241092,46,0.00026126694430059563,0.0032864277584050325,0.02686058336892901,0.9545003515471604,0.3821688303385583,0.5723315212086021,simple-reactions/2023-07-07-run01/
