yield,[amine](mM),[aldehyde](mM),[isocyanide](mM),ptsa,spectrum_dir
0.013786574917855496,120.0,120.0,120.0,0.10338557993730407,C:\
0.017863308636074958,120.0,150.0,120.0,0.10338557993730407,C:\
0.018327712027814882,120.0,180.0,120.0,0.10338557993730407,C:\
0.020778005649578875,120.0,210.0,120.0,0.10338557993730407,C:\
0.024780557851713486,120.0,240.0,120.0,0.10338557993730407,C:\
0.025820503443531505,120.0,270.0,120.0,0.10338557993730407,C:\
0.03473978444671893,120.0,300.0,120.0,0.10338557993730407,C:\
0.009635610854505441,150.0,120.0,120.0,0.10338557993730407,C:\
0.002959640607215301,180.0,120.0,120.0,0.10338557993730407,C:\
0.008525277216788633,180.0,180.0,120.0,0.10338557993730407,C:\
0.01404857514394329,180.0,240.0,120.0,0.10338557993730407,C:\
0.0130907300103499,180.0,300.0,120.0,0.10338557993730407,C:\
0.0011727078731971336,210.0,120.0,120.0,0.10338557993730407,C:\
-0.000936809460084424,240.0,120.0,120.0,0.10338557993730407,C:\
0.0023718918732845568,240.0,180.0,120.0,0.10338557993730407,C:\
0.006267543792101404,240.0,240.0,120.0,0.10338557993730407,C:\
0.00854328362924306,240.0,300.0,120.0,0.10338557993730407,C:\
-0.00032456528479334003,270.0,120.0,120.0,0.10338557993730407,C:\
-0.0006504794382875441,300.0,120.0,120.0,0.10338557993730407,C:\
0.00014709085810824085,300.0,180.0,120.0,0.10338557993730407,C:\
0.006112355462750455,300.0,240.0,120.0,0.10338557993730407,C:\
0.00537390038789945,300.0,300.0,120.0,0.10338557993730407,C:\
0.011004879500907307,120.0,120.0,150.0,0.10338557993730407,C:\
0.028392166290081174,120.0,150.0,150.0,0.10338557993730407,C:\
0.026394410840619092,120.0,180.0,150.0,0.10338557993730407,C:\
0.030269181335154556,120.0,210.0,150.0,0.10338557993730407,C:\
0.04242407079227024,120.0,240.0,150.0,0.10338557993730407,C:\
0.03979199085697779,120.0,270.0,150.0,0.10338557993730407,C:\
0.04711857204505175,120.0,300.0,150.0,0.10338557993730407,C:\
0.009377490801912572,150.0,120.0,150.0,0.10338557993730407,C:\
0.004777470782278694,180.0,120.0,150.0,0.10338557993730407,C:\
0.0008830620837231494,210.0,120.0,150.0,0.10338557993730407,C:\
0.0008363321469065857,240.0,120.0,150.0,0.10338557993730407,C:\
-0.0003034947605001203,270.0,120.0,150.0,0.10338557993730407,C:\
-0.0002831275145945831,300.0,120.0,150.0,0.10338557993730407,C:\
0.023858619690317374,120.0,120.0,180.0,0.10338557993730407,C:\
0.027758011077029597,120.0,150.0,180.0,0.10338557993730407,C:\
0.033242889670823964,120.0,180.0,180.0,0.10338557993730407,C:\
0.06180575119792427,120.0,210.0,180.0,0.10338557993730407,C:\
0.050852269241352284,120.0,240.0,180.0,0.10338557993730407,C:\
0.039915965235865054,120.0,270.0,180.0,0.10338557993730407,C:\
0.048850648520418975,120.0,300.0,180.0,0.10338557993730407,C:\
0.011237529109165615,150.0,120.0,180.0,0.10338557993730407,C:\
0.004837142181573882,180.0,120.0,180.0,0.10338557993730407,C:\
0.008945325370667752,180.0,180.0,180.0,0.10338557993730407,C:\
0.012641920811687728,180.0,240.0,180.0,0.10338557993730407,C:\
0.018640222794252048,180.0,300.0,180.0,0.10338557993730407,C:\
0.0019801424951706734,210.0,120.0,180.0,0.10338557993730407,C:\
-3.588416971507351e-05,240.0,120.0,180.0,0.10338557993730407,C:\
0.003421984126019961,240.0,180.0,180.0,0.10338557993730407,C:\
0.006314658540547418,240.0,240.0,180.0,0.10338557993730407,C:\
0.007179615192119731,240.0,300.0,180.0,0.10338557993730407,C:\
-0.00019666267423387902,270.0,120.0,180.0,0.10338557993730407,C:\
-8.755668401385416e-05,300.0,120.0,180.0,0.10338557993730407,C:\
0.0008292215998505776,300.0,180.0,180.0,0.10338557993730407,C:\
0.0023257786571470604,300.0,240.0,180.0,0.10338557993730407,C:\
0.006872979272214369,300.0,300.0,180.0,0.10338557993730407,C:\
0.040103945456878815,120.0,120.0,210.0,0.10338557993730407,C:\
0.04692832107857721,120.0,150.0,210.0,0.10338557993730407,C:\
0.052433836853206184,120.0,180.0,210.0,0.10338557993730407,C:\
0.06269559504836586,120.0,210.0,210.0,0.10338557993730407,C:\
0.07084293481610268,120.0,240.0,210.0,0.10338557993730407,C:\
0.07041591325010732,120.0,270.0,210.0,0.10338557993730407,C:\
0.06685836074452628,120.0,300.0,210.0,0.10338557993730407,C:\
0.00980374227502847,150.0,120.0,210.0,0.10338557993730407,C:\
0.00536503463940212,180.0,120.0,210.0,0.10338557993730407,C:\
0.0031913909251437915,210.0,120.0,210.0,0.10338557993730407,C:\
0.0008811171736889139,240.0,120.0,210.0,0.10338557993730407,C:\
0.00015088733786301723,270.0,120.0,210.0,0.10338557993730407,C:\
0.0001274496957323319,300.0,120.0,210.0,0.10338557993730407,C:\
0.05167411982754837,120.0,120.0,240.0,0.10338557993730407,C:\
0.06228259129154834,120.0,150.0,240.0,0.10338557993730407,C:\
0.05704810712920814,120.0,180.0,240.0,0.10338557993730407,C:\
0.06869007867361655,120.0,210.0,240.0,0.10338557993730407,C:\
0.06756359350154201,120.0,240.0,240.0,0.10338557993730407,C:\
0.09196261833818647,120.0,270.0,240.0,0.10338557993730407,C:\
0.10154974094885652,120.0,300.0,240.0,0.10338557993730407,C:\
0.007345758163329863,150.0,120.0,240.0,0.10338557993730407,C:\
0.010094811639763656,180.0,120.0,240.0,0.10338557993730407,C:\
0.011013094788055872,180.0,180.0,240.0,0.10338557993730407,C:\
0.024997169567626758,180.0,240.0,240.0,0.10338557993730407,C:\
0.036180676613752016,180.0,300.0,240.0,0.10338557993730407,C:\
0.001640822197142115,210.0,120.0,240.0,0.10338557993730407,C:\
-0.0004425627938331378,240.0,120.0,240.0,0.10338557993730407,C:\
0.001220316810210144,240.0,180.0,240.0,0.10338557993730407,C:\
0.00810626925159962,240.0,240.0,240.0,0.10338557993730407,C:\
0.010173597081310328,240.0,300.0,240.0,0.10338557993730407,C:\
-0.00021307593927613017,270.0,120.0,240.0,0.10338557993730407,C:\
0.0001742108957138029,300.0,120.0,240.0,0.10338557993730407,C:\
-0.0002204441612318128,300.0,180.0,240.0,0.10338557993730407,C:\
0.002086470886947801,300.0,240.0,240.0,0.10338557993730407,C:\
0.005492730603856164,300.0,300.0,240.0,0.10338557993730407,C:\
0.06787179498049771,120.0,120.0,270.0,0.10338557993730407,C:\
0.05557548025570983,120.0,150.0,270.0,0.10338557993730407,C:\
0.06925433431575237,120.0,180.0,270.0,0.10338557993730407,C:\
0.06803363126126394,120.0,210.0,270.0,0.10338557993730407,C:\
0.08763830278368885,120.0,240.0,270.0,0.10338557993730407,C:\
0.09757114942858304,120.0,270.0,270.0,0.10338557993730407,C:\
