yield,[amine](mM),[aldehyde](mM),[isocyanide](mM),ptsa,spectrum_dir
0.0003825266268777683,120.0,120.0,120.0,0.038783699059561125,C:\
0.00060261682530159,120.0,150.0,120.0,0.038783699059561125,C:\
0.002469546907515522,120.0,180.0,120.0,0.038783699059561125,C:\
0.002820075377513245,120.0,210.0,120.0,0.038783699059561125,C:\
0.0032098764900854084,120.0,240.0,120.0,0.038783699059561125,C:\
0.005081852916758978,120.0,270.0,120.0,0.038783699059561125,C:\
0.006154940042499824,120.0,300.0,120.0,0.038783699059561125,C:\
-0.00039160108062304935,150.0,120.0,120.0,0.038783699059561125,C:\
-0.0006283010346818973,180.0,120.0,120.0,0.038783699059561125,C:\
0.0008034795313289727,180.0,180.0,120.0,0.038783699059561125,C:\
0.0014723112571886775,180.0,240.0,120.0,0.038783699059561125,C:\
0.0037141357830476392,180.0,300.0,120.0,0.038783699059561125,C:\
-0.00015827017048440018,210.0,120.0,120.0,0.038783699059561125,C:\
0.0011348153260882404,240.0,120.0,120.0,0.038783699059561125,C:\
-0.0006621745345755101,240.0,180.0,120.0,0.038783699059561125,C:\
-7.967895424327185e-05,240.0,240.0,120.0,0.038783699059561125,C:\
0.001728367875241681,240.0,300.0,120.0,0.038783699059561125,C:\
0.00040200787123026655,270.0,120.0,120.0,0.038783699059561125,C:\
0.0007953953042255555,300.0,120.0,120.0,0.038783699059561125,C:\
6.11009167992418e-05,300.0,180.0,120.0,0.038783699059561125,C:\
6.348228666878822e-08,300.0,240.0,120.0,0.038783699059561125,C:\
-0.0006756659019614774,300.0,300.0,120.0,0.038783699059561125,C:\
0.0002477031871982152,120.0,120.0,150.0,0.038783699059561125,C:\
0.0023304551279894176,120.0,150.0,150.0,0.038783699059561125,C:\
0.0021729128754063762,120.0,180.0,150.0,0.038783699059561125,C:\
0.007149751581089523,120.0,210.0,150.0,0.038783699059561125,C:\
0.003228217743654351,120.0,240.0,150.0,0.038783699059561125,C:\
0.004332509663218603,120.0,270.0,150.0,0.038783699059561125,C:\
0.009115101991211464,120.0,300.0,150.0,0.038783699059561125,C:\
0.0004791514161464615,150.0,120.0,150.0,0.038783699059561125,C:\
0.00027052145205575055,180.0,120.0,150.0,0.038783699059561125,C:\
8.390751244729291e-05,210.0,120.0,150.0,0.038783699059561125,C:\
-0.0004082507824256678,240.0,120.0,150.0,0.038783699059561125,C:\
0.0003222451046708638,270.0,120.0,150.0,0.038783699059561125,C:\
0.0003368964029975527,300.0,120.0,150.0,0.038783699059561125,C:\
3.7117040789675596e-05,120.0,120.0,180.0,0.038783699059561125,C:\
0.0021155595700283,120.0,150.0,180.0,0.038783699059561125,C:\
0.002622687472423912,120.0,180.0,180.0,0.038783699059561125,C:\
0.004740773717389207,120.0,210.0,180.0,0.038783699059561125,C:\
0.003845731948374536,120.0,240.0,180.0,0.038783699059561125,C:\
0.009712641630562749,120.0,270.0,180.0,0.038783699059561125,C:\
0.012288714630722073,120.0,300.0,180.0,0.038783699059561125,C:\
-0.000558723602822916,150.0,120.0,180.0,0.038783699059561125,C:\
-0.0001489306778706811,180.0,120.0,180.0,0.038783699059561125,C:\
0.000570502872414967,180.0,180.0,180.0,0.038783699059561125,C:\
0.0016802101418917329,180.0,240.0,180.0,0.038783699059561125,C:\
0.001625251451275007,180.0,300.0,180.0,0.038783699059561125,C:\
0.00013757546396583106,210.0,120.0,180.0,0.038783699059561125,C:\
0.00038188753641045216,240.0,120.0,180.0,0.038783699059561125,C:\
-0.0004869587637222852,240.0,180.0,180.0,0.038783699059561125,C:\
0.0006877288659101214,240.0,240.0,180.0,0.038783699059561125,C:\
0.0008111149672845138,240.0,300.0,180.0,0.038783699059561125,C:\
0.00033561500209136077,270.0,120.0,180.0,0.038783699059561125,C:\
0.00011731680482211782,300.0,120.0,180.0,0.038783699059561125,C:\
-0.00030535878705647873,300.0,180.0,180.0,0.038783699059561125,C:\
-0.0006979402022778101,300.0,240.0,180.0,0.038783699059561125,C:\
0.0004923186584652292,300.0,300.0,180.0,0.038783699059561125,C:\
0.0013357417349352755,120.0,120.0,210.0,0.038783699059561125,C:\
0.00471029313603951,120.0,150.0,210.0,0.038783699059561125,C:\
0.0030490612020326927,120.0,180.0,210.0,0.038783699059561125,C:\
0.0057631909070036715,120.0,210.0,210.0,0.038783699059561125,C:\
0.006391220385014424,120.0,240.0,210.0,0.038783699059561125,C:\
0.009435814466350976,120.0,270.0,210.0,0.038783699059561125,C:\
0.011634495483946315,120.0,300.0,210.0,0.038783699059561125,C:\
0.0006738856157875543,150.0,120.0,210.0,0.038783699059561125,C:\
0.00048078619235505634,180.0,120.0,210.0,0.038783699059561125,C:\
-0.0007351717009123472,210.0,120.0,210.0,0.038783699059561125,C:\
2.682100027004205e-05,240.0,120.0,210.0,0.038783699059561125,C:\
0.00018425360987592938,270.0,120.0,210.0,0.038783699059561125,C:\
-0.00014441822150264958,300.0,120.0,210.0,0.038783699059561125,C:\
0.002249814095271761,120.0,120.0,240.0,0.038783699059561125,C:\
0.0021217895815842285,120.0,150.0,240.0,0.038783699059561125,C:\
0.005390138325537939,120.0,180.0,240.0,0.038783699059561125,C:\
0.00871456668010678,120.0,210.0,240.0,0.038783699059561125,C:\
0.002752487430699661,120.0,240.0,240.0,0.038783699059561125,C:\
0.01438229526148085,120.0,270.0,240.0,0.038783699059561125,C:\
0.018327618517739272,120.0,300.0,240.0,0.038783699059561125,C:\
0.000923248275366376,150.0,120.0,240.0,0.038783699059561125,C:\
-0.00043608819998302336,180.0,120.0,240.0,0.038783699059561125,C:\
0.0004722321706623608,180.0,180.0,240.0,0.038783699059561125,C:\
0.002116145809909109,180.0,240.0,240.0,0.038783699059561125,C:\
0.005725005341662431,180.0,300.0,240.0,0.038783699059561125,C:\
0.00024292555796886494,210.0,120.0,240.0,0.038783699059561125,C:\
-4.958756290756305e-05,240.0,120.0,240.0,0.038783699059561125,C:\
-0.0003476591769438164,240.0,180.0,240.0,0.038783699059561125,C:\
-0.0005019435356433077,240.0,240.0,240.0,0.038783699059561125,C:\
-0.00034802485020855867,240.0,300.0,240.0,0.038783699059561125,C:\
0.00022050402544597817,270.0,120.0,240.0,0.038783699059561125,C:\
-0.00016075713213862768,300.0,120.0,240.0,0.038783699059561125,C:\
0.0002874890280214259,300.0,180.0,240.0,0.038783699059561125,C:\
6.461123676654464e-05,300.0,240.0,240.0,0.038783699059561125,C:\
0.0003308533585990773,300.0,300.0,240.0,0.038783699059561125,C:\
0.00041752123270776117,120.0,120.0,270.0,0.038783699059561125,C:\
0.0017673554034265922,120.0,150.0,270.0,0.038783699059561125,C:\
0.004104533872315104,120.0,180.0,270.0,0.038783699059561125,C:\
0.0077006763704955735,120.0,210.0,270.0,0.038783699059561125,C:\
0.007944902991401218,120.0,240.0,270.0,0.038783699059561125,C:\
0.02113929702778771,120.0,270.0,270.0,0.038783699059561125,C:\
0.011965481494247109,120.0,300.0,270.0,0.038783699059561125,C:\
0.00025456507357254194,150.0,120.0,270.0,0.038783699059561125,C:\
-0.000467351498309321,180.0,120.0,270.0,0.038783699059561125,C:\
0.000371625692567266,210.0,120.0,270.0,0.038783699059561125,C:\
-0.00011582885364487824,240.0,120.0,270.0,0.038783699059561125,C:\
0.00017373635685642475,270.0,120.0,270.0,0.038783699059561125,C:\
-0.00028182635647597937,300.0,120.0,270.0,0.038783699059561125,C:\
0.0032608743430144137,120.0,120.0,300.0,0.038783699059561125,C:\
0.003678442140934664,120.0,150.0,300.0,0.038783699059561125,C:\
0.011090750586344384,120.0,180.0,300.0,0.038783699059561125,C:\
0.015334194338256488,120.0,210.0,300.0,0.038783699059561125,C:\
0.008410770009356403,120.0,240.0,300.0,0.038783699059561125,C:\
0.019686682785576885,120.0,270.0,300.0,0.038783699059561125,C:\
0.01734767791853667,120.0,300.0,300.0,0.038783699059561125,C:\
0.0035694740256088453,150.0,120.0,300.0,0.038783699059561125,C:\
0.0012737341481000655,150.0,150.0,300.0,0.038783699059561125,C:\
0.003820119242264722,150.0,180.0,300.0,0.038783699059561125,C:\
0.006640175026972374,150.0,210.0,300.0,0.038783699059561125,C:\
0.004374951478516702,150.0,240.0,300.0,0.038783699059561125,C:\
0.0058258544196726,150.0,270.0,300.0,0.038783699059561125,C:\
0.012191254679183354,150.0,300.0,300.0,0.038783699059561125,C:\
-0.0006148677604780452,180.0,120.0,300.0,0.038783699059561125,C:\
-0.0006483297065611821,180.0,150.0,300.0,0.038783699059561125,C:\
0.000801668881868947,180.0,180.0,300.0,0.038783699059561125,C:\
-0.00018612902141986647,180.0,210.0,300.0,0.038783699059561125,C:\
0.002024010821369589,180.0,240.0,300.0,0.038783699059561125,C:\
0.003573980628615061,180.0,270.0,300.0,0.038783699059561125,C:\
0.007576906540286305,180.0,300.0,300.0,0.038783699059561125,C:\
2.673233104860795e-05,210.0,120.0,300.0,0.038783699059561125,C:\
0.0004312574086282331,210.0,150.0,300.0,0.038783699059561125,C:\
6.264858929316656e-05,210.0,180.0,300.0,0.038783699059561125,C:\
