yield,[amine](mM),[aldehyde](mM),[isocyanide](mM),ptsa,spectrum_dir
0.007155061305455067,120.0,120.0,120.0,0.21854545454545451,C:\
0.009097251570142736,120.0,150.0,120.0,0.21854545454545451,C:\
0.015311716633944894,120.0,180.0,120.0,0.21854545454545451,C:\
0.016665542265841733,120.0,210.0,120.0,0.21854545454545451,C:\
0.017262346428586452,120.0,240.0,120.0,0.21854545454545451,C:\
0.009284543778990312,120.0,270.0,120.0,0.21854545454545451,C:\
0.009267830881505365,120.0,300.0,120.0,0.21854545454545451,C:\
0.017745850922202808,150.0,120.0,120.0,0.21854545454545451,C:\
0.01534438339238106,180.0,120.0,120.0,0.21854545454545451,C:\
0.03335229730332112,180.0,180.0,120.0,0.21854545454545451,C:\
0.02963816567533756,180.0,240.0,120.0,0.21854545454545451,C:\
0.0373994204186646,180.0,300.0,120.0,0.21854545454545451,C:\
0.023536024826400218,210.0,120.0,120.0,0.21854545454545451,C:\
0.021927637405090985,240.0,120.0,120.0,0.21854545454545451,C:\
0.04471638634976576,240.0,180.0,120.0,0.21854545454545451,C:\
0.03350251420825786,240.0,240.0,120.0,0.21854545454545451,C:\
0.06607479369382033,240.0,300.0,120.0,0.21854545454545451,C:\
0.014852477254497447,270.0,120.0,120.0,0.21854545454545451,C:\
0.009347251621168446,300.0,120.0,120.0,0.21854545454545451,C:\
0.011405186924051666,300.0,180.0,120.0,0.21854545454545451,C:\
0.02335287271465124,300.0,240.0,120.0,0.21854545454545451,C:\
0.035494221787207764,300.0,300.0,120.0,0.21854545454545451,C:\
0.014629770234078169,120.0,120.0,150.0,0.21854545454545451,C:\
0.016292482009617054,120.0,150.0,150.0,0.21854545454545451,C:\
0.01305287141665932,120.0,180.0,150.0,0.21854545454545451,C:\
0.011612329418602643,120.0,210.0,150.0,0.21854545454545451,C:\
0.008611171922710301,120.0,240.0,150.0,0.21854545454545451,C:\
0.017137709802280757,120.0,270.0,150.0,0.21854545454545451,C:\
