Baseline 100%T,,0.0,,0.1,,0.2,,0.3,,0.5,,0.8,,1.0,,1.2,,1.5,,1.8,,2.0,,2.5,,3.0,,3.5,,4.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
759,0.005789635237,759,-2.583342757E-5,759,0.09285147488,759,0.1760265231,759,0.2571203113,759,0.3959130645,759,0.6512906551,759,0.7844836116,759,0.9594829679,759,1.179161668,759,1.435203314,759,1.269810677,759,1.664401412,759,1.988838553,759,2.38380599,759,2.617901802,
758,0.005761566572,758,-9.845905879E-5,758,0.09265420586,758,0.1754942387,758,0.2562608123,758,0.395442158,758,0.6501101255,758,0.7836412787,758,0.9579456449,758,1.178109169,758,1.433166862,758,1.271596551,758,1.66552639,758,1.991279244,758,2.385122061,758,2.621254444,
757,0.005672204308,757,-2.981961188E-5,757,0.09243372083,757,0.1749622077,757,0.2556277812,757,0.39517501,757,0.6490235925,757,0.7831496596,757,0.9570733309,757,1.176847339,757,1.431594133,757,1.272800326,757,1.666729093,757,1.993726254,757,2.386804342,757,2.624226332,
756,0.005582074169,756,-3.598000694E-5,756,0.09227163345,756,0.1744694859,756,0.2548050582,756,0.3948375583,756,0.6479292512,756,0.7823271751,756,0.9557079673,756,1.17594564,756,1.429617047,756,1.274567246,756,1.667463899,756,1.995794058,756,2.389187813,756,2.626361609,
755,0.005508556962,755,-8.008380246E-5,755,0.09208410978,755,0.1739860028,755,0.2540770769,755,0.3944843113,755,0.6468183398,755,0.7815414071,755,0.9544183612,755,1.174940825,755,1.427877069,755,1.276153922,755,1.66870749,755,1.998499632,755,2.391524076,755,2.631013155,
754,0.005369527731,754,1.827587766E-5,754,0.09192279726,754,0.1736470163,754,0.2534473538,754,0.3941518664,754,0.6457973123,754,0.7810746431,754,0.9535030723,754,1.173814178,754,1.42617178,754,1.277718186,754,1.670182467,754,2.000861883,754,2.394044638,754,2.634628534,
753,0.005358153488,753,-7.299781828E-6,753,0.09164615721,753,0.1730668545,753,0.2526755631,753,0.3938993216,753,0.644753933,753,0.7803099155,753,0.9520584941,753,1.172810197,753,1.424304247,753,1.279226422,753,1.671561599,753,2.003800869,753,2.395146132,753,2.637344837,
752,0.005331527442,752,-4.126027488E-5,752,0.09146669507,752,0.172557056,752,0.2519139946,752,0.3934815824,752,0.6435968876,752,0.7795601487,752,0.9510347843,752,1.17182672,752,1.422636032,752,1.280899048,752,1.672890306,752,2.006234407,752,2.39824295,752,2.640154362,
751,0.005181551911,751,-8.749369044E-6,751,0.09136336297,751,0.1721290648,751,0.2511973381,751,0.3932795525,751,0.6427768469,751,0.7790660262,751,0.9501819015,751,1.171009064,751,1.420991659,751,1.282698274,751,1.673945785,751,2.00861454,751,2.400331736,751,2.643681288,
750,0.005123713519,750,-5.653127664E-5,750,0.09108213335,750,0.1716588587,750,0.2504927814,750,0.3929262757,750,0.641707778,750,0.7783700228,750,0.9489380717,750,1.170205474,750,1.419283271,750,1.284133077,750,1.675653338,750,2.011545897,750,2.40295577,750,2.648304224,
