yield,[amine](mM),[aldehyde](mM),[isocyanide](mM),ptsa,spectrum_dir
0.022375197504055373,120.0,120.0,120.0,0.14270846394984324,C:\
0.025684170094727163,120.0,150.0,120.0,0.14270846394984324,C:\
0.021218846746927176,120.0,180.0,120.0,0.14270846394984324,C:\
0.021624972790219733,120.0,210.0,120.0,0.14270846394984324,C:\
0.014589356878245504,120.0,240.0,120.0,0.14270846394984324,C:\
0.03855294658823366,120.0,270.0,120.0,0.14270846394984324,C:\
0.021930529933965028,120.0,300.0,120.0,0.14270846394984324,C:\
0.012104176594143848,150.0,120.0,120.0,0.14270846394984324,C:\
0.00857907427142926,180.0,120.0,120.0,0.14270846394984324,C:\
0.027628281095116124,180.0,180.0,120.0,0.14270846394984324,C:\
0.021023490915087373,180.0,240.0,120.0,0.14270846394984324,C:\
0.041260094239142696,180.0,300.0,120.0,0.14270846394984324,C:\
0.005084045724102114,210.0,120.0,120.0,0.14270846394984324,C:\
0.001188894509193049,240.0,120.0,120.0,0.14270846394984324,C:\
0.007501369809692926,240.0,180.0,120.0,0.14270846394984324,C:\
0.01696429649373573,240.0,240.0,120.0,0.14270846394984324,C:\
0.017779929670045522,240.0,300.0,120.0,0.14270846394984324,C:\
9.988261136272728e-05,270.0,120.0,120.0,0.14270846394984324,C:\
-0.000489949386219254,300.0,120.0,120.0,0.14270846394984324,C:\
0.001424252016997869,300.0,180.0,120.0,0.14270846394984324,C:\
0.005300095189544392,300.0,240.0,120.0,0.14270846394984324,C:\
0.006094584399858362,300.0,300.0,120.0,0.14270846394984324,C:\
0.028695280858338525,120.0,120.0,150.0,0.14270846394984324,C:\
0.029458740206846638,120.0,150.0,150.0,0.14270846394984324,C:\
0.020349514753266424,120.0,180.0,150.0,0.14270846394984324,C:\
0.028386541060979636,120.0,210.0,150.0,0.14270846394984324,C:\
0.031385866317818534,120.0,240.0,150.0,0.14270846394984324,C:\
0.04139293089147771,120.0,270.0,150.0,0.14270846394984324,C:\
0.03962625041817647,120.0,300.0,150.0,0.14270846394984324,C:\
0.03349573388725995,150.0,120.0,150.0,0.14270846394984324,C:\
