yield,[amine](mM),[aldehyde](mM),[isocyanide](mM),ptsa,spectrum_dir
0.010375367749585182,120.0,120.0,120.0,0.09215047021943573,C:\
0.013052536057379693,120.0,150.0,120.0,0.09215047021943573,C:\
0.013977705440807751,120.0,180.0,120.0,0.09215047021943573,C:\
0.017226321343511163,120.0,210.0,120.0,0.09215047021943573,C:\
0.015944231831459602,120.0,240.0,120.0,0.09215047021943573,C:\
0.020068969271437927,120.0,270.0,120.0,0.09215047021943573,C:\
0.02728082627900611,120.0,300.0,120.0,0.09215047021943573,C:\
0.006641987321643728,150.0,120.0,120.0,0.09215047021943573,C:\
0.0018328642879615227,180.0,120.0,120.0,0.09215047021943573,C:\
0.0060059213304925144,180.0,180.0,120.0,0.09215047021943573,C:\
0.011202158044755224,180.0,240.0,120.0,0.09215047021943573,C:\
0.01029978769014659,180.0,300.0,120.0,0.09215047021943573,C:\
0.0009093761317780252,210.0,120.0,120.0,0.09215047021943573,C:\
-0.0007051658552985067,240.0,120.0,120.0,0.09215047021943573,C:\
0.0013719114857398578,240.0,180.0,120.0,0.09215047021943573,C:\
0.003457731509051853,240.0,240.0,120.0,0.09215047021943573,C:\
0.008003915292834072,240.0,300.0,120.0,0.09215047021943573,C:\
-0.00021279942866633478,270.0,120.0,120.0,0.09215047021943573,C:\
-0.0003635372425364607,300.0,120.0,120.0,0.09215047021943573,C:\
2.1307435461448724e-05,300.0,180.0,120.0,0.09215047021943573,C:\
0.002985756045583804,300.0,240.0,120.0,0.09215047021943573,C:\
0.0048692834182820326,300.0,300.0,120.0,0.09215047021943573,C:\
0.008337274593156078,120.0,120.0,150.0,0.09215047021943573,C:\
0.01918079989175437,120.0,150.0,150.0,0.09215047021943573,C:\
0.017332221425701237,120.0,180.0,150.0,0.09215047021943573,C:\
0.02699088866871316,120.0,210.0,150.0,0.09215047021943573,C:\
0.033038379096106366,120.0,240.0,150.0,0.09215047021943573,C:\
0.03408094863437749,120.0,270.0,150.0,0.09215047021943573,C:\
0.033562154259034464,120.0,300.0,150.0,0.09215047021943573,C:\
0.005435194598509879,150.0,120.0,150.0,0.09215047021943573,C:\
0.0024993334169282483,180.0,120.0,150.0,0.09215047021943573,C:\
-1.1995543660701415e-05,210.0,120.0,150.0,0.09215047021943573,C:\
0.0003106060580614268,240.0,120.0,150.0,0.09215047021943573,C:\
-0.0002760249774879873,270.0,120.0,150.0,0.09215047021943573,C:\
