yield,[amine](mM),[aldehyde](mM),[isocyanide](mM),ptsa,spectrum_dir
0.0037170929137165134,120.0,120.0,120.0,0.06406269592476488,C:\
0.0034245120169365843,120.0,150.0,120.0,0.06406269592476488,C:\
0.006110539099409006,120.0,180.0,120.0,0.06406269592476488,C:\
0.009463430338342469,120.0,210.0,120.0,0.06406269592476488,C:\
0.009291743879973023,120.0,240.0,120.0,0.06406269592476488,C:\
0.01038340978334812,120.0,270.0,120.0,0.06406269592476488,C:\
0.01628741416900676,120.0,300.0,120.0,0.06406269592476488,C:\
0.00031881896827629124,150.0,120.0,120.0,0.06406269592476488,C:\
-5.673111747347872e-05,180.0,120.0,120.0,0.06406269592476488,C:\
0.002285399129832734,180.0,180.0,120.0,0.06406269592476488,C:\
0.005175689258203811,180.0,240.0,120.0,0.06406269592476488,C:\
0.010371330534345228,180.0,300.0,120.0,0.06406269592476488,C:\
0.0002705232409483063,210.0,120.0,120.0,0.06406269592476488,C:\
0.0004500876275917532,240.0,120.0,120.0,0.06406269592476488,C:\
-0.0002494089621403648,240.0,180.0,120.0,0.06406269592476488,C:\
0.0002918814735326516,240.0,240.0,120.0,0.06406269592476488,C:\
0.005170931371933954,240.0,300.0,120.0,0.06406269592476488,C:\
0.00019718064008473145,270.0,120.0,120.0,0.06406269592476488,C:\
0.000461759399924157,300.0,120.0,120.0,0.06406269592476488,C:\
-2.5555958559829268e-05,300.0,180.0,120.0,0.06406269592476488,C:\
-0.0008724395060289452,300.0,240.0,120.0,0.06406269592476488,C:\
0.0003426737245505273,300.0,300.0,120.0,0.06406269592476488,C:\
0.0036934995398294522,120.0,120.0,150.0,0.06406269592476488,C:\
0.0069716565901189725,120.0,150.0,150.0,0.06406269592476488,C:\
0.009043312416213358,120.0,180.0,150.0,0.06406269592476488,C:\
0.0106227356937572,120.0,210.0,150.0,0.06406269592476488,C:\
0.012007310552975,120.0,240.0,150.0,0.06406269592476488,C:\
0.012707137250420986,120.0,270.0,150.0,0.06406269592476488,C:\
0.01777981653130532,120.0,300.0,150.0,0.06406269592476488,C:\
0.000992628796743912,150.0,120.0,150.0,0.06406269592476488,C:\
0.000124861114715679,180.0,120.0,150.0,0.06406269592476488,C:\
-0.0004911329340725476,210.0,120.0,150.0,0.06406269592476488,C:\
-0.00039526089876320793,240.0,120.0,150.0,0.06406269592476488,C:\
6.223811639506885e-05,270.0,120.0,150.0,0.06406269592476488,C:\
6.418650464914808e-05,300.0,120.0,150.0,0.06406269592476488,C:\
0.005315252337263146,120.0,120.0,180.0,0.06406269592476488,C:\
0.006594958128675878,120.0,150.0,180.0,0.06406269592476488,C:\
0.00856948421546137,120.0,180.0,180.0,0.06406269592476488,C:\
0.013192367660847984,120.0,210.0,180.0,0.06406269592476488,C:\
0.013954250732556638,120.0,240.0,180.0,0.06406269592476488,C:\
0.016784740806122727,120.0,270.0,180.0,0.06406269592476488,C:\
0.02639175762717325,120.0,300.0,180.0,0.06406269592476488,C:\
0.0002697799859225861,150.0,120.0,180.0,0.06406269592476488,C:\
-4.764561488818965e-05,180.0,120.0,180.0,0.06406269592476488,C:\
0.00235164357159952,180.0,180.0,180.0,0.06406269592476488,C:\
0.004836546953455184,180.0,240.0,180.0,0.06406269592476488,C:\
0.007247983159466918,180.0,300.0,180.0,0.06406269592476488,C:\
-0.00031172389892288483,210.0,120.0,180.0,0.06406269592476488,C:\
-1.4396364272429025e-05,240.0,120.0,180.0,0.06406269592476488,C:\
6.110742889085731e-05,240.0,180.0,180.0,0.06406269592476488,C:\
0.0024060958443534643,240.0,240.0,180.0,0.06406269592476488,C:\
0.004632672159934724,240.0,300.0,180.0,0.06406269592476488,C:\
-5.226922454952928e-05,270.0,120.0,180.0,0.06406269592476488,C:\
-5.3329908247114335e-05,300.0,120.0,180.0,0.06406269592476488,C:\
-0.00029410542776081035,300.0,180.0,180.0,0.06406269592476488,C:\
-0.0001899289984191,300.0,240.0,180.0,0.06406269592476488,C:\
0.0019329397498163536,300.0,300.0,180.0,0.06406269592476488,C:\
0.006350985011376481,120.0,120.0,210.0,0.06406269592476488,C:\
0.010104674572232443,120.0,150.0,210.0,0.06406269592476488,C:\
0.011357981091129942,120.0,180.0,210.0,0.06406269592476488,C:\
0.00983738596433934,120.0,210.0,210.0,0.06406269592476488,C:\
0.01547096615561322,120.0,240.0,210.0,0.06406269592476488,C:\
0.02420488796331376,120.0,270.0,210.0,0.06406269592476488,C:\
0.020625028811602504,120.0,300.0,210.0,0.06406269592476488,C:\
0.0034285375707389567,150.0,120.0,210.0,0.06406269592476488,C:\
0.0021024308802059643,180.0,120.0,210.0,0.06406269592476488,C:\
0.0009154673812707397,210.0,120.0,210.0,0.06406269592476488,C:\
-0.0001780854538465622,240.0,120.0,210.0,0.06406269592476488,C:\
-0.00011878606246719175,270.0,120.0,210.0,0.06406269592476488,C:\
-5.336382621282049e-05,300.0,120.0,210.0,0.06406269592476488,C:\
0.012642780944058246,120.0,120.0,240.0,0.06406269592476488,C:\
0.008731215001980444,120.0,150.0,240.0,0.06406269592476488,C:\
0.013088204502707196,120.0,180.0,240.0,0.06406269592476488,C:\
0.02267285131993094,120.0,210.0,240.0,0.06406269592476488,C:\
0.011960368318107732,120.0,240.0,240.0,0.06406269592476488,C:\
0.024650982406931563,120.0,270.0,240.0,0.06406269592476488,C:\
0.03667679307342226,120.0,300.0,240.0,0.06406269592476488,C:\
0.003776232370014968,150.0,120.0,240.0,0.06406269592476488,C:\
-0.0005783182698051711,180.0,120.0,240.0,0.06406269592476488,C:\
0.003379842956735603,180.0,180.0,240.0,0.06406269592476488,C:\
0.007862988867915885,180.0,240.0,240.0,0.06406269592476488,C:\
0.012333257883418115,180.0,300.0,240.0,0.06406269592476488,C:\
-0.0005481052420379823,210.0,120.0,240.0,0.06406269592476488,C:\
0.00013824862959675157,240.0,120.0,240.0,0.06406269592476488,C:\
0.0008029121925547942,240.0,180.0,240.0,0.06406269592476488,C:\
0.0025571325836040355,240.0,240.0,240.0,0.06406269592476488,C:\
0.0016362352722880886,240.0,300.0,240.0,0.06406269592476488,C:\
8.956432432309396e-05,270.0,120.0,240.0,0.06406269592476488,C:\
-0.00012477527946715104,300.0,120.0,240.0,0.06406269592476488,C:\
-0.00012314545418548096,300.0,180.0,240.0,0.06406269592476488,C:\
-0.00030395424692066653,300.0,240.0,240.0,0.06406269592476488,C:\
0.0011085034602099039,300.0,300.0,240.0,0.06406269592476488,C:\
0.008940895496268706,120.0,120.0,270.0,0.06406269592476488,C:\
0.01491898952732636,120.0,150.0,270.0,0.06406269592476488,C:\
0.01534794684878861,120.0,180.0,270.0,0.06406269592476488,C:\
0.02252006494967097,120.0,210.0,270.0,0.06406269592476488,C:\
0.02333856159305751,120.0,240.0,270.0,0.06406269592476488,C:\
0.04405601615227119,120.0,270.0,270.0,0.06406269592476488,C:\
0.023327907018731036,120.0,300.0,270.0,0.06406269592476488,C:\
0.0020293850304740828,150.0,120.0,270.0,0.06406269592476488,C:\
-0.000520221867875387,180.0,120.0,270.0,0.06406269592476488,C:\
-0.000231535077574286,210.0,120.0,270.0,0.06406269592476488,C:\
0.0005591984657931104,240.0,120.0,270.0,0.06406269592476488,C:\
-6.389358576801677e-05,270.0,120.0,270.0,0.06406269592476488,C:\
-5.3820043239170616e-05,300.0,120.0,270.0,0.06406269592476488,C:\
0.010727915420596793,120.0,120.0,300.0,0.06406269592476488,C:\
0.01709293908092566,120.0,150.0,300.0,0.06406269592476488,C:\
0.029386435346899574,120.0,180.0,300.0,0.06406269592476488,C:\
0.035034244564290815,120.0,210.0,300.0,0.06406269592476488,C:\
0.023088026408470668,120.0,240.0,300.0,0.06406269592476488,C:\
0.04280405299886967,120.0,270.0,300.0,0.06406269592476488,C:\
0.04177388180090277,120.0,300.0,300.0,0.06406269592476488,C:\
0.010256885315340657,150.0,120.0,300.0,0.06406269592476488,C:\
0.005624148423065217,150.0,150.0,300.0,0.06406269592476488,C:\
0.009509465337770069,150.0,180.0,300.0,0.06406269592476488,C:\
0.0156460961392893,150.0,210.0,300.0,0.06406269592476488,C:\
0.015689741592120027,150.0,240.0,300.0,0.06406269592476488,C:\
0.015885829056555858,150.0,270.0,300.0,0.06406269592476488,C:\
0.026525430949526068,150.0,300.0,300.0,0.06406269592476488,C:\
-0.000523812728614098,180.0,120.0,300.0,0.06406269592476488,C:\
0.002397366863194899,180.0,150.0,300.0,0.06406269592476488,C:\
0.004088713005485157,180.0,180.0,300.0,0.06406269592476488,C:\
0.006304832886543646,180.0,210.0,300.0,0.06406269592476488,C:\
0.010520081615330835,180.0,240.0,300.0,0.06406269592476488,C:\
0.00756036560254053,180.0,270.0,300.0,0.06406269592476488,C:\
0.014227536646646525,180.0,300.0,300.0,0.06406269592476488,C:\
-3.4191204946502225e-05,210.0,120.0,300.0,0.06406269592476488,C:\
-0.0008016961787528728,210.0,150.0,300.0,0.06406269592476488,C:\
0.0021507993503599187,210.0,180.0,300.0,0.06406269592476488,C:\
0.001967147737804137,210.0,210.0,300.0,0.06406269592476488,C:\
0.0033702020299273853,210.0,240.0,300.0,0.06406269592476488,C:\
0.007923073584374827,210.0,270.0,300.0,0.06406269592476488,C:\
0.007264813421202425,210.0,300.0,300.0,0.06406269592476488,C:\
0.00023683346952217582,240.0,120.0,300.0,0.06406269592476488,C:\
0.00033483030235940264,240.0,150.0,300.0,0.06406269592476488,C:\
-0.0008608037425112593,240.0,180.0,300.0,0.06406269592476488,C:\
