ic001,am001,ald001,ptsa,yield
0.12,0.24,0.3,0.18484012539184952,0.04785434663810932
0.12,0.24,0.3,0.1876489028213166,0.05050073136896
0.12,0.24,0.3,0.1904576802507837,0.05325704127495012
0.12,0.24,0.3,0.19326645768025077,0.056126174327372255
0.12,0.24,0.3,0.19607523510971786,0.05900262794604585
0.12,0.24,0.3,0.19888401253918495,0.061743648273605595
0.12,0.24,0.3,0.20169278996865203,0.06420644756849382
0.12,0.24,0.3,0.20450156739811912,0.0662482380891529
0.12,0.24,0.3,0.2073103448275862,0.06772623209402508
0.12,0.24,0.3,0.2101191222570533,0.0684976418415527
0.12,0.24,0.3,0.21292789968652037,0.06844263726261784
0.12,0.24,0.3,0.21573667711598746,0.06759985415516166
0.12,0.24,0.3,0.21854545454545454,0.06607479369382033
0.12,0.24,0.3,0.22135423197492163,0.06397319291326567
0.12,0.24,0.3,0.2241630094043887,0.06140078884816958
0.12,0.24,0.3,0.2269717868338558,0.05846331853320394
0.12,0.24,0.3,0.22978056426332288,0.05526651900304063
0.12,0.24,0.3,0.23258934169278997,0.05191612729235151
0.12,0.24,0.3,0.23539811912225705,0.04851788043580852
0.12,0.24,0.3,0.23820689655172414,0.04517751546808346
0.12,0.24,0.3,0.24101567398119123,0.042000769423848255
0.12,0.24,0.3,0.2438244514106583,0.039093379337774764
0.12,0.24,0.3,0.2466332288401254,0.03656108224453488
0.12,0.24,0.3,0.24944200626959245,0.03450961517880049
0.12,0.24,0.3,0.2522507836990595,0.03304471517524344
0.12,0.24,0.3,0.2550595611285266,0.032272119268535605
0.12,0.24,0.3,0.2578683385579937,0.03229756449334889
0.12,0.24,0.3,0.2606771159874608,0.03322653928466931
0.12,0.24,0.3,0.26348589341692785,0.035038243437064784
0.12,0.24,0.3,0.26629467084639497,0.03738049336384878
0.12,0.24,0.3,0.269103448275862,0.03984740794618835
0.12,0.24,0.3,0.27191222570532914,0.042039170864652156
0.12,0.24,0.3,0.27472100313479625,0.04364419486710348
0.12,0.24,0.3,0.2775297805642633,0.04441754624174364
0.12,0.24,0.3,0.2803385579937304,0.04411595944705685
0.12,0.24,0.3,0.2831473354231975,0.04258088828242541
0.12,0.24,0.3,0.2859561128526646,0.03992759764752373
0.12,0.24,0.3,0.28876489028213165,0.03632656703471497
0.12,0.24,0.3,0.2915736677115987,0.03195723532570193
0.12,0.24,0.3,0.2943824451410658,0.027174265820602297
0.12,0.24,0.3,0.2971912225705329,0.022491952918547047
0.12,0.24,0.3,0.3,0.018430423249297733
0.12,0.27,0.12,0.02193103448275862,0.0002670183862739136
0.12,0.27,0.12,0.024739811912225705,0.00031036226934983113
0.12,0.27,0.12,0.02754858934169279,0.00034470960950605463
0.12,0.27,0.12,0.030357366771159872,0.0003705541232573966
0.12,0.27,0.12,0.033166144200626954,0.00038838952711867054
0.12,0.27,0.12,0.03597492163009404,0.0003987095376046896
0.12,0.27,0.12,0.038783699059561125,0.00040200787123026655
0.12,0.27,0.12,0.04159247648902821,0.0003987782445102147
0.12,0.27,0.12,0.044401253918495295,0.00038951437395934703
0.12,0.27,0.12,0.04721003134796238,0.00037470997609247674
0.12,0.27,0.12,0.050018808777429466,0.00035485876742441676
0.12,0.27,0.12,0.05282758620689655,0.0003304544644699806
0.12,0.27,0.12,0.05563636363636363,0.0003019907837439806
0.12,0.27,0.12,0.058445141065830715,0.0002699614417612304
0.12,0.27,0.12,0.0612539184952978,0.0002348601550365429
0.12,0.27,0.12,0.06406269592476488,0.00019718064008473145
0.12,0.27,0.12,0.06687147335423196,0.00015741661342060856
0.12,0.27,0.12,0.06968025078369905,0.00011606179155898799
0.12,0.27,0.12,0.07248902821316613,7.360989101468221e-05
0.12,0.27,0.12,0.07529780564263322,3.0554628302504716e-05
0.12,0.27,0.12,0.0781065830721003,-1.261028006273112e-05
0.12,0.27,0.12,0.08091536050156739,-5.5391117566213125e-05
0.12,0.27,0.12,0.08372413793103448,-9.72941676931275e-05
0.12,0.27,0.12,0.08653291536050156,-0.0001378257139286613
0.12,0.27,0.12,0.08934169278996865,-0.00017649203975800168
0.12,0.27,0.12,0.09215047021943573,-0.00021279942866633475
0.12,0.27,0.12,0.09495924764890282,-0.00024625416413884873
0.12,0.27,0.12,0.0977680250783699,-0.0002763625296607293
0.12,0.27,0.12,0.10057680250783699,-0.00030263080871716455
0.12,0.27,0.12,0.10338557993730407,-0.00032456528479334003
0.12,0.27,0.12,0.10619435736677116,-0.0003416722413744441
0.12,0.27,0.12,0.10900313479623824,-0.0003534579619456623
0.12,0.27,0.12,0.11181191222570533,-0.0003594287299921821
0.12,0.27,0.12,0.11462068965517241,-0.00035909082899919097
0.12,0.27,0.12,0.1174294670846395,-0.00035195054245187516
0.12,0.27,0.12,0.12023824451410658,-0.00033751415383542196
0.12,0.27,0.12,0.12304702194357367,-0.0003152879466350176
0.12,0.27,0.12,0.12585579937304076,-0.0002847782043358502
0.12,0.27,0.12,0.12866457680250784,-0.0002454912104231054
0.12,0.27,0.12,0.13147335423197493,-0.00019693324838197064
0.12,0.27,0.12,0.134282131661442,-0.0001386106016976335
0.12,0.27,0.12,0.13709090909090907,-7.002955385528075e-05
0.12,0.27,0.12,0.13989968652037615,9.303611659902851e-06
0.12,0.27,0.12,0.14270846394984324,9.988261136272729e-05
0.12,0.27,0.12,0.14551724137931032,0.0002022011617680078
0.12,0.27,0.12,0.14832601880877744,0.000316752979390558
0.12,0.27,0.12,0.15113479623824452,0.0004440318016241022
0.12,0.27,0.12,0.1539435736677116,0.0005850404981817439
0.12,0.27,0.12,0.15675235109717867,0.0007426118294416214
0.12,0.27,0.12,0.15956112852664575,0.000919989515447336
0.12,0.27,0.12,0.16236990595611284,0.001120417276242488
0.12,0.27,0.12,0.16517868338557992,0.0013471388318706755
0.12,0.27,0.12,0.167987460815047,0.0016033979023754989
0.12,0.27,0.12,0.1707962382445141,0.0018924382078005586
0.12,0.27,0.12,0.17360501567398118,0.0022175034681894525
0.12,0.27,0.12,0.17641379310344826,0.002581837403585783
0.12,0.27,0.12,0.17922257053291535,0.002988683734033148
0.12,0.27,0.12,0.18203134796238243,0.0034412861795751477
0.12,0.27,0.12,0.18484012539184952,0.003942888460255383
0.12,0.27,0.12,0.1876489028213166,0.004496734296117452
0.12,0.27,0.12,0.1904576802507837,0.005106067407204954
0.12,0.27,0.12,0.19326645768025077,0.005774131513561492
0.12,0.27,0.12,0.19607523510971786,0.006504170335230663
0.12,0.27,0.12,0.19888401253918495,0.007299427592256068
0.12,0.27,0.12,0.20169278996865203,0.008163147004681305
0.12,0.27,0.12,0.20450156739811912,0.009098572292549973
0.12,0.27,0.12,0.2073103448275862,0.010108947175905679
0.12,0.27,0.12,0.2101191222570533,0.011197515374792015
0.12,0.27,0.12,0.21292789968652037,0.012364748336723947
0.12,0.27,0.12,0.21573667711598746,0.013591981833719406
0.12,0.27,0.12,0.21854545454545454,0.014852477254497449
0.12,0.27,0.12,0.22135423197492163,0.01611946750630545
0.12,0.27,0.12,0.2241630094043887,0.017366185496390785
0.12,0.27,0.12,0.2269717868338558,0.018565864132000818
0.12,0.27,0.12,0.22978056426332288,0.019691736320382926
0.12,0.27,0.12,0.23258934169278997,0.02071703496878448
0.12,0.27,0.12,0.23539811912225705,0.02161499298445285
0.12,0.27,0.12,0.23820689655172414,0.022358843274635398
0.12,0.27,0.12,0.24101567398119123,0.022921818746579517
0.12,0.27,0.12,0.2438244514106583,0.023277152307532557
0.12,0.27,0.12,0.2466332288401254,0.023398076864741903
0.12,0.27,0.12,0.24944200626959245,0.023257825325454923
0.12,0.27,0.12,0.2522507836990595,0.022835751121175227
0.12,0.27,0.12,0.2550595611285266,0.02217937046024854
0.12,0.27,0.12,0.2578683385579937,0.02137879693641494
0.12,0.27,0.12,0.2606771159874608,0.02052476061432735
0.12,0.27,0.12,0.26348589341692785,0.019690698658640066
0.12,0.27,0.12,0.26629467084639497,0.018904671392081605
0.12,0.27,0.12,0.269103448275862,0.01818738625076691
0.12,0.27,0.12,0.27191222570532914,0.017559550670810872
0.12,0.27,0.12,0.27472100313479625,0.017041872088328438
0.12,0.27,0.12,0.2775297805642633,0.01665505793943453
0.12,0.27,0.12,0.2803385579937304,0.01641981566024405
0.12,0.27,0.12,0.2831473354231975,0.01635685268687194
0.12,0.27,0.12,0.2859561128526646,0.016486876455433105
0.12,0.27,0.12,0.28876489028213165,0.016830594402042466
0.12,0.27,0.12,0.2915736677115987,0.017406303716261153
0.12,0.27,0.12,0.2943824451410658,0.018185162878235118
0.12,0.27,0.12,0.2971912225705329,0.01909538655891938
0.12,0.27,0.12,0.3,0.020063620448030894
0.12,0.3,0.12,0.02193103448275862,0.0004930056990525343
0.12,0.3,0.12,0.024739811912225705,0.0005821885845708749
0.12,0.3,0.12,0.02754858934169279,0.0006547572445922262
0.12,0.3,0.12,0.030357366771159872,0.0007115369628424786
0.12,0.3,0.12,0.033166144200626954,0.0007533530230475239
0.12,0.3,0.12,0.03597492163009404,0.0007810307089332522
0.12,0.3,0.12,0.038783699059561125,0.0007953953042255555
0.12,0.3,0.12,0.04159247648902821,0.0007972720926503242
0.12,0.3,0.12,0.044401253918495295,0.0007874863579334493
0.12,0.3,0.12,0.04721003134796238,0.0007668633838008225
0.12,0.3,0.12,0.050018808777429466,0.0007362284539783337
0.12,0.3,0.12,0.05282758620689655,0.0006964068521918752
0.12,0.3,0.12,0.05563636363636363,0.0006482238621673369
0.12,0.3,0.12,0.058445141065830715,0.0005925047676306103
0.12,0.3,0.12,0.0612539184952978,0.000530074852307587
0.12,0.3,0.12,0.06406269592476488,0.00046175939992415706
0.12,0.3,0.12,0.06687147335423196,0.0003883836942062115
0.12,0.3,0.12,0.06968025078369905,0.0003107730188796426
0.12,0.3,0.12,0.07248902821316613,0.00022975265767033963
0.12,0.3,0.12,0.07529780564263322,0.00014614789430419532
0.12,0.3,0.12,0.0781065830721003,6.078401250709912e-05
0.12,0.3,0.12,0.08091536050156739,-2.5513703995056543e-05
0.12,0.3,0.12,0.08372413793103448,-0.00011191997147638142
0.12,0.3,0.12,0.08653291536050156,-0.0001976095062109847
0.12,0.3,0.12,0.08934169278996865,-0.00028175702447297453
0.12,0.3,0.12,0.09215047021943573,-0.0003635372425364607
0.12,0.3,0.12,0.09495924764890282,-0.0004421248766755513
0.12,0.3,0.12,0.0977680250783699,-0.000516694643164356
0.12,0.3,0.12,0.10057680250783699,-0.0005864212582769846
0.12,0.3,0.12,0.10338557993730407,-0.000650479438287544
0.12,0.3,0.12,0.10619435736677116,-0.0007080438994701444
0.12,0.3,0.12,0.10900313479623824,-0.0007582893580988951
0.12,0.3,0.12,0.11181191222570533,-0.0008003905304479048
0.12,0.3,0.12,0.11462068965517241,-0.000833522132791281
0.12,0.3,0.12,0.1174294670846395,-0.0008568588814031346
0.12,0.3,0.12,0.12023824451410658,-0.0008695754925575738
0.12,0.3,0.12,0.12304702194357367,-0.000870846682528708
0.12,0.3,0.12,0.12585579937304076,-0.0008598471675906466
0.12,0.3,0.12,0.12866457680250784,-0.0008357516640174966
0.12,0.3,0.12,0.13147335423197493,-0.0007977348880833692
0.12,0.3,0.12,0.134282131661442,-0.0007449715560623722
0.12,0.3,0.12,0.13709090909090907,-0.0006766363842286144
0.12,0.3,0.12,0.13989968652037615,-0.0005919040888562061
0.12,0.3,0.12,0.14270846394984324,-0.000489949386219254
0.12,0.3,0.12,0.14551724137931032,-0.0003699469925918693
0.12,0.3,0.12,0.14832601880877744,-0.00023107162424815773
0.12,0.3,0.12,0.15113479623824452,-7.249800544044783e-05
0.12,0.3,0.12,0.1539435736677116,0.00010640459080151948
0.12,0.3,0.12,0.15675235109717867,0.00030556765673406375
0.12,0.3,0.12,0.15956112852664575,0.0005247656494039179
0.12,0.3,0.12,0.16236990595611284,0.0007637730258578079
0.12,0.3,0.12,0.16517868338557992,0.0010223642431424612
0.12,0.3,0.12,0.167987460815047,0.0013003137583046068
0.12,0.3,0.12,0.1707962382445141,0.0015973960283909732
0.12,0.3,0.12,0.17360501567398118,0.0019133855104482892
0.12,0.3,0.12,0.17641379310344826,0.0022480566615232823
0.12,0.3,0.12,0.17922257053291535,0.0026011839386626814
0.12,0.3,0.12,0.18203134796238243,0.0029725417989132133
0.12,0.3,0.12,0.18484012539184952,0.0033619046993216078
0.12,0.3,0.12,0.1876489028213166,0.0037690470969345934
0.12,0.3,0.12,0.1904576802507837,0.004193743448798897
0.12,0.3,0.12,0.19326645768025077,0.004635768211961249
0.12,0.3,0.12,0.19607523510971786,0.005094895843468376
0.12,0.3,0.12,0.19888401253918495,0.005570900800367007
0.12,0.3,0.12,0.20169278996865203,0.00606355753970387
0.12,0.3,0.12,0.20450156739811912,0.006572640518525693
0.12,0.3,0.12,0.2073103448275862,0.0070979241938792055
0.12,0.3,0.12,0.2101191222570533,0.007639183022811136
0.12,0.3,0.12,0.21292789968652037,0.008195961877631431
0.12,0.3,0.12,0.21573667711598746,0.008766220916673775
0.12,0.3,0.12,0.21854545454545454,0.009347251621168446
0.12,0.3,0.12,0.22135423197492163,0.009936343113663032
0.12,0.3,0.12,0.2241630094043887,0.01053078451670513
0.12,0.3,0.12,0.2269717868338558,0.01112786495284233
0.12,0.3,0.12,0.22978056426332288,0.011724873544622233
0.12,0.3,0.12,0.23258934169278997,0.012319099414592426
0.12,0.3,0.12,0.23539811912225705,0.012907831685300516
0.12,0.3,0.12,0.23820689655172414,0.013488359479294082
0.12,0.3,0.12,0.24101567398119123,0.014057971919120726
0.12,0.3,0.12,0.2438244514106583,0.014613958127328039
0.12,0.3,0.12,0.2466332288401254,0.015153607226463622
0.12,0.3,0.12,0.24944200626959245,0.015674208339075055
0.12,0.3,0.12,0.2522507836990595,0.016173050587709948
0.12,0.3,0.12,0.2550595611285266,0.016647423094915896
0.12,0.3,0.12,0.2578683385579937,0.01709461498324048
0.12,0.3,0.12,0.2606771159874608,0.017511915274320115
0.12,0.3,0.12,0.26348589341692785,0.017896561726905652
0.12,0.3,0.12,0.26629467084639497,0.018245657585129017
0.12,0.3,0.12,0.269103448275862,0.01855628429630464
0.12,0.3,0.12,0.27191222570532914,0.018825523307746974
0.12,0.3,0.12,0.27472100313479625,0.019050456066770458
0.12,0.3,0.12,0.2775297805642633,0.01922816402068952
0.12,0.3,0.12,0.2803385579937304,0.01935572861681861
0.12,0.3,0.12,0.2831473354231975,0.01943023130247217
0.12,0.3,0.12,0.2859561128526646,0.019448753524964644
0.12,0.3,0.12,0.28876489028213165,0.01940837673161047
0.12,0.3,0.12,0.2915736677115987,0.019306182369724083
0.12,0.3,0.12,0.2943824451410658,0.01913925188661994
0.12,0.3,0.12,0.2971912225705329,0.018904666729612468
0.12,0.3,0.12,0.3,0.018599508346016112
0.12,0.3,0.18,0.02193103448275862,7.339892240917124e-05
0.12,0.3,0.18,0.024739811912225705,7.739983076861273e-05
0.12,0.3,0.18,0.02754858934169279,7.85777333615821e-05
0.12,0.3,0.18,0.030357366771159872,7.723471172460454e-05
0.12,0.3,0.18,0.033166144200626954,7.36728473942052e-05
0.12,0.3,0.18,0.03597492163009404,6.819422190690921e-05
0.12,0.3,0.18,0.038783699059561125,6.11009167992418e-05
0.12,0.3,0.18,0.04159247648902821,5.269501360772799e-05
0.12,0.3,0.18,0.044401253918495295,4.3278593868893164e-05
0.12,0.3,0.18,0.04721003134796238,3.315373911926225e-05
0.12,0.3,0.18,0.050018808777429466,2.262253089536051e-05
0.12,0.3,0.18,0.05282758620689655,1.1987050733713324e-05
0.12,0.3,0.18,0.05563636363636363,1.5493801708454014e-06
0.12,0.3,0.18,0.058445141065830715,-8.388399256717736e-06
0.12,0.3,0.18,0.0612539184952978,-1.7524206012450985e-05
0.12,0.3,0.18,0.06406269592476488,-2.555595855982927e-05
0.12,0.3,0.18,0.06687147335423196,-3.2181575362327466e-05
0.12,0.3,0.18,0.06968025078369905,-3.709897488342025e-05
0.12,0.3,0.18,0.07248902821316613,-4.000607558658255e-05
0.12,0.3,0.18,0.07529780564263322,-4.060079593528915e-05
0.12,0.3,0.18,0.0781065830721003,-3.858105439301509e-05
0.12,0.3,0.18,0.08091536050156739,-3.364476942323497e-05
0.12,0.3,0.18,0.08372413793103448,-2.5489859489423656e-05
0.12,0.3,0.18,0.08653291536050156,-1.381424305505613e-05
0.12,0.3,0.18,0.08934169278996865,1.6841614163930077e-06
0.12,0.3,0.18,0.09215047021943573,2.1307435461448724e-05
0.12,0.3,0.18,0.09495924764890282,4.535766061663604e-05
0.12,0.3,0.18,0.0977680250783699,7.413691841848052e-05
0.12,0.3,0.18,0.10057680250783699,0.00010794729040350707
0.12,0.3,0.18,0.10338557993730407,0.00014709085810824083
0.12,0.3,0.18,0.10619435736677116,0.00019186970306920713
0.12,0.3,0.18,0.10900313479623824,0.0002425859068229308
0.12,0.3,0.18,0.11181191222570533,0.00029954155090593736
0.12,0.3,0.18,0.11462068965517241,0.0003630387168547521
0.12,0.3,0.18,0.1174294670846395,0.0004333794862059
0.12,0.3,0.18,0.12023824451410658,0.000510865940495906
0.12,0.3,0.18,0.12304702194357367,0.0005958001612612954
0.12,0.3,0.18,0.12585579937304076,0.0006884842300385928
0.12,0.3,0.18,0.12866457680250784,0.0007892202283643246
0.12,0.3,0.18,0.13147335423197493,0.0008983102377750152
0.12,0.3,0.18,0.134282131661442,0.0010160563398071898
0.12,0.3,0.18,0.13709090909090907,0.001142760615997373
0.12,0.3,0.18,0.13989968652037615,0.001278725147882091
0.12,0.3,0.18,0.14270846394984324,0.001424252016997869
0.12,0.3,0.18,0.14551724137931032,0.0015796433048812315
0.12,0.3,0.18,0.14832601880877744,0.0017452010930687062
0.12,0.3,0.18,0.15113479623824452,0.0019212274675680853
0.12,0.3,0.18,0.1539435736677116,0.002108133546355724
0.12,0.3,0.18,0.15675235109717867,0.0023067223231028676
0.12,0.3,0.18,0.15956112852664575,0.0025178847995282194
0.12,0.3,0.18,0.16236990595611284,0.002742511977350473
0.12,0.3,0.18,0.16517868338557992,0.002981494858288328
0.12,0.3,0.18,0.167987460815047,0.003235724444060481
0.12,0.3,0.18,0.1707962382445141,0.0035060917363856315
0.12,0.3,0.18,0.17360501567398118,0.003793487736982478
0.12,0.3,0.18,0.17641379310344826,0.004098803447569717
0.12,0.3,0.18,0.17922257053291535,0.004422929869866048
0.12,0.3,0.18,0.18203134796238243,0.004766758005590164
0.12,0.3,0.18,0.18484012539184952,0.00513117885646077
0.12,0.3,0.18,0.1876489028213166,0.005517083424196559
0.12,0.3,0.18,0.1904576802507837,0.005925362710516231
0.12,0.3,0.18,0.19326645768025077,0.006356907717138484
0.12,0.3,0.18,0.19607523510971786,0.006812609445782015
0.12,0.3,0.18,0.19888401253918495,0.007293358898165522
0.12,0.3,0.18,0.20169278996865203,0.0078000470760077045
0.12,0.3,0.18,0.20450156739811912,0.008333564981027258
0.12,0.3,0.18,0.2073103448275862,0.008894803614942881
0.12,0.3,0.18,0.2101191222570533,0.009484653979473274
0.12,0.3,0.18,0.21292789968652037,0.010103276656316624
0.12,0.3,0.18,0.21573667711598746,0.010745790486020264
0.12,0.3,0.18,0.21854545454545454,0.011405186924051666
0.12,0.3,0.18,0.22135423197492163,0.012074449921768593
0.12,0.3,0.18,0.2241630094043887,0.012746563430528832
0.12,0.3,0.18,0.2269717868338558,0.01341451140169016
0.12,0.3,0.18,0.22978056426332288,0.014071277786610348
0.12,0.3,0.18,0.23258934169278997,0.014709846536647182
0.12,0.3,0.18,0.23539811912225705,0.015323201603158433
0.12,0.3,0.18,0.23820689655172414,0.015904326937501878
0.12,0.3,0.18,0.24101567398119123,0.01644620649103529
0.12,0.3,0.18,0.2438244514106583,0.016941824215116464
0.12,0.3,0.18,0.2466332288401254,0.01738416406110315
0.12,0.3,0.18,0.24944200626959245,0.01776620998035314
0.12,0.3,0.18,0.2522507836990595,0.018080945924224212
0.12,0.3,0.18,0.2550595611285266,0.018321355844074145
0.12,0.3,0.18,0.2578683385579937,0.018480423691260715
0.12,0.3,0.18,0.2606771159874608,0.018551165729823956
0.12,0.3,0.18,0.26348589341692785,0.018543013066397527
0.12,0.3,0.18,0.26629467084639497,0.01850846961308208
0.12,0.3,0.18,0.269103448275862,0.018507018821348815
0.12,0.3,0.18,0.27191222570532914,0.0185981441426689
0.12,0.3,0.18,0.27472100313479625,0.018841329028513515
0.12,0.3,0.18,0.2775297805642633,0.019296056930353835
0.12,0.3,0.18,0.2803385579937304,0.020021805256910285
0.12,0.3,0.18,0.2831473354231975,0.021057681304077522
0.12,0.3,0.18,0.2859561128526646,0.022376956598175585
0.12,0.3,0.18,0.28876489028213165,0.023939626742095686
0.12,0.3,0.18,0.2915736677115987,0.02570354713307986
0.12,0.3,0.18,0.2943824451410658,0.027584715818950053
0.12,0.3,0.18,0.2971912225705329,0.029460998407140303
0.12,0.3,0.18,0.3,0.031208867310473967
0.12,0.3,0.24,0.02193103448275862,0.0007121963489514395
0.12,0.3,0.24,0.024739811912225705,0.0006533480797443272
0.12,0.3,0.24,0.02754858934169279,0.0005628963305246053
0.12,0.3,0.24,0.030357366771159872,0.0004465915487306267
0.12,0.3,0.24,0.033166144200626954,0.00031018418180074305
0.12,0.3,0.24,0.03597492163009404,0.00015942467717330584
0.12,0.3,0.24,0.038783699059561125,6.348228666878822e-08
0.12,0.3,0.24,0.04159247648902821,-0.00016214895542081628
0.12,0.3,0.24,0.044401253918495295,-0.00032146218851079693
0.12,0.3,0.24,0.04721003134796238,-0.0004721257695449214
0.12,0.3,0.24,0.050018808777429466,-0.0006083892510848364
0.12,0.3,0.24,0.05282758620689655,-0.0007245021856921898
0.12,0.3,0.24,0.05563636363636363,-0.0008147141259286306
0.12,0.3,0.24,0.058445141065830715,-0.0008732746243558041
0.12,0.3,0.24,0.0612539184952978,-0.0008944332335353601
0.12,0.3,0.24,0.06406269592476488,-0.0008724395060289453
0.12,0.3,0.24,0.06687147335423196,-0.0008015429943982071
0.12,0.3,0.24,0.06968025078369905,-0.0006759932512047941
0.12,0.3,0.24,0.07248902821316613,-0.0004900398290103524
0.12,0.3,0.24,0.07529780564263322,-0.00023793228037653118
0.12,0.3,0.24,0.0781065830721003,8.607984213502206e-05
0.12,0.3,0.24,0.08091536050156739,0.00048774698596266075
0.12,0.3,0.24,0.08372413793103448,0.0009728195985447365
0.12,0.3,0.24,0.08653291536050156,0.0015470481273196011
0.12,0.3,0.24,0.08934169278996865,0.0022161830197256083
0.12,0.3,0.24,0.09215047021943573,0.002985756045583804
0.12,0.3,0.24,0.09495924764890282,0.003834838983021453
0.12,0.3,0.24,0.0977680250783699,0.004691114370099372
0.12,0.3,0.24,0.10057680250783699,0.00547636044921117
0.12,0.3,0.24,0.10338557993730407,0.006112355462750455
0.12,0.3,0.24,0.10619435736677116,0.006520877653110836
0.12,0.3,0.24,0.10900313479623824,0.0066237052626859265
0.12,0.3,0.24,0.11181191222570533,0.0063429139940334766
0.12,0.3,0.24,0.11462068965517241,0.005684908316406631
0.12,0.3,0.24,0.1174294670846395,0.004855945474783852
0.12,0.3,0.24,0.12023824451410658,0.004091236296681144
0.12,0.3,0.24,0.12304702194357367,0.0036116213762304836
0.12,0.3,0.24,0.12585579937304076,0.003455583243043163
0.12,0.3,0.24,0.12866457680250784,0.003536254201642691
0.12,0.3,0.24,0.13147335423197493,0.003764319149686601
0.12,0.3,0.24,0.134282131661442,0.004068739930842974
0.12,0.3,0.24,0.13709090909090907,0.0044316639753295
0.12,0.3,0.24,0.13989968652037615,0.0048448596169590255
0.12,0.3,0.24,0.14270846394984324,0.005300095189544392
0.12,0.3,0.24,0.14551724137931032,0.00578913902689844
0.12,0.3,0.24,0.14832601880877744,0.0063037594628340176
0.12,0.3,0.24,0.15113479623824452,0.006835724896860403
0.12,0.3,0.24,0.1539435736677116,0.007378405736421253
0.12,0.3,0.24,0.15675235109717867,0.007930930222931565
0.12,0.3,0.24,0.15956112852664575,0.00849371970103258
0.12,0.3,0.24,0.16236990595611284,0.00906719551536554
0.12,0.3,0.24,0.16517868338557992,0.009651779010571687
0.12,0.3,0.24,0.167987460815047,0.010247891531292259
0.12,0.3,0.24,0.1707962382445141,0.010855954422168496
0.12,0.3,0.24,0.17360501567398118,0.011476389027841644
0.12,0.3,0.24,0.17641379310344826,0.01210961669295294
0.12,0.3,0.24,0.17922257053291535,0.01275605876214363
0.12,0.3,0.24,0.18203134796238243,0.01341613658005495
0.12,0.3,0.24,0.18484012539184952,0.014090271491328141
0.12,0.3,0.24,0.1876489028213166,0.01477888484060445
0.12,0.3,0.24,0.1904576802507837,0.015482397972525113
0.12,0.3,0.24,0.19326645768025077,0.016201232231731377
0.12,0.3,0.24,0.19607523510971786,0.016935808962864472
0.12,0.3,0.24,0.19888401253918495,0.017686549510565655
0.12,0.3,0.24,0.20169278996865203,0.018453875219476154
0.12,0.3,0.24,0.20450156739811912,0.01923820743423721
0.12,0.3,0.24,0.2073103448275862,0.020039967499490073
0.12,0.3,0.24,0.2101191222570533,0.02085957675987598
0.12,0.3,0.24,0.21292789968652037,0.021695560325301805
0.12,0.3,0.24,0.21573667711598746,0.022533354501392645
0.12,0.3,0.24,0.21854545454545454,0.023352872714651238
0.12,0.3,0.24,0.22135423197492163,0.024134008910250346
0.12,0.3,0.24,0.2241630094043887,0.024856657033362723
0.12,0.3,0.24,0.2269717868338558,0.025500711029161138
0.12,0.3,0.24,0.22978056426332288,0.026046064842818357
0.12,0.3,0.24,0.23258934169278997,0.02647261241950713
0.12,0.3,0.24,0.23539811912225705,0.026760247704400233
0.12,0.3,0.24,0.23820689655172414,0.02688886464267041
0.12,0.3,0.24,0.24101567398119123,0.026838357179490444
0.12,0.3,0.24,0.2438244514106583,0.02658861926003308
0.12,0.3,0.24,0.2466332288401254,0.026119544829471084
0.12,0.3,0.24,0.24944200626959245,0.025411027832977225
0.12,0.3,0.24,0.2522507836990595,0.024469393026679075
0.12,0.3,0.24,0.2550595611285266,0.02359531862295207
0.12,0.3,0.24,0.2578683385579937,0.023273434958759758
0.12,0.3,0.24,0.2606771159874608,0.023990747533409323
0.12,0.3,0.24,0.26348589341692785,0.026013788611512538
0.12,0.3,0.24,0.26629467084639497,0.02903056521782122
0.12,0.3,0.24,0.269103448275862,0.03263533985209839
0.12,0.3,0.24,0.27191222570532914,0.03642237501410733
0.12,0.3,0.24,0.27472100313479625,0.039985933203611095
0.12,0.3,0.24,0.2775297805642633,0.042920276920372785
0.12,0.3,0.24,0.2803385579937304,0.044819698983983726
0.12,0.3,0.24,0.2831473354231975,0.04538070035457545
0.12,0.3,0.24,0.2859561128526646,0.04463011651947825
0.12,0.3,0.24,0.28876489028213165,0.0426613956283681
0.12,0.3,0.24,0.2915736677115987,0.039580855752047284
0.12,0.3,0.24,0.2943824451410658,0.03574652011207028
0.12,0.3,0.24,0.2971912225705329,0.03174571769801913
0.12,0.3,0.24,0.3,0.028174155341465165
0.12,0.3,0.3,0.02193103448275862,9.019487167326356e-05
0.12,0.3,0.3,0.024739811912225705,-4.5662589037752735e-05
0.12,0.3,0.3,0.02754858934169279,-0.00018647824053673082
0.12,0.3,0.3,0.030357366771159872,-0.0003260692402011315
0.12,0.3,0.3,0.033166144200626954,-0.0004582527454084159
0.12,0.3,0.3,0.03597492163009404,-0.0005768459135360438
0.12,0.3,0.3,0.038783699059561125,-0.0006756659019614774
0.12,0.3,0.3,0.04159247648902821,-0.0007485298680621759
0.12,0.3,0.3,0.044401253918495295,-0.000789254969215601
0.12,0.3,0.3,0.04721003134796238,-0.0007916583627992128
0.12,0.3,0.3,0.050018808777429466,-0.0007495572061904721
0.12,0.3,0.3,0.05282758620689655,-0.0006567686567668402
0.12,0.3,0.3,0.05563636363636363,-0.0005071098719057771
0.12,0.3,0.3,0.058445141065830715,-0.0002943980089847435
