,0,1,4,2,3,8,5,6,14,7,10,9,12,11,13,16,15,20,18,17,19,22,21,24,23,28,25,26,27,30,29,42,31,32,33,34,35,36,37,38,39,40,41,44,43,47,45,46,49,48,51,50,53,52
278,0.001,0.004,0.003,0.0,-0.004,0.002,-0.001,0.003,-0.003,-0.006,0.004,-0.006,0.001,0.0,-0.045,0.004,0.004,-0.018,0.002,0.003,0.007,-0.001,-0.006,0.002,0.004,0.002,0.004,0.005,0.0,-0.011,0.004,0.006,0.003,0.005,0.0,-0.002,0.004,0.004,-0.013,0.005,0.003,-0.008,0.0,0.001,0.004,0.0,0.006,-0.003,0.0,0.007,0.006,0.004,0.0,0.003
279,0.0,0.004,0.003,-0.001,-0.005,0.002,-0.002,0.003,-0.003,-0.006,0.003,-0.008,0.001,0.0,-0.045,0.003,0.004,-0.018,0.003,0.002,0.007,-0.001,-0.006,0.002,0.003,0.0,0.003,0.004,-0.001,-0.011,0.004,0.006,0.003,0.004,-0.001,-0.002,0.003,0.003,-0.011,0.004,0.003,-0.008,-0.001,0.0,0.004,0.0,0.005,-0.004,-0.002,0.007,0.005,0.003,-0.001,0.001
280,0.0,0.003,0.004,-0.001,-0.005,0.002,-0.003,0.003,-0.003,-0.004,0.003,-0.009,0.002,0.0,-0.045,0.003,0.003,-0.017,0.004,0.001,0.007,0.0,-0.005,0.002,0.003,-0.001,0.003,0.004,-0.001,-0.01,0.003,0.005,0.003,0.004,-0.001,-0.002,0.002,0.003,-0.009,0.004,0.003,-0.009,-0.005,0.0,0.003,0.0,0.004,-0.004,-0.002,0.007,0.005,0.004,-0.001,0.0
281,0.0,0.003,0.005,-0.002,-0.004,0.001,-0.003,0.002,-0.003,-0.004,0.003,-0.009,0.001,-0.001,-0.044,0.004,0.003,-0.016,0.002,0.001,0.006,0.001,-0.005,0.001,0.003,-0.001,0.003,0.004,-0.002,-0.01,0.003,0.005,0.002,0.003,-0.001,-0.003,0.002,0.002,-0.01,0.003,0.002,-0.011,-0.006,-0.001,0.002,0.0,0.004,-0.003,-0.002,0.006,0.005,0.003,-0.002,0.0
282,0.0,0.002,0.005,-0.002,-0.002,0.0,-0.002,0.002,-0.002,-0.003,0.003,-0.007,0.001,0.0,-0.04,0.004,0.003,-0.014,0.002,0.001,0.005,0.001,-0.004,0.002,0.003,0.0,0.002,0.004,0.0,-0.008,0.003,0.005,0.003,0.003,0.0,-0.003,0.002,0.002,-0.009,0.004,0.002,-0.009,-0.005,0.0,0.002,0.001,0.005,-0.003,-0.002,0.006,0.005,0.004,-0.001,0.001
283,0.001,0.002,0.005,-0.002,-0.001,0.0,0.0,0.002,-0.002,-0.001,0.003,-0.007,0.001,0.001,-0.037,0.004,0.003,-0.013,0.002,0.002,0.005,0.0,-0.004,0.002,0.003,0.001,0.002,0.005,0.001,-0.007,0.005,0.006,0.003,0.003,0.001,-0.002,0.003,0.003,-0.008,0.004,0.002,-0.008,-0.002,0.001,0.002,0.002,0.006,-0.002,0.0,0.006,0.006,0.004,0.0,0.002
284,0.001,0.003,0.006,-0.001,-0.001,0.001,0.001,0.003,-0.002,-0.002,0.004,-0.007,0.001,0.001,-0.037,0.004,0.004,-0.014,0.003,0.002,0.006,0.001,-0.004,0.004,0.004,0.001,0.003,0.005,0.001,-0.007,0.005,0.006,0.003,0.004,0.002,-0.002,0.003,0.002,-0.007,0.005,0.002,-0.007,-0.002,0.001,0.003,0.003,0.007,-0.001,0.0,0.006,0.006,0.004,0.001,0.004
285,0.001,0.002,0.006,-0.001,-0.001,0.001,0.001,0.002,-0.002,-0.003,0.004,-0.008,0.001,0.0,-0.039,0.005,0.003,-0.016,0.004,0.003,0.006,0.001,-0.004,0.003,0.004,0.0,0.004,0.005,0.001,-0.008,0.005,0.006,0.003,0.004,0.003,-0.001,0.003,0.003,-0.01,0.005,0.003,-0.008,-0.002,0.001,0.003,0.002,0.006,-0.001,0.001,0.006,0.007,0.005,0.002,0.004
286,0.0,0.001,0.006,-0.002,-0.002,0.0,-0.001,0.001,-0.003,-0.005,0.003,-0.008,0.001,-0.001,-0.041,0.004,0.002,-0.016,0.002,0.002,0.004,0.0,-0.006,0.002,0.002,-0.001,0.002,0.005,0.0,-0.008,0.004,0.005,0.002,0.003,0.001,-0.003,0.001,0.002,-0.013,0.003,0.001,-0.009,-0.002,0.0,0.002,0.001,0.005,-0.002,-0.001,0.005,0.005,0.004,0.0,0.002
287,-0.001,0.001,0.006,-0.002,-0.002,0.0,-0.001,0.002,-0.002,-0.003,0.003,-0.007,0.001,0.0,-0.038,0.004,0.003,-0.015,0.002,0.002,0.004,-0.002,-0.006,0.002,0.002,0.001,0.002,0.005,0.001,-0.007,0.003,0.006,0.003,0.003,0.001,-0.002,0.001,0.003,-0.013,0.004,0.001,-0.008,0.0,0.0,0.002,0.001,0.005,-0.003,-0.001,0.005,0.005,0.004,0.0,0.002
288,0.0,0.003,0.006,0.0,-0.002,0.001,0.001,0.003,-0.001,-0.001,0.004,-0.007,0.002,0.001,-0.039,0.004,0.003,-0.015,0.004,0.002,0.005,-0.002,-0.005,0.002,0.003,0.001,0.003,0.006,0.002,-0.007,0.004,0.007,0.004,0.004,0.001,0.001,0.003,0.003,-0.012,0.005,0.002,-0.006,-0.001,0.001,0.004,0.0,0.006,-0.002,0.0,0.006,0.006,0.005,0.001,0.003
289,0.0,0.003,0.005,-0.001,-0.002,0.001,0.001,0.002,-0.001,-0.002,0.004,-0.007,0.001,0.0,-0.042,0.004,0.003,-0.016,0.004,0.001,0.006,-0.002,-0.005,0.002,0.004,0.001,0.003,0.005,0.001,-0.007,0.003,0.006,0.003,0.005,0.001,0.001,0.004,0.003,-0.013,0.005,0.002,-0.007,-0.004,0.001,0.003,0.0,0.005,-0.003,0.0,0.006,0.005,0.004,0.001,0.003
290,0.0,0.002,0.005,-0.001,-0.003,0.001,0.0,0.001,-0.001,-0.004,0.003,-0.008,0.0,-0.001,-0.043,0.003,0.003,-0.015,0.003,0.001,0.005,-0.002,-0.005,0.001,0.003,0.001,0.002,0.005,0.0,-0.009,0.003,0.006,0.003,0.004,0.001,0.0,0.003,0.002,-0.011,0.003,0.001,-0.008,-0.004,0.001,0.003,-0.001,0.004,-0.004,0.0,0.006,0.005,0.003,0.001,0.003
291,-0.001,0.001,0.004,-0.001,-0.003,0.0,-0.001,0.001,-0.001,-0.005,0.003,-0.009,0.0,-0.002,-0.045,0.002,0.002,-0.015,0.002,0.001,0.004,-0.002,-0.007,0.0,0.002,0.001,0.001,0.004,-0.001,-0.01,0.003,0.004,0.001,0.002,0.0,-0.002,0.002,0.001,-0.013,0.002,0.0,-0.009,-0.004,0.0,0.001,-0.002,0.003,-0.003,-0.001,0.005,0.004,0.002,0.0,0.003
292,-0.001,0.002,0.005,0.0,-0.003,0.0,0.0,0.002,-0.001,-0.005,0.003,-0.01,0.0,-0.002,-0.041,0.003,0.002,-0.015,0.002,0.001,0.005,-0.003,-0.007,0.0,0.001,0.002,0.002,0.004,0.0,-0.01,0.003,0.005,0.002,0.004,0.001,-0.001,0.003,0.002,-0.009,0.003,0.001,-0.009,-0.001,0.001,0.002,-0.002,0.003,-0.003,0.0,0.005,0.005,0.002,0.001,0.003
293,-0.001,0.003,0.005,0.0,-0.004,0.001,0.001,0.002,-0.001,-0.005,0.004,-0.009,0.001,-0.001,-0.042,0.003,0.002,-0.015,0.002,0.001,0.007,-0.002,-0.006,0.001,0.002,0.002,0.003,0.004,0.0,-0.008,0.004,0.005,0.002,0.005,0.001,-0.001,0.004,0.003,-0.008,0.003,0.002,-0.007,0.0,0.002,0.003,-0.001,0.004,-0.002,0.001,0.007,0.005,0.003,0.002,0.003
294,-0.002,0.003,0.005,-0.002,-0.005,0.0,0.0,0.002,-0.003,-0.005,0.003,-0.008,0.001,0.0,-0.04,0.004,0.003,-0.014,0.002,0.001,0.007,-0.002,-0.005,0.001,0.002,0.001,0.003,0.004,0.0,-0.007,0.003,0.005,0.002,0.005,0.001,-0.001,0.004,0.003,-0.008,0.003,0.002,-0.008,-0.002,0.002,0.003,0.0,0.005,-0.003,0.0,0.006,0.005,0.004,0.001,0.003
295,-0.002,0.002,0.004,-0.003,-0.004,0.0,0.0,0.002,-0.002,-0.007,0.002,-0.008,0.001,-0.001,-0.039,0.004,0.002,-0.014,0.002,0.001,0.006,-0.001,-0.005,0.001,0.002,0.001,0.003,0.004,0.0,-0.007,0.003,0.006,0.001,0.005,0.001,-0.002,0.003,0.002,-0.008,0.003,0.001,-0.008,-0.003,0.001,0.003,0.001,0.005,-0.003,0.0,0.005,0.004,0.003,0.001,0.003
296,-0.003,0.0,0.003,-0.003,-0.004,-0.002,-0.001,0.001,-0.004,-0.007,0.001,-0.009,0.0,-0.001,-0.041,0.003,0.001,-0.014,0.001,0.0,0.003,-0.001,-0.006,0.0,0.001,-0.001,0.0,0.003,0.0,-0.008,0.002,0.005,0.001,0.003,0.0,-0.003,0.002,0.001,-0.01,0.002,0.0,-0.009,-0.005,0.0,0.001,0.0,0.004,-0.003,-0.002,0.004,0.004,0.002,0.0,0.001
297,-0.003,0.0,0.003,-0.003,-0.003,-0.002,-0.002,0.0,-0.003,-0.005,0.001,-0.009,-0.001,-0.002,-0.042,0.003,0.001,-0.015,0.001,0.0,0.003,-0.001,-0.006,0.0,0.001,-0.001,0.0,0.003,0.0,-0.008,0.001,0.004,0.001,0.002,0.0,-0.003,0.001,0.001,-0.01,0.002,-0.001,-0.01,-0.004,-0.001,0.0,-0.001,0.004,-0.003,-0.002,0.003,0.003,0.002,-0.001,0.001
298,-0.002,0.0,0.004,-0.002,-0.003,-0.001,-0.001,0.0,-0.001,-0.004,0.001,-0.009,0.0,-0.001,-0.042,0.002,0.001,-0.016,0.001,0.0,0.004,-0.002,-0.005,0.001,0.001,-0.001,0.001,0.003,0.0,-0.008,0.002,0.004,0.002,0.003,0.001,-0.002,0.002,0.002,-0.011,0.003,0.0,-0.008,-0.001,0.0,0.001,-0.001,0.004,-0.003,-0.001,0.005,0.004,0.002,0.0,0.002
299,-0.001,0.001,0.005,-0.003,-0.003,0.0,-0.001,0.001,-0.001,-0.003,0.002,-0.01,0.001,-0.001,-0.04,0.003,0.002,-0.015,0.003,0.0,0.005,-0.002,-0.006,0.001,0.001,0.0,0.002,0.004,0.0,-0.008,0.003,0.005,0.003,0.004,0.002,0.0,0.003,0.002,-0.011,0.004,0.001,-0.008,-0.001,0.0,0.003,-0.001,0.004,-0.003,0.0,0.006,0.005,0.003,0.0,0.003
300,0.0,0.003,0.006,-0.002,-0.004,0.002,-0.001,0.002,0.001,-0.003,0.003,-0.01,0.002,-0.001,-0.04,0.004,0.003,-0.016,0.003,0.001,0.006,-0.002,-0.007,0.001,0.002,0.001,0.004,0.005,0.0,-0.009,0.004,0.006,0.003,0.005,0.002,0.001,0.004,0.004,-0.012,0.005,0.003,-0.006,-0.002,0.001,0.005,-0.001,0.005,-0.002,0.001,0.008,0.006,0.004,0.001,0.003
301,-0.001,0.003,0.006,-0.002,-0.006,0.003,-0.001,0.002,0.0,-0.003,0.003,-0.009,0.001,-0.001,-0.042,0.004,0.003,-0.016,0.002,0.001,0.006,-0.001,-0.007,0.002,0.003,0.0,0.004,0.005,0.0,-0.011,0.004,0.006,0.003,0.004,0.001,0.002,0.003,0.004,-0.011,0.005,0.003,-0.006,-0.004,0.001,0.005,-0.001,0.006,-0.003,0.0,0.009,0.005,0.004,0.0,0.002
302,0.0,0.003,0.005,0.0,-0.006,0.002,-0.002,0.002,0.0,-0.003,0.004,-0.008,0.001,0.0,-0.042,0.004,0.003,-0.017,0.002,0.002,0.005,-0.002,-0.009,0.003,0.002,0.0,0.003,0.005,0.0,-0.011,0.004,0.006,0.003,0.002,0.001,0.001,0.002,0.004,-0.009,0.005,0.004,-0.007,-0.004,-0.001,0.004,-0.002,0.006,-0.004,-0.002,0.007,0.005,0.004,-0.001,0.001
303,0.0,0.003,0.004,0.0,-0.005,0.002,-0.002,0.002,0.0,-0.003,0.005,-0.008,0.002,0.001,-0.043,0.005,0.004,-0.02,0.003,0.003,0.004,-0.004,-0.01,0.003,0.002,-0.001,0.003,0.005,-0.001,-0.011,0.005,0.007,0.004,0.001,0.0,-0.001,0.002,0.004,-0.01,0.006,0.004,-0.007,-0.002,-0.001,0.003,-0.002,0.007,-0.004,-0.003,0.007,0.005,0.005,-0.002,0.0
304,0.0,0.001,0.004,0.0,-0.004,0.001,-0.002,0.003,-0.001,-0.001,0.006,-0.008,0.002,0.001,-0.042,0.005,0.004,-0.022,0.003,0.003,0.003,-0.004,-0.009,0.004,0.002,-0.002,0.001,0.005,-0.002,-0.01,0.005,0.007,0.005,0.001,-0.001,-0.001,0.002,0.004,-0.009,0.006,0.004,-0.007,-0.002,-0.002,0.003,-0.003,0.007,-0.004,-0.004,0.006,0.005,0.005,-0.003,0.001
305,0.0,0.001,0.005,-0.001,-0.003,0.0,-0.002,0.004,0.001,0.0,0.006,-0.008,0.003,0.001,-0.043,0.006,0.005,-0.022,0.004,0.004,0.004,-0.003,-0.006,0.003,0.003,-0.001,0.002,0.006,-0.002,-0.008,0.005,0.008,0.006,0.001,-0.002,-0.001,0.002,0.004,-0.009,0.007,0.003,-0.008,-0.001,-0.002,0.004,-0.003,0.007,-0.003,-0.004,0.006,0.006,0.005,-0.002,0.0
306,-0.001,0.0,0.006,-0.001,-0.004,0.0,-0.003,0.005,0.0,-0.001,0.006,-0.008,0.002,0.001,-0.044,0.005,0.004,-0.019,0.004,0.003,0.004,-0.002,-0.004,0.003,0.004,-0.001,0.001,0.007,-0.002,-0.006,0.005,0.008,0.006,0.002,-0.003,-0.001,0.001,0.003,-0.005,0.006,0.003,-0.008,-0.002,-0.002,0.004,-0.001,0.006,-0.003,-0.004,0.006,0.007,0.005,-0.003,0.0
307,0.0,0.001,0.007,0.0,-0.004,0.0,-0.004,0.005,0.0,-0.001,0.006,-0.006,0.001,0.001,-0.041,0.005,0.004,-0.015,0.003,0.003,0.004,-0.001,-0.003,0.004,0.003,-0.001,0.001,0.006,-0.002,-0.006,0.006,0.008,0.005,0.002,-0.003,-0.002,0.001,0.003,-0.002,0.006,0.003,-0.009,-0.002,-0.002,0.004,0.0,0.006,-0.002,-0.003,0.005,0.007,0.005,-0.002,0.0
308,0.0,0.002,0.007,0.001,-0.003,0.001,-0.004,0.005,-0.001,-0.001,0.006,-0.005,0.001,0.002,-0.041,0.006,0.005,-0.014,0.004,0.003,0.005,0.0,-0.003,0.004,0.003,-0.001,0.002,0.007,-0.002,-0.006,0.006,0.009,0.005,0.002,-0.001,-0.001,0.001,0.004,-0.004,0.007,0.003,-0.008,-0.001,-0.001,0.004,0.001,0.008,-0.001,-0.003,0.006,0.008,0.006,-0.002,0.0
309,0.001,0.001,0.007,0.001,-0.003,0.003,-0.004,0.006,-0.002,-0.002,0.006,-0.004,0.002,0.002,-0.043,0.006,0.005,-0.014,0.003,0.004,0.005,0.0,-0.003,0.004,0.002,-0.001,0.003,0.008,-0.002,-0.006,0.007,0.009,0.006,0.002,0.0,0.0,0.001,0.004,0.002,0.008,0.004,-0.008,-0.003,-0.001,0.004,0.001,0.008,-0.001,-0.003,0.007,0.008,0.007,-0.001,0.0
310,0.002,0.002,0.006,0.0,-0.002,0.003,-0.004,0.006,-0.002,-0.005,0.007,-0.003,0.003,0.003,-0.044,0.008,0.006,-0.016,0.003,0.005,0.006,0.0,-0.003,0.005,0.003,-0.001,0.003,0.009,-0.001,-0.007,0.008,0.01,0.007,0.002,-0.001,0.001,0.001,0.005,-0.001,0.008,0.005,-0.008,-0.002,-0.001,0.005,0.001,0.008,-0.002,-0.003,0.008,0.008,0.008,-0.002,0.001
311,0.003,0.002,0.006,0.001,-0.003,0.002,-0.003,0.005,-0.001,-0.005,0.007,-0.006,0.004,0.003,-0.044,0.008,0.006,-0.018,0.004,0.005,0.006,0.0,-0.003,0.005,0.003,0.0,0.003,0.009,-0.001,-0.007,0.008,0.01,0.008,0.003,0.0,0.001,0.002,0.006,0.0,0.008,0.006,-0.008,-0.001,-0.001,0.005,0.001,0.008,-0.002,-0.002,0.008,0.009,0.008,-0.001,0.001
312,0.002,0.001,0.006,0.001,-0.003,0.001,-0.004,0.005,0.0,-0.001,0.007,-0.006,0.004,0.003,-0.043,0.007,0.006,-0.017,0.004,0.005,0.005,-0.001,-0.003,0.005,0.004,-0.001,0.003,0.008,-0.001,-0.008,0.007,0.009,0.007,0.003,0.0,0.001,0.001,0.005,-0.005,0.008,0.005,-0.009,0.001,-0.001,0.004,0.0,0.008,-0.002,-0.001,0.007,0.009,0.007,-0.001,0.001
313,0.001,0.0,0.005,0.001,-0.003,0.0,-0.003,0.004,-0.002,0.0,0.006,-0.007,0.003,0.002,-0.043,0.006,0.004,-0.016,0.005,0.004,0.005,0.0,-0.003,0.004,0.003,-0.001,0.003,0.006,-0.002,-0.008,0.006,0.008,0.006,0.003,0.0,-0.002,0.0,0.004,-0.01,0.007,0.003,-0.009,0.0,-0.002,0.003,0.0,0.007,-0.002,-0.002,0.006,0.007,0.006,-0.002,0.001
314,-0.001,-0.002,0.004,-0.001,-0.004,-0.001,-0.005,0.003,-0.005,-0.002,0.004,-0.007,0.001,0.0,-0.043,0.004,0.003,-0.017,0.004,0.002,0.003,-0.001,-0.003,0.002,0.002,-0.002,0.001,0.005,-0.003,-0.009,0.004,0.006,0.004,0.0,-0.002,-0.004,-0.001,0.002,-0.008,0.005,0.002,-0.009,-0.003,-0.002,0.002,-0.001,0.006,-0.003,-0.004,0.005,0.006,0.004,-0.003,0.0
315,-0.002,-0.001,0.004,-0.001,-0.003,-0.001,-0.005,0.002,-0.004,-0.005,0.003,-0.008,0.0,-0.001,-0.04,0.003,0.003,-0.017,0.002,0.001,0.002,-0.001,-0.005,0.002,0.002,-0.003,0.0,0.005,-0.003,-0.008,0.003,0.005,0.003,0.0,-0.004,-0.003,-0.001,0.001,-0.009,0.004,0.002,-0.009,-0.004,-0.003,0.002,-0.002,0.005,-0.003,-0.006,0.004,0.005,0.004,-0.004,-0.001
316,-0.002,-0.001,0.003,0.0,-0.004,-0.001,-0.004,0.002,-0.003,-0.004,0.003,-0.011,0.0,-0.001,-0.041,0.003,0.003,-0.018,0.001,0.001,0.003,-0.001,-0.006,0.002,0.003,-0.003,-0.001,0.005,-0.001,-0.008,0.004,0.005,0.003,0.001,-0.004,-0.002,0.0,0.001,-0.01,0.004,0.002,-0.009,-0.001,-0.003,0.002,-0.002,0.005,-0.003,-0.005,0.005,0.005,0.004,-0.003,-0.002
317,-0.001,0.001,0.004,0.0,-0.004,-0.001,-0.003,0.002,-0.001,0.0,0.003,-0.008,0.0,-0.001,-0.044,0.003,0.003,-0.014,0.003,0.001,0.004,0.0,-0.008,0.001,0.003,-0.002,0.0,0.004,-0.001,-0.007,0.004,0.005,0.004,0.001,-0.003,0.0,0.0,0.002,-0.01,0.004,0.003,-0.01,0.001,-0.003,0.003,-0.002,0.006,-0.003,-0.004,0.005,0.005,0.004,-0.003,-0.002
318,-0.001,0.001,0.004,0.001,-0.004,0.0,-0.003,0.002,-0.003,0.001,0.003,-0.008,0.0,0.0,-0.043,0.003,0.004,-0.011,0.004,0.002,0.004,0.001,-0.006,0.001,0.002,-0.002,0.0,0.004,-0.002,-0.008,0.004,0.006,0.004,0.002,-0.002,-0.002,0.0,0.002,-0.014,0.004,0.003,-0.01,-0.002,-0.002,0.004,0.0,0.006,-0.001,-0.003,0.004,0.006,0.004,-0.003,-0.001
319,-0.002,0.0,0.003,-0.001,-0.005,-0.001,-0.004,0.002,-0.004,-0.001,0.003,-0.009,0.0,-0.001,-0.042,0.003,0.003,-0.011,0.004,0.001,0.003,0.001,-0.003,0.0,0.001,-0.004,0.0,0.004,-0.003,-0.009,0.003,0.006,0.003,0.0,-0.003,-0.002,0.0,0.002,-0.014,0.003,0.002,-0.009,-0.005,-0.003,0.003,-0.001,0.005,-0.002,-0.004,0.004,0.005,0.003,-0.003,-0.001
320,-0.003,0.0,0.004,0.0,-0.005,0.0,-0.005,0.002,-0.004,-0.003,0.003,-0.009,0.0,-0.001,-0.043,0.003,0.004,-0.013,0.003,0.001,0.003,0.001,-0.004,0.0,0.001,-0.004,0.0,0.004,-0.003,-0.008,0.003,0.006,0.003,0.0,-0.003,-0.001,0.0,0.001,-0.012,0.003,0.001,-0.01,-0.007,-0.003,0.002,-0.001,0.004,-0.003,-0.004,0.004,0.005,0.003,-0.003,-0.001
321,-0.003,-0.001,0.003,0.0,-0.005,0.001,-0.004,0.002,-0.003,-0.005,0.003,-0.01,0.0,-0.001,-0.043,0.003,0.003,-0.016,0.002,0.002,0.003,-0.001,-0.005,0.001,0.001,-0.003,0.0,0.004,-0.003,-0.008,0.004,0.005,0.003,0.0,-0.002,-0.001,0.001,0.001,-0.015,0.003,0.001,-0.01,-0.005,-0.003,0.002,-0.001,0.005,-0.003,-0.004,0.005,0.005,0.003,-0.003,0.0
322,-0.003,-0.001,0.003,-0.002,-0.006,0.0,-0.004,0.001,-0.004,-0.006,0.003,-0.009,0.0,-0.001,-0.045,0.003,0.003,-0.013,0.0,0.001,0.003,-0.001,-0.006,0.001,0.001,-0.003,0.001,0.004,-0.003,-0.009,0.003,0.005,0.003,-0.001,-0.002,-0.002,0.0,0.0,-0.01,0.004,0.0,-0.01,-0.003,-0.002,0.002,-0.001,0.005,-0.003,-0.005,0.005,0.004,0.003,-0.004,-0.001
323,-0.003,-0.001,0.002,-0.003,-0.006,-0.001,-0.005,0.0,-0.005,-0.008,0.002,-0.011,0.0,-0.001,-0.044,0.003,0.003,-0.014,-0.001,0.001,0.003,-0.001,-0.005,0.001,0.002,-0.003,0.001,0.004,-0.004,-0.011,0.003,0.005,0.002,-0.002,-0.003,-0.003,-0.001,0.0,-0.008,0.004,0.0,-0.011,-0.002,-0.002,0.002,0.0,0.005,-0.003,-0.005,0.005,0.003,0.004,-0.004,-0.003
324,-0.002,-0.002,0.002,-0.005,-0.006,-0.002,-0.006,0.0,-0.006,-0.005,0.002,-0.009,-0.001,-0.002,-0.044,0.003,0.001,-0.017,-0.001,0.001,0.003,-0.001,-0.005,0.0,0.002,-0.004,0.001,0.004,-0.004,-0.012,0.002,0.005,0.001,-0.002,-0.004,-0.003,-0.002,0.001,-0.01,0.003,-0.001,-0.01,-0.001,-0.004,0.001,0.0,0.004,-0.004,-0.006,0.005,0.003,0.003,-0.004,-0.004
325,-0.002,-0.001,0.003,-0.003,-0.005,-0.002,-0.006,0.0,-0.005,-0.007,0.002,-0.008,-0.001,-0.003,-0.042,0.003,0.002,-0.019,0.0,0.001,0.003,-0.001,-0.007,0.001,0.001,-0.004,0.001,0.003,-0.004,-0.011,0.002,0.005,0.001,-0.001,-0.006,-0.003,-0.003,0.002,-0.013,0.003,0.0,-0.01,-0.003,-0.004,0.001,-0.002,0.004,-0.005,-0.006,0.003,0.003,0.003,-0.005,-0.004
326,-0.001,0.0,0.003,-0.001,-0.005,-0.001,-0.005,0.002,-0.003,-0.005,0.003,-0.008,0.0,-0.002,-0.038,0.004,0.003,-0.017,0.002,0.001,0.003,-0.001,-0.006,0.001,0.001,-0.004,0.001,0.004,-0.004,-0.009,0.003,0.005,0.002,0.0,-0.005,-0.004,-0.002,0.002,-0.013,0.004,0.002,-0.01,-0.003,-0.003,0.002,-0.001,0.004,-0.004,-0.006,0.003,0.004,0.003,-0.004,-0.002
327,-0.001,0.0,0.004,0.0,-0.005,0.0,-0.005,0.002,-0.003,-0.003,0.003,-0.007,0.001,-0.002,-0.04,0.003,0.003,-0.013,0.002,0.002,0.003,-0.001,-0.006,0.001,0.001,-0.004,0.0,0.004,-0.005,-0.011,0.003,0.005,0.003,0.0,-0.004,-0.003,-0.002,0.002,-0.011,0.004,0.001,-0.011,-0.003,-0.002,0.002,-0.001,0.004,-0.003,-0.005,0.003,0.004,0.004,-0.004,-0.002
328,-0.002,0.0,0.003,0.002,-0.005,0.001,-0.005,0.002,-0.005,-0.005,0.003,-0.01,0.0,-0.001,-0.042,0.003,0.003,-0.012,0.003,0.002,0.003,-0.001,-0.005,0.001,0.001,-0.005,0.0,0.004,-0.006,-0.012,0.003,0.005,0.002,0.0,-0.004,-0.004,-0.002,0.001,-0.01,0.004,0.001,-0.011,-0.006,-0.003,0.001,-0.001,0.004,-0.003,-0.004,0.003,0.004,0.004,-0.005,-0.001
329,-0.003,-0.001,0.002,-0.001,-0.006,0.0,-0.005,0.001,-0.006,-0.007,0.003,-0.009,0.0,0.0,-0.046,0.003,0.002,-0.014,0.003,0.001,0.002,-0.003,-0.006,0.0,0.001,-0.005,0.0,0.003,-0.005,-0.013,0.002,0.005,0.002,-0.001,-0.004,-0.004,-0.002,0.001,-0.015,0.003,0.001,-0.011,-0.006,-0.004,0.001,-0.002,0.004,-0.004,-0.004,0.002,0.004,0.002,-0.005,-0.001
330,-0.004,-0.002,0.002,-0.001,-0.005,0.0,-0.006,0.001,-0.004,-0.009,0.001,-0.009,-0.001,0.0,-0.047,0.003,0.002,-0.014,0.003,0.0,0.003,-0.003,-0.008,0.0,0.001,-0.003,0.0,0.003,-0.004,-0.012,0.002,0.006,0.002,-0.001,-0.003,-0.003,-0.002,0.001,-0.018,0.003,0.001,-0.01,-0.007,-0.004,0.002,-0.002,0.003,-0.005,-0.004,0.002,0.004,0.002,-0.004,0.0
331,-0.003,0.0,0.004,-0.002,-0.004,0.001,-0.004,0.002,0.0,-0.008,0.002,-0.006,0.0,0.0,-0.044,0.004,0.003,-0.014,0.004,0.002,0.004,-0.001,-0.008,0.001,0.003,-0.001,0.001,0.005,-0.002,-0.009,0.004,0.007,0.003,0.001,-0.002,-0.001,0.001,0.002,-0.017,0.004,0.002,-0.01,-0.004,-0.002,0.003,-0.001,0.004,-0.002,-0.004,0.005,0.006,0.002,-0.002,0.0
332,-0.002,0.0,0.006,-0.002,-0.004,0.001,-0.004,0.003,0.001,-0.005,0.003,-0.005,0.002,0.001,-0.046,0.005,0.003,-0.015,0.003,0.003,0.004,0.0,-0.006,0.002,0.003,-0.001,0.001,0.006,-0.001,-0.008,0.004,0.006,0.003,0.002,-0.002,0.0,0.001,0.003,-0.018,0.004,0.002,-0.01,-0.002,-0.002,0.004,0.0,0.005,-0.002,-0.003,0.006,0.006,0.003,-0.002,0.0
333,-0.003,-0.001,0.005,-0.003,-0.005,-0.001,-0.006,0.001,-0.004,-0.004,0.002,-0.007,-0.001,-0.001,-0.043,0.004,0.002,-0.016,0.002,0.0,0.002,0.0,-0.004,0.001,0.001,-0.005,-0.001,0.005,-0.004,-0.009,0.002,0.005,0.001,-0.001,-0.004,-0.005,-0.002,0.0,-0.02,0.003,-0.001,-0.014,-0.004,-0.005,0.002,0.0,0.004,-0.005,-0.006,0.005,0.004,0.002,-0.004,-0.004
334,-0.004,-0.002,0.002,-0.004,-0.006,-0.002,-0.009,-0.001,-0.01,-0.003,0.001,-0.009,-0.003,-0.002,-0.044,0.002,0.001,-0.018,0.001,-0.002,0.0,-0.001,-0.003,-0.001,0.0,-0.008,-0.001,0.003,-0.007,-0.011,0.001,0.004,0.0,-0.004,-0.007,-0.009,-0.005,-0.001,-0.021,0.002,-0.002,-0.017,-0.006,-0.007,0.0,0.0,0.002,-0.008,-0.008,0.004,0.003,0.001,-0.007,-0.007
