,ref1,ref2,ref3,yield_epox,yield_alde
0,0.14971795865333945,0.08201202507366727,0.0,35.39120132605838,0.0
1,0.16500679253263106,0.08792068424398827,0.007794252704903123,33.72203936312845,2.989491025701219
2,0.19219533589294852,0.046724915549726395,0.007858444745117198,18.933934035444434,3.184409702504112
3,0.2013823378970793,0.04230898932220848,0.006124306054216879,16.93608553147973,2.4515303441845973
4,0.20224173493613568,0.04011227007119631,0.002861375528841787,16.357974766301012,1.1668825677187413
5,0.22241348330390753,0.017315282866763378,0.008747816502398278,6.968577352637614,3.520579850338709
6,0.08797851773913301,0.11675199491390148,0.0011808136446773436,56.70013253428249,0.5734573546333693
7,0.08150793296732889,0.10171890428415707,0.006705584108071217,53.555313809007416,3.5305105153042895
8,0.09876652273752456,0.102728074794111,0.006271600578550367,49.44407498838217,3.0185856196031997
9,0.11610973594944579,0.11837761686410697,0.005991975092988859,49.22569349084031,2.4916799066061692
10,0.2056859834630308,0.13201201121899894,0.044662721168859665,34.52551628511966,11.68078186836457
11,0.08936654149060888,0.11424652934177862,0.0035065106292559256,55.15969496246592,1.6929884680678047
12,0.087031790310869,0.1024431338542185,0.007159584013255782,52.09824806605398,3.64106182560906
13,0.10510981858755604,0.10332834543167715,0.004710697100324995,48.477080707327275,2.2100503261346063
14,0.18627119406206671,0.0653007153684106,0.0031402647742932235,25.63706095803393,1.232867955407845
15,0.07760618926210085,0.09149422479482511,0.005448501781692017,52.41752683208733,3.1214755792178726
16,0.10631426482990779,0.10433625920608221,0.002562195824963641,48.9352883233819,1.2017087097967576
17,0.17484798665748713,0.08028122646434852,0.0,31.46688906456613,0.0
18,0.11106123415354448,0.10395620149833891,0.0032100564090993705,47.63662016941879,1.4709679237858508
19,0.16205969346236404,0.07438968433446477,0.003974440284105172,30.9410627151021,1.653097565719239
20,0.1719382345289001,0.07450716409555079,0.0061749730177111765,29.49372752926297,2.4443685905339625
21,0.15020416776573314,0.08028911207434515,0.005564874200745152,34.01242901376756,2.3574166388604287
22,0.16783817378598226,0.05450799969375869,0.0056543804525857715,23.906959326922212,2.4799854013793574
23,0.2138174910000705,0.04225378675835237,0.0033291551962926717,16.28901936556473,1.2834038703681943
24,0.19834128659230282,0.037336394089765995,0.008487923378545533,15.291422489015773,3.476297741117704
25,0.22331147623625133,0.016440024558120325,0.0100042076394063,6.582441963475422,4.005597190207522
26,0.0736137674006977,0.09560039988636863,0.003187704148171783,55.45206620467599,1.8489962560349742
27,0.08966208991634339,0.10707328877739915,0.005723692929216452,52.886387317236405,2.827086424596339
28,0.10374678619378773,0.09313918865730514,0.00215749186309176,46.79339151133649,1.0839300072027978
29,0.17439698666968803,0.046793375982400735,0.005421413027191833,20.64913698422562,2.3923792181323607
30,0.07766665703542933,0.09483203695995163,0.005843225743242797,53.17428291617393,3.2764174299607034
31,0.08412041481125859,0.08939796807429447,0.006200173070601546,49.74331537368052,3.449934837065007
32,0.15347254311136097,0.06742763567381535,0.005804007158620108,29.742563152553227,2.5601676186336557
33,0.09045151318765705,0.09592090314092194,0.0032926652677746724,50.573833798812466,1.7360418902948844
34,0.14616642527913268,0.07180200169159173,0.004000899090683589,32.347713517735166,1.8024558445416627
35,0.14281151234127418,0.07482147431557079,0.004383906008617599,33.70080241070331,1.9745821842589766
36,0.0895113107924975,0.09742793521855375,0.007992899002880744,49.98043560829358,4.100349381734595
37,0.1926064187804216,0.04142797206845117,0.004096897863094971,17.39711412663645,1.720436606736876
38,0.19615725114064897,0.03819659834536455,0.005644833405423457,15.915336653177684,2.352026826737582
39,0.2518847661650853,0.017405578488479886,0.004966585737534832,6.346449828508953,1.810924424207733
40,0.07396580375749383,0.09842977952447135,0.00268482145471087,56.219757814994445,1.5334791227772677
41,0.09552652887140926,0.09189436104399198,0.005527547768524741,47.6263825439865,2.86477974886719
42,0.19186870125754546,0.053351171096824995,0.0074274538447371835,21.116855618246174,2.939850564214449
43,0.09306974276592855,0.10331949913140973,0.0032944859211631893,51.74157166442722,1.6498519719932545
44,0.15472553020080324,0.05919054419594802,0.007846187374643598,26.690990488257643,3.5381075715812704
45,0.16585558196841999,0.07168941171961267,0.005803323629320118,29.45958801355583,2.38478066883526
46,0.10062469955419001,0.10310018502109122,0.006977153356601529,48.931745527028156,3.311383897889565
47,0.2000876002550979,0.041440518836402644,0.00787991375136935,16.61555097646381,3.159446655165991
48,0.22885113148359496,0.016486912349427143,0.009161633550250828,6.478166306119942,3.5998605752468347
49,0.0824665904829565,0.09930568708468335,0.004209542166361081,53.395373390105846,2.263415946989736
50,0.19018874871404415,0.0414435024181297,0.006478014142159656,17.405172502908048,2.720594231708639
51,0.1688676877978604,0.054789735718231494,0.006109748352847471,23.845763201317506,2.659104128388066
52,0.11280217308293528,0.08125386739906139,0.005962515900651071,40.62316460459687,2.9809813691707747
53,0.2281747923152564,0.01850653041687358,0.007770039260454326,7.2731111643304684,3.053644201236689
54,0.1942700968163903,0.039180353982387534,0.0001680399948638594,16.77108427902484,0.07192923569234567
55,0.21796761932269298,0.01960125676760629,0.0030512306002878414,8.14614249706551,1.26806967308489
56,0.07195848090160675,0.08753950702986461,0.0037841756526413514,53.61241246951616,2.317568293791001
57,0.11978175408553565,0.07363115658970847,0.004886886457870259,37.13123142545701,2.464393069746712
58,0.1824850386915732,0.07144604507569467,0.005257740345736568,27.56524912684689,2.028536671567379
59,0.1793241134124898,0.04569392841102132,0.004036071181944405,19.94896656142254,1.762060121508613
60,0.2019223320130078,0.015753497668711453,0.008640542928664693,6.960829871479057,3.8179044799113413
61,0.08087859226760596,0.10348067927189208,0.002800026004788197,55.29016224663172,1.4960656732138276
62,0.09178943784987853,0.11711838717709296,0.002072451628574491,55.51153360572404,0.9822963840160521
63,0.08864705662131173,0.09236275901781521,0.002641594205960722,50.29243124010014,1.4383740414456612
64,0.21411977424199355,0.03207506539917537,0.004438374126124322,12.797611664093443,1.7708643078108726
65,0.08240482962030951,0.10272297562452165,0.0028834557024102164,54.63660799197935,1.5336611689548505
66,0.08846048340760919,0.09891414958395334,0.002958857732156798,51.96886223640655,1.554564948557456
67,0.17733168702922456,0.0597454775511058,0.0019863150651482655,24.991469897328486,0.8308734851905819
68,0.08541644195763193,0.0966807097896037,0.0026298117886623114,52.337086010086324,1.4236209691993669
69,0.15915871535131224,0.056360089513701556,0.005329874866272151,25.519776519505022,2.4133605293711473
70,0.16110629833876144,0.07350877181153326,0.004278205856358838,30.77054869032225,1.7908439818288078
71,0.08287362032107637,0.09915411338005603,0.001235124783742752,54.10486019906718,0.6739635046370773
72,0.14201473930171044,0.07021059300246718,0.0035303548517428454,32.54171138104368,1.6362742963023535
73,0.1720307655427846,0.045685810034019586,0.007304384573618103,20.302913116840084,3.24609075027289
74,0.233743858102478,0.020170656780078754,0.00732281221993813,7.721200107121338,2.8031262994300463
75,0.09005585736358797,0.11235044430743438,0.0002576997407479485,55.43680353925416,0.1271561495642027
76,0.10205008353188194,0.10320897807890239,0.0027009408882742365,49.629244488670174,1.2987790228010136
77,0.2086281406623726,0.0397718925259487,0.002880211875884884,15.827703652464338,1.1462150059384666
78,0.09272383578522776,0.10131129128954156,0.00034541400219698234,52.1200788557465,0.17769988718171809
79,0.15920054511085588,0.07013721605769638,0.004531610782725521,29.98991080897422,1.937667487160138
80,0.14826018816063752,0.07659897338267799,0.003758903732224385,33.505214599011566,1.644184910625501
81,0.10678781755358482,0.10343887738427533,0.00030584205820764526,49.13201487056003,0.14527068479365618
82,0.15659768823937684,0.05823485869665884,0.003422347086129023,26.682040261944756,1.5680505591693488
83,0.2344256830949949,0.02180631511362892,0.006772139849591772,8.291244112973661,2.5749176038031645
84,0.09383656089553943,0.1055744319326782,0.0023136934225597696,52.33590092262262,1.1469560149338704
85,0.21254447036348356,0.04639302191390633,0.00327110096207765,17.69317372125059,1.247518596421532
86,0.1817871467951244,0.07008642902116516,0.002233213869149498,27.581486157030966,0.8788485628085784
87,0.13767675158077528,0.08693920128569227,0.002422008892767821,38.29280381660922,1.0667858687598086
88,0.23021409308639715,0.023632894805823198,0.006406965019890562,9.080705419219568,2.4618127594988835
89,0.18975632539629972,0.05891191482018167,0.002242585694906682,23.479223985730716,0.8937779734138199
90,0.20648403754273434,0.02580367288320619,0.00576306484355783,10.839566833585707,2.4209393298692006
